sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,clock_offset_mean_ns,clock_sync_path_delay_mean_ns
1,1780486159258591723,1780486160111262111,1780486160111262731,1780486159259400587,852670388,-851862144,-852266266,404122,-852154888,239553
2,1780486159259414226,1780486160111799094,1780486160111799814,1780486159259871777,852384868,-851928037,-852156453,228415,-852154888,239553
3,1780486159259888097,1780486160112257348,1780486160112257578,1780486159260373787,852369251,-851883791,-852126521,242730,-852154888,239553
4,1780486159260389397,1780486160112767490,1780486160112767760,1780486159260885108,852378093,-851882652,-852130373,247720,-852154888,239553
5,1780486159260900718,1780486160113290213,1780486160113290433,1780486159261320950,852389495,-851969483,-852179489,210006,-852154888,239553
6,1780486159261331559,1780486160113725685,1780486160113725885,1780486159261814220,852394126,-851911665,-852152896,241230,-852154888,239553
7,1780486159261823240,1780486160114217748,1780486160114217958,1780486159262326140,852394508,-851891818,-852143163,251345,-852154888,239553
8,1780486159262335300,1780486160114729591,1780486160114729861,1780486159262840600,852394291,-851889261,-852141776,252515,-852154888,239553
9,1780486159262850629,1780486160115242754,1780486160115242884,1780486159263271271,852392125,-851971613,-852181869,210256,-852154888,239553
10,1780486159263280371,1780486160115673716,1780486160115673876,1780486159263768002,852393345,-851905874,-852149610,243735,-852154888,239553
11,1780486159263776442,1780486160116172530,1780486160116172640,1780486159264278952,852396088,-851893688,-852144888,251200,-852154888,239553
12,1780486159264287582,1780486160116681472,1780486160116681742,1780486159264789842,852393890,-851891900,-852142895,250995,-852154888,239553
13,1780486159264798172,1780486160117208035,1780486160117208155,1780486159265246383,852409863,-851961772,-852185818,224045,-852154888,239553
14,1780486159265255583,1780486160117645037,1780486160117645137,1780486159265731923,852389454,-851913214,-852151334,238120,-852154888,239553
15,1780486159265740063,1780486160118132390,1780486160118132530,1780486159266235123,852392327,-851897407,-852144867,247460,-852154888,239553
16,1780486159266243843,1780486160118644993,1780486160118645283,1780486159266750894,852401150,-851894389,-852147770,253380,-852154888,239553
