round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,1,582001,606400,1790174211741394151,1790174211741078530,315751,0,0.878141,1,1
1,1,470428,489699,1790174211741926450,1790174211741654453,289778,0,0.835030,1,1
2,2,865296,425388,1790174211742823727,1790174211742565950,273457,0,0.000000,1,0
3,1,396247,406837,1790174211743245724,1790174211742987415,281370,0,0.000000,1,0
4,1,399377,410077,1790174211743681092,1790174211743420039,287924,0,0.000000,1,0
5,2,799904,404627,1790174211744520787,1790174211744260028,293430,0,0.510364,1,1
6,1,398847,409377,1790174211744965615,1790174211744705702,297064,0,0.000000,1,0
7,1,392657,403007,1790174211745408183,1790174211745149756,300648,0,0.760001,1,1
8,1,393847,405438,1790174211745870571,1790174211745610800,305462,0,0.731370,1,1
9,1,478688,488968,1790174211746408381,1790174211746149393,300479,0,0.000000,1,0
10,1,378997,389927,1790174211746845059,1790174211746586527,299713,0,0.000000,1,0
11,1,377017,387367,1790174211747275777,1790174211747018092,300066,0,0.762756,1,1
12,1,374577,385657,1790174211747705315,1790174211747446876,299099,0,0.755416,1,1
13,1,371487,382577,1790174211748130342,1790174211747875390,296783,0,0.000000,1,0
14,1,377397,388197,1790174211748562580,1790174211748302025,301306,0,0.755869,1,1
15,1,380027,391057,1790174211748995858,1790174211748737489,302119,0,0.000000,1,0
16,1,378486,389647,1790174211749430725,1790174211749169563,261252,0,0.000000,1,0
17,1,376597,387227,1790174211749826813,1790174211749570328,301065,0,0.000000,1,0
18,1,378506,388777,1790174211750262460,1790174211750004442,298539,0,0.881308,1,1
19,1,378957,389267,1790174211750694558,1790174211750435316,300063,0,0.000000,1,0
20,2,775074,389157,1790174211751523073,1790174211751264125,298529,0,0.000000,1,0
21,1,390607,401377,1790174211751966071,1790174211751706340,300652,0,0.000000,1,0
22,1,377427,387767,1790174211752397059,1790174211752139364,298725,0,0.000000,1,0
23,2,771974,393628,1790174211753222633,1790174211752960733,297291,0,0.512707,1,1
24,1,382987,394517,1790174211753657391,1790174211753393217,299915,0,0.760814,1,1
25,1,380677,390977,1790174211754086859,1790174211753828501,300199,0,0.000000,1,0
26,1,379297,390287,1790174211754520597,1790174211754261926,299701,0,0.756270,1,1
27,1,379287,389567,1790174211754953905,1790174211754696750,299375,0,0.000000,1,0
28,1,375466,386306,1790174211755384362,1790174211755127414,298589,0,0.758513,1,1
29,1,372827,383607,1790174211755811890,1790174211755554829,298192,0,0.000000,1,0
