round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1790174211741078530,0.970088,0.905218,0.878141,1
1,1790174211741654453,0.987420,0.845668,0.835030,1
2,1790174211742565950,0.989952,0.657998,0.000000,0
3,1790174211742987415,0.989743,0.854108,0.000000,0
4,1790174211743420039,0.989990,0.779886,0.000000,0
5,1790174211744260028,0.990119,0.515457,0.510364,1
6,1790174211744705702,0.989535,0.767040,0.000000,0
7,1790174211745149756,0.990327,0.767424,0.760001,1
8,1790174211745610800,0.990060,0.738713,0.731370,1
9,1790174211746149393,0.989595,0.690199,0.000000,0
10,1790174211746586527,0.989802,0.760046,0.000000,0
11,1790174211747018092,0.989674,0.770715,0.762756,1
12,1790174211747446876,0.990367,0.762764,0.755416,1
13,1790174211747875390,0.990278,0.891065,0.000000,0
14,1790174211748302025,0.989703,0.763733,0.755869,1
15,1790174211748737489,0.989525,0.757829,0.000000,0
16,1790174211749169563,0.990307,0.767286,0.000000,0
17,1790174211749570328,0.989990,0.785051,0.000000,0
18,1790174211750004442,0.990396,0.889854,0.881308,1
19,1790174211750435316,0.989931,0.763444,0.000000,0
20,1790174211751264125,0.989704,0.516468,0.000000,0
21,1790174211751706340,0.989189,0.756678,0.000000,0
22,1790174211752139364,0.990317,0.767492,0.000000,0
23,1790174211752960733,0.989693,0.518046,0.512707,1
24,1790174211753393217,0.990218,0.768330,0.760814,1
25,1790174211753828501,0.989190,0.768545,0.000000,0
26,1790174211754261926,0.990080,0.763848,0.756270,1
27,1790174211754696750,0.989515,0.759378,0.000000,0
28,1790174211755127414,0.990446,0.765829,0.758513,1
29,1790174211755554829,0.990466,0.764039,0.000000,0
30,1790174211755984843,0.990020,0.766242,0.000000,0
31,1790174211756419187,0.990129,0.762604,0.755077,1
32,1790174211756827012,0.989693,0.788142,0.780019,1
33,1790174211757260606,0.989792,0.760655,0.000000,0
34,1790174211757687910,0.988735,0.764437,0.755825,1
35,1790174211758111275,0.989585,0.773502,0.765446,1
36,1790174211758532979,0.990070,0.768876,0.000000,0
37,1790174211758957434,0.989525,0.768491,0.000000,0
38,1790174211759380998,0.990050,0.767492,0.759855,1
39,1790174211759807432,0.989011,0.763749,0.000000,0
40,1790174211760204357,0.989822,0.787977,0.000000,0
41,1790174211760643481,0.989723,0.755447,0.000000,0
42,1790174211761078596,0.989377,0.775531,0.000000,0
43,1790174211761510140,0.990307,0.762070,0.754683,1
44,1790174211761943724,0.989901,0.768568,0.000000,0
45,1790174211763155858,0.990060,0.349467,0.000000,0
46,1790174211763989337,0.989713,0.512384,0.000000,0
47,1790174211764813696,0.989812,0.516086,0.000000,0
48,1790174211765245520,0.989764,0.898590,0.000000,0
49,1790174211765681385,0.989585,0.756330,0.000000,0
50,1790174211766114359,0.990307,0.764199,0.756792,1
51,1790174211766594833,0.941548,0.990555,0.000000,0
52,1790174211766990287,0.989832,0.829463,0.821029,1
53,1790174211767423922,0.990040,0.759878,0.000000,0
54,1790174211768211141,0.990713,0.626120,0.620305,1
55,1790174211768645595,0.989952,0.756550,0.748949,1
56,1790174211769072220,0.990387,0.773695,0.000000,0
57,1790174211769499214,0.989911,0.766803,0.759066,1
58,1790174211770709808,0.989634,0.412451,0.408176,1
59,1790174211771140492,0.989744,0.764047,0.000000,0
60,1790174211771972601,0.989812,0.511606,0.000000,0
61,1790174211772402896,0.990030,0.766127,0.000000,0
62,1790174211772840390,0.989703,0.772235,0.000000,0
63,1790174211773280204,0.989891,0.757080,0.000000,0
64,1790174211773714288,0.989783,0.760989,0.000000,0
65,1790174211774145663,0.990248,0.763832,0.756383,1
66,1790174211774575987,0.990456,0.765637,0.000000,0
67,1790174211775009361,0.990396,0.763199,0.000000,0
68,1790174211775440235,0.989991,0.762749,0.755115,1
69,1790174211775874040,0.989862,0.761209,0.000000,0
70,1790174211776358233,0.942406,0.990624,0.000000,0
71,1790174211776752048,0.990278,0.829571,0.821505,1
72,1790174211777180632,0.989734,0.764880,0.000000,0
73,1790174211777614667,0.990476,0.761011,0.753763,1
74,1790174211778048641,0.989842,0.760875,0.000000,0
75,1790174211778485325,0.990060,0.756967,0.000000,0
76,1790174211778891230,0.989634,0.784360,0.776230,1
77,1790174211779320924,0.990703,0.763619,0.000000,0
78,1790174211779755548,0.989229,0.760289,0.000000,0
79,1790174211780580037,0.989982,0.515097,0.000000,0
80,1790174211781011912,0.990060,0.765629,0.000000,0
81,1790174211781439776,0.990050,0.764093,0.000000,0
82,1790174211781872540,0.989891,0.762719,0.755009,1
83,1790174211782307865,0.990317,0.759430,0.000000,0
84,1790174211782741239,0.989743,0.761902,0.000000,0
85,1790174211783214963,0.950127,0.989693,0.000000,0
86,1790174211783613887,0.990416,0.826358,0.000000,0
87,1790174211784048932,0.990000,0.766273,0.000000,0
88,1790174211784483746,0.990020,0.758952,0.000000,0
89,1790174211784918060,0.990089,0.760639,0.000000,0
90,1790174211785351734,0.990644,0.763566,0.000000,0
91,1790174211785784109,0.990030,0.892777,0.000000,0
92,1790174211786214893,0.990099,0.759545,0.000000,0
93,1790174211786646717,0.990169,0.765776,0.000000,0
94,1790174211787079731,0.989457,0.770084,0.000000,0
95,1790174211787512226,0.989743,0.761811,0.000000,0
96,1790174211787946030,0.989981,0.767354,0.000000,0
97,1790174211788378144,0.990169,0.761895,0.000000,0
98,1790174211788825798,0.988862,0.750110,0.000000,0
99,1790174211789259693,0.990089,0.765943,0.758352,1
100,1790174211789694827,0.989842,0.759620,0.751904,1
101,1790174211790113381,0.989763,0.775493,0.767554,1
102,1790174211790541356,0.990000,0.763466,0.000000,0
103,1790174211790972920,0.989941,0.761994,0.000000,0
104,1790174211791404344,0.990337,0.761385,0.754028,1
105,1790174211792621718,0.990377,0.348723,0.000000,0
106,1790174211793057072,0.989309,0.762139,0.753991,1
107,1790174211793889141,0.990050,0.692031,0.000000,0
108,1790174211794316446,0.990505,0.766641,0.000000,0
109,1790174211794755650,0.989654,0.755016,0.747205,1
110,1790174211795188224,0.990218,0.764521,0.757042,1
111,1790174211795624288,0.990170,0.754956,0.747534,1
112,1790174211796055473,0.989862,0.761895,0.000000,0
113,1790174211796484147,0.990208,0.762284,0.754820,1
114,1790174211796922571,0.989337,0.752597,0.744572,1
115,1790174211797357055,0.990378,0.758528,0.751229,1
116,1790174211797790920,0.990040,0.761049,0.000000,0
117,1790174211798223814,0.990664,0.890931,0.882613,1
118,1790174211798631259,0.990476,0.784039,0.000000,0
119,1790174211799457758,0.990169,0.521393,0.000000,0
120,1790174211799890272,0.989486,0.763741,0.755711,1
121,1790174211800322826,0.990228,0.762711,0.000000,0
122,1790174211800768130,0.989644,0.752469,0.000000,0
123,1790174211801174925,0.990179,0.781299,0.773626,1
124,1790174211801605489,0.990179,0.761309,0.753832,1
125,1790174211802035564,0.990020,0.764467,0.756837,1
126,1790174211802854913,0.989426,0.517637,0.512163,1
127,1790174211803283057,0.990287,0.767194,0.000000,0
128,1790174211804102646,0.989842,0.516871,0.000000,0
129,1790174211804528291,0.990238,0.767922,0.000000,0
130,1790174211804962155,0.990228,0.768037,0.760532,1
131,1790174211805394589,0.990327,0.760723,0.000000,0
132,1790174211805827603,0.989932,0.760997,0.000000,0
133,1790174211806267138,0.989901,0.756497,0.748857,1
134,1790174211807094677,0.990099,0.512491,0.000000,0
135,1790174211807522771,0.990159,0.767415,0.000000,0
136,1790174211807932436,0.990287,0.786583,0.778943,1
137,1790174211808364970,0.990129,0.764528,0.000000,0
138,1790174211808808934,0.979336,0.752220,0.000000,0
139,1790174211809227338,0.990130,0.773944,0.000000,0
140,1790174211809654943,0.990208,0.763496,0.756020,1
141,1790174211810085807,0.990080,0.778095,0.000000,0
142,1790174211810513381,0.989982,0.766595,0.000000,0
143,1790174211810945796,0.990476,0.766181,0.000000,0
144,1790174211811376380,0.990575,0.761332,0.000000,0
145,1790174211811811234,0.989525,0.756664,0.000000,0
146,1790174211812240909,0.990317,0.766549,0.759126,1
147,1790174211812677783,0.982868,0.757148,0.000000,0
148,1790174211813104297,0.990753,0.893286,0.885026,1
149,1790174211813533521,0.990417,0.762688,0.000000,0
150,1790174211813967556,0.990248,0.765683,0.000000,0
151,1790174211814401090,0.990218,0.761850,0.754397,1
152,1790174211814813254,0.989467,0.786096,0.000000,0
153,1790174211815244369,0.990406,0.762230,0.754917,1
154,1790174211815678693,0.989773,0.757716,0.000000,0
155,1790174211816111177,0.990109,0.763039,0.755492,1
156,1790174211816538252,0.990674,0.766817,0.000000,0
157,1790174211817352381,0.989921,0.527001,0.521690,1
158,1790174211817782855,0.989604,0.763657,0.000000,0
159,1790174211818214259,0.990031,0.763360,0.000000,0
160,1790174211818650624,0.990595,0.755559,0.000000,0
161,1790174211819076088,0.990357,0.773409,0.000000,0
162,1790174211819893777,0.989585,0.517192,0.511805,1
163,1790174211820322722,0.990070,0.764375,0.000000,0
164,1790174211820754346,0.989416,0.762161,0.754095,1
165,1790174211821568365,0.990179,0.520799,0.000000,0
166,1790174211821997959,0.989932,0.768891,0.000000,0
167,1790174211822425744,0.990109,0.766702,0.000000,0
168,1790174211822858978,0.989664,0.763650,0.755757,1
169,1790174211823288952,0.990387,0.764597,0.000000,0
170,1790174211823721357,0.989990,0.760547,0.752935,1
171,1790174211824150161,0.990139,0.764994,0.000000,0
172,1790174211824579185,0.990070,0.762742,0.000000,0
173,1790174211825008300,0.990169,0.768452,0.000000,0
174,1790174211825439414,0.990595,0.763099,0.000000,0
175,1790174211825870208,0.989941,0.764582,0.000000,0
176,1790174211826298742,0.990209,0.763062,0.000000,0
177,1790174211826729327,0.989693,0.762421,0.754563,1
178,1790174211827540436,0.990763,0.605989,0.600392,1
179,1790174211827976870,0.990555,0.768115,0.760860,1
180,1790174211828408805,0.989822,0.762710,0.754948,1
181,1790174211828840429,0.989298,0.772613,0.000000,0
182,1790174211829268313,0.990099,0.890958,0.000000,0
183,1790174211830083352,0.989754,0.604930,0.000000,0
184,1790174211830506377,0.990545,0.767891,0.760631,1
185,1790174211830931831,0.990238,0.905473,0.000000,0
186,1790174211831353596,0.990703,0.770869,0.763702,1
187,1790174211831781310,0.989654,0.762635,0.754744,1
188,1790174211832595819,0.990694,0.706611,0.000000,0
189,1790174211832996124,0.990258,0.923163,0.000000,0
190,1790174211833421778,0.990387,0.764995,0.000000,0
191,1790174211833854533,0.988694,0.765767,0.000000,0
192,1790174211834672842,0.984216,0.518559,0.510374,1
193,1790174211835100216,0.990119,0.775477,0.767815,1
194,1790174211835524980,0.990526,0.766572,0.000000,0
195,1790174211835958405,0.990446,0.761689,0.000000,0
196,1790174211836388539,0.990040,0.762536,0.754941,1
197,1790174211836823303,0.989624,0.756021,0.000000,0
198,1790174211837255398,0.990089,0.763519,0.000000,0
199,1790174211837697672,0.988665,0.752897,0.000000,0
200,1790174211838126496,0.990228,0.764521,0.000000,0
201,1790174211838949595,0.989575,0.515849,0.510471,1
202,1790174211839382589,0.990476,0.889267,0.000000,0
203,1790174211839823484,0.989832,0.754178,0.000000,0
204,1790174211840610943,0.990228,0.534458,0.000000,0
205,1790174211841041557,0.988468,0.769722,0.000000,0
206,1790174211842254911,0.989802,0.350587,0.347012,1
207,1790174211842690426,0.989377,0.770406,0.762222,1
208,1790174211843129140,0.990070,0.762260,0.000000,0
209,1790174211843558554,0.989842,0.766902,0.000000,0
210,1790174211843996808,0.989862,0.759659,0.000000,0
211,1790174211844427273,0.990396,0.764857,0.000000,0
212,1790174211844862257,0.989733,0.763191,0.000000,0
213,1790174211845295321,0.990268,0.763741,0.756308,1
214,1790174211845736135,0.989525,0.754141,0.746242,1
215,1790174211846166120,0.989713,0.764742,0.000000,0
216,1790174211846602154,0.990357,0.757792,0.000000,0
217,1790174211847032558,0.989911,0.765148,0.000000,0
218,1790174211847464072,0.990011,0.762353,0.754738,1
219,1790174211847894457,0.989278,0.772358,0.000000,0
220,1790174211848318901,0.990545,0.767700,0.000000,0
221,1790174211848746605,0.989714,0.764223,0.000000,0
222,1790174211849171060,0.989891,0.772613,0.000000,0
223,1790174211849596764,0.990050,0.892260,0.883382,1
224,1790174211850020919,0.989743,0.770406,0.000000,0
225,1790174211850443713,0.990525,0.768068,0.000000,0
226,1790174211850871197,0.989733,0.764842,0.000000,0
227,1790174211851294752,0.990456,0.770276,0.000000,0
228,1790174211851720826,0.989337,0.766664,0.000000,0
229,1790174211852147210,0.990090,0.768568,0.000000,0
230,1790174211852575395,0.990367,0.763069,0.000000,0
231,1790174211853002069,0.990218,0.765454,0.757967,1
232,1790174211853425474,0.990238,0.895513,0.000000,0
233,1790174211853852798,0.989466,0.769452,0.000000,0
234,1790174211854282122,0.990238,0.768545,0.000000,0
235,1790174211854710327,0.989723,0.766579,0.000000,0
236,1790174211855141351,0.990000,0.764734,0.000000,0
237,1790174211855564775,0.989971,0.775230,0.000000,0
238,1790174211855994180,0.990060,0.765270,0.000000,0
239,1790174211856419914,0.990218,0.887471,0.000000,0
240,1790174211856850118,0.989595,0.762635,0.000000,0
241,1790174211857669507,0.984483,0.517223,0.000000,0
242,1790174211858088312,0.990060,0.774260,0.000000,0
243,1790174211858510856,0.990307,0.768038,0.760594,1
244,1790174211858938381,0.989911,0.899390,0.000000,0
245,1790174211859367775,0.990169,0.762710,0.000000,0
246,1790174211859799409,0.989347,0.759492,0.751401,1
247,1790174211860227574,0.990060,0.764008,0.756414,1
248,1790174211860657258,0.990446,0.763680,0.000000,0
249,1790174211861480447,0.990238,0.520383,0.000000,0
250,1790174211861911091,0.989189,0.766051,0.000000,0
251,1790174211862341866,0.990159,0.763710,0.000000,0
252,1790174211862778690,0.989486,0.757034,0.000000,0
253,1790174211863210884,0.990585,0.764773,0.757573,1
254,1790174211863641148,0.990743,0.764551,0.000000,0
255,1790174211864072183,0.990129,0.766181,0.758618,1
256,1790174211864503007,0.990515,0.884433,0.000000,0
257,1790174211865333116,0.990040,0.510038,0.000000,0
258,1790174211865764810,0.989535,0.763283,0.000000,0
259,1790174211866196805,0.990396,0.885087,0.000000,0
