round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1790176151547842374,0.965229,0.558700,0.000000,0
1,1790176151548464805,0.973401,0.992360,0.000000,0
2,1790176151549729319,0.989505,0.434001,0.000000,0
3,1790176151550534248,0.991675,0.546915,0.000000,0
4,1790176151551349757,0.991804,0.525145,0.000000,0
5,1790176151552142957,0.992349,0.640066,0.000000,0
6,1790176151552563781,0.991367,0.781698,0.000000,0
7,1790176151552982556,0.992379,0.908483,0.000000,0
8,1790176151553781335,0.991843,0.521670,0.000000,0
9,1790176151554199510,0.992191,0.893759,0.000000,0
10,1790176151554616864,0.991596,0.766504,0.000000,0
11,1790176151555033709,0.992161,0.889097,0.000000,0
12,1790176151555417823,0.992380,0.916551,0.000000,0
13,1790176151556208403,0.992052,0.529691,0.525481,1
14,1790176151557380647,0.992142,0.424464,0.000000,0
15,1790176151557794322,0.991834,0.777799,0.000000,0
16,1790176151558219916,0.991853,0.758103,0.000000,0
17,1790176151558606551,0.991992,0.791040,0.000000,0
18,1790176151559369741,0.992181,0.542666,0.000000,0
19,1790176151559756756,0.992409,0.916486,0.909528,1
20,1790176151560169251,0.992528,0.767753,0.762017,1
21,1790176151560638314,0.991665,0.725906,0.000000,0
22,1790176151561468293,0.992131,0.505726,0.000000,0
23,1790176151562241743,0.992052,0.547112,0.000000,0
24,1790176151563021983,0.992399,0.539333,0.000000,0
25,1790176151563416848,0.992300,0.790510,0.000000,0
26,1790176151563811932,0.992320,0.921614,0.000000,0
27,1790176151564233967,0.992310,0.764918,0.000000,0
28,1790176151564631042,0.992052,0.919588,0.912279,1
29,1790176151565026676,0.992558,0.801262,0.000000,0
30,1790176151565795076,0.992062,0.541229,0.000000,0
31,1790176151566257920,0.922951,0.992419,0.000000,0
32,1790176151566643395,0.992171,0.836442,0.000000,0
33,1790176151567040339,0.992300,0.909548,0.902544,1
34,1790176151567428734,0.992637,0.787394,0.000000,0
35,1790176151567853249,0.992369,0.887054,0.000000,0
36,1790176151568624828,0.991873,0.537455,0.000000,0
37,1790176151569028153,0.992359,0.782331,0.000000,0
38,1790176151569802773,0.992201,0.536203,0.000000,0
39,1790176151570220197,0.992518,0.774075,0.768283,1
40,1790176151570618122,0.992220,0.785538,0.779426,1
41,1790176151571019467,0.992478,0.913137,0.000000,0
42,1790176151572195071,0.992339,0.418613,0.000000,0
43,1790176151572966681,0.992339,0.543013,0.000000,0
44,1790176154578324322,0.981357,0.639362,0.000000,0
45,1790176154579144511,0.774192,0.984099,0.000000,0
46,1790176154580032360,0.984117,0.532064,0.000000,0
47,1790176154580461364,0.989505,0.817849,0.809266,1
48,1790176154580874589,0.991804,0.803725,0.000000,0
49,1790176154581296213,0.991913,0.783568,0.000000,0
50,1790176154581720077,0.992191,0.921079,0.000000,0
51,1790176154582148882,0.992201,0.912389,0.000000,0
52,1790176154583361556,0.991953,0.349809,0.000000,0
53,1790176154583760800,0.992002,0.789949,0.000000,0
54,1790176154584241964,0.911887,0.992558,0.000000,0
55,1790176154584650429,0.991953,0.822129,0.000000,0
56,1790176154585074283,0.992151,0.901497,0.000000,0
57,1790176154585871372,0.991378,0.522933,0.000000,0
58,1790176154587016627,0.992330,0.371392,0.000000,0
59,1790176154587408482,0.992389,0.791641,0.000000,0
60,1790176154587798917,0.992171,0.790921,0.000000,0
61,1790176154588219731,0.992270,0.764498,0.000000,0
62,1790176154588642846,0.992002,0.765086,0.758967,1
63,1790176154589421365,0.992579,0.742601,0.000000,0
64,1790176154589893659,0.941135,0.992230,0.000000,0
65,1790176154590280514,0.992379,0.835380,0.829014,1
66,1790176154590706968,0.991815,0.763344,0.000000,0
67,1790176154591101113,0.992498,0.789799,0.000000,0
68,1790176154591504528,0.992548,0.781331,0.000000,0
69,1790176154592289447,0.992211,0.536472,0.000000,0
70,1790176154593063037,0.992250,0.538697,0.000000,0
71,1790176154593831697,0.992369,0.747197,0.741496,1
72,1790176154594247422,0.992191,0.767423,0.000000,0
73,1790176154594637786,0.992042,0.792687,0.786379,1
74,1790176154595788311,0.992141,0.370080,0.367171,1
75,1790176154596180036,0.992488,0.792386,0.000000,0
76,1790176154596579191,0.992191,0.781799,0.775694,1
77,1790176154597045894,0.921652,0.992509,0.000000,0
78,1790176154597431489,0.992508,0.836778,0.000000,0
79,1790176160605513579,0.547643,0.968149,0.000000,0
80,1790176160606336928,0.974531,0.995341,0.000000,0
81,1790176160607069119,0.778422,0.984098,0.766043,1
82,1790176160607805929,0.740177,0.991080,0.000000,0
