round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1790175591964317929,0.991130,0.964486,0.955931,1
1,1790175591965118298,0.702918,0.985004,0.692377,1
2,1790175591965525063,0.989921,0.880471,0.871597,1
3,1790175591965919038,0.991229,0.817399,0.810229,1
4,1790175591966305673,0.992082,0.952333,0.944792,1
5,1790175591966691967,0.992043,0.806060,0.799646,1
6,1790175591967095862,0.992478,0.781221,0.775345,1
7,1790175591967486417,0.991635,0.788954,0.782355,1
8,1790175591967902101,0.992469,0.771402,0.765593,1
9,1790175591968317536,0.992369,0.772235,0.766342,1
10,1790175597978043773,0.984777,0.396247,0.390215,1
11,1790175603988690637,0.983842,0.672411,0.661547,1
12,1790175603989665864,0.617965,0.984738,0.608533,1
13,1790175603990116328,0.992816,0.975632,0.968623,1
14,1790175603990549192,0.984560,0.856777,0.843548,1
15,1790175603991335912,0.991298,0.598258,0.593052,1
16,1790175603991748966,0.994585,0.984767,0.979434,1
17,1790175603992543785,0.991200,0.561770,0.556827,1
18,1790175603992937520,0.992032,0.809331,0.802882,1
19,1790175603993331875,0.992379,0.790874,0.784847,1
20,1790175603994109545,0.992399,0.541159,0.537046,1
21,1790175603994888714,0.986237,0.994923,0.981229,1
22,1790175603995298889,0.992022,0.814780,0.808280,1
23,1790175603996463414,0.991665,0.369237,0.366159,1
24,1790175603996902928,0.992359,0.759058,0.753258,1
25,1790175603997678617,0.991864,0.539145,0.534759,1
26,1790175603998069362,0.992578,0.797569,0.791649,1
27,1790175603998501297,0.992091,0.757443,0.751453,1
28,1790175603998921681,0.992369,0.901686,0.894805,1
29,1790175603999310196,0.992478,0.793813,0.787843,1
30,1790175604000120575,0.992568,0.713227,0.707927,1
31,1790175604000516400,0.991546,0.911732,0.904024,1
32,1790175604000908975,0.992687,0.928710,0.921918,1
33,1790175604001677305,0.991486,0.540083,0.535485,1
34,1790175604002065089,0.992290,0.800253,0.794083,1
35,1790175604002454494,0.991913,0.792354,0.785946,1
36,1790175604003218874,0.992091,0.638730,0.633678,1
37,1790175604003639389,0.992171,0.769590,0.763565,1
38,1790175604004026103,0.992410,0.796405,0.790361,1
39,1790175604004420498,0.992459,0.787866,0.781925,1
40,1790175604004840603,0.992290,0.774431,0.768460,1
41,1790175604005231637,0.992281,0.923654,0.916524,1
42,1790175622030979331,0.782566,0.960838,0.751920,1
43,1790175622032504561,0.356039,0.984797,0.350626,1
44,1790175622033041574,0.898769,0.990228,0.889986,1
45,1790175622033816244,0.992359,0.864030,0.857428,1
46,1790175625037749602,0.417046,0.979297,0.408412,1
47,1790175625039275241,0.394839,0.983558,0.388347,1
48,1790175625039812904,0.870665,0.983686,0.856461,1
49,1790175625040207719,0.989990,0.867710,0.859024,1
50,1790175625040607084,0.991050,0.831779,0.824335,1
51,1790175625041013038,0.990744,0.796971,0.789594,1
52,1790175625041416593,0.992260,0.927846,0.920665,1
53,1790175625042191973,0.992260,0.543138,0.538934,1
54,1790175625042606207,0.991883,0.777473,0.771163,1
55,1790175625043391707,0.992101,0.533284,0.529071,1
56,1790175625044529052,0.992826,0.686263,0.681339,1
57,1790175625045334901,0.992429,0.524998,0.521023,1
58,1790175625046100821,0.992935,0.633963,0.629485,1
59,1790175625046486476,0.992806,0.927206,0.920536,1
60,1790175625046876241,0.992508,0.791760,0.785828,1
61,1790175625047270646,0.992737,0.915853,0.909201,1
62,1790175625047669270,0.992260,0.785051,0.778975,1
63,1790175625048056415,0.992677,0.796836,0.791000,1
64,1790175625048449490,0.992627,0.788844,0.783028,1
65,1790175625048840895,0.992598,0.926011,0.919156,1
66,1790175625049260709,0.992756,0.768099,0.762536,1
67,1790175625049652274,0.992181,0.788946,0.782777,1
68,1790175625050123298,0.913055,0.992915,0.906586,1
69,1790175625050492513,0.994515,0.983311,0.977917,1
70,1790175625051257323,0.993044,0.566140,0.562203,1
71,1790175625051648138,0.992101,0.790953,0.784705,1
72,1790175625052032883,0.992478,0.799086,0.793075,1
73,1790175625053186607,0.992201,0.367348,0.364483,1
74,1790175625053579582,0.992141,0.792370,0.786143,1
75,1790175625053970717,0.992409,0.793829,0.787803,1
76,1790175625054738927,0.992320,0.542167,0.538003,1
77,1790175625055153901,0.992746,0.901533,0.894993,1
78,1790175625055915461,0.992389,0.543046,0.538913,1
