count_index,ts_swap,werner,success_bit
0,1789567791233671959,0.000000,0
1,1789567791234079273,0.000000,0
2,1789567791234508708,0.931000,1
3,1789567791234916502,0.931000,1
4,1789567791235324217,0.000000,0
5,1789567791235731341,0.000000,0
6,1789567791236138496,0.000000,0
7,1789567791236545700,0.931000,1
8,1789567791236952825,0.931000,1
9,1789567791237361620,0.000000,0
10,1789567791237768874,0.931000,1
11,1789567791238175839,0.000000,0
12,1789567791238583223,0.000000,0
13,1789567791238990438,0.000000,0
14,1789567791239398163,0.931000,1
15,1789567791239805067,0.931000,1
16,1789567791240212112,0.931000,1
17,1789567791240619627,0.931000,1
18,1789567791241026681,0.000000,0
19,1789567791241434736,0.931000,1
20,1789567791241842020,0.931000,1
21,1789567791242257025,0.000000,0
22,1789567791242664119,0.000000,0
23,1789567791243071114,0.000000,0
24,1789567791243478599,0.931000,1
25,1789567791243885683,0.000000,0
26,1789567791244293248,0.931000,1
27,1789567791244700623,0.000000,0
28,1789567791245107877,0.931000,1
29,1789567791245515882,0.931000,1
30,1789567791245922936,0.931000,1
31,1789567791246330401,0.000000,0
32,1789567791246737486,0.931000,1
33,1789567791247144470,0.931000,1
34,1789567791247551485,0.000000,0
35,1789567791247958339,0.000000,0
36,1789567791248365794,0.931000,1
37,1789567791248772979,0.931000,1
38,1789567791249180203,0.000000,0
39,1789567791249588278,0.931000,1
40,1789567791249995002,0.931000,1
41,1789567791250402127,0.931000,1
42,1789567791250809172,0.000000,0
43,1789567791251216026,0.931000,1
44,1789567791251623201,0.000000,0
45,1789567791252030106,0.931000,1
46,1789567791252437000,0.000000,0
47,1789567791252843935,0.000000,0
48,1789567791253261339,0.931000,1
49,1789567791253668754,0.931000,1
50,1789567791254075668,0.931000,1
51,1789567791254482883,0.931000,1
52,1789567791254890027,0.931000,1
53,1789567791255297322,0.000000,0
54,1789567791255704367,0.931000,1
55,1789567791256111341,0.000000,0
56,1789567791256518626,0.931000,1
57,1789567791256925530,0.000000,0
58,1789567791257333055,0.931000,1
59,1789567791257740150,0.931000,1
60,1789567791258147154,0.000000,0
61,1789567791258554459,0.000000,0
62,1789567791258961583,0.931000,1
63,1789567791259368788,0.000000,0
64,1789567791259775573,0.000000,0
65,1789567791260182787,0.931000,1
66,1789567791260590332,0.931000,1
67,1789567791260997246,0.000000,0
68,1789567791261404941,0.000000,0
69,1789567791261811996,0.931000,1
70,1789567791262218940,0.931000,1
71,1789567791262626065,0.931000,1
72,1789567791263033139,0.000000,0
73,1789567791263440154,0.000000,0
74,1789567791263846959,0.000000,0
75,1789567791264258323,0.931000,1
76,1789567791264665258,0.931000,1
77,1789567791265072422,0.931000,1
78,1789567791265480257,0.931000,1
79,1789567791265887332,0.931000,1
80,1789567791266294696,0.931000,1
81,1789567791266701811,0.931000,1
82,1789567791267108516,0.000000,0
83,1789567791267515620,0.000000,0
84,1789567791267922845,0.931000,1
85,1789567791268330089,0.931000,1
86,1789567791268737224,0.000000,0
87,1789567791269144129,0.931000,1
88,1789567791269551713,0.000000,0
89,1789567791269958628,0.000000,0
90,1789567791270365662,0.000000,0
91,1789567791270772527,0.000000,0
92,1789567791271179792,0.000000,0
93,1789567791271587366,0.000000,0
94,1789567791271994211,0.931000,1
95,1789567791272401275,0.931000,1
96,1789567791272808400,0.931000,1
97,1789567791273215735,0.000000,0
98,1789567791273624529,0.000000,0
99,1789567791274032184,0.000000,0
100,1789567791274439339,0.931000,1
101,1789567791274846293,0.931000,1
102,1789567791275257848,0.000000,0
103,1789567791275664752,0.931000,1
104,1789567791276071837,0.931000,1
105,1789567791276478972,0.931000,1
106,1789567791276885936,0.000000,0
107,1789567791277293421,0.000000,0
108,1789567791277700765,0.000000,0
109,1789567791278107750,0.931000,1
110,1789567791278515004,0.000000,0
111,1789567791278921869,0.931000,1
112,1789567791279328724,0.931000,1
113,1789567791279735888,0.931000,1
114,1789567791280143213,0.931000,1
115,1789567791280550177,0.931000,1
116,1789567791280957162,0.000000,0
117,1789567791281364726,0.931000,1
118,1789567791281771591,0.931000,1
119,1789567791282178506,0.931000,1
120,1789567791282585610,0.931000,1
121,1789567791282992805,0.931000,1
122,1789567791283399909,0.000000,0
123,1789567791283806784,0.000000,0
124,1789567791284213739,0.000000,0
125,1789567791284620783,0.000000,0
126,1789567791285027748,0.000000,0
127,1789567791285435583,0.931000,1
128,1789567791285842567,0.931000,1
129,1789567791286254252,0.000000,0
130,1789567791286661176,0.931000,1
131,1789567791287067931,0.931000,1
132,1789567791287475416,0.931000,1
133,1789567791287882220,0.000000,0
134,1789567791288289325,0.931000,1
135,1789567791288696129,0.931000,1
136,1789567791289102854,0.931000,1
137,1789567791289510149,0.000000,0
138,1789567791289917323,0.931000,1
139,1789567791290324728,0.931000,1
140,1789567791290731972,0.000000,0
141,1789567791291139167,0.000000,0
142,1789567791291546252,0.931000,1
143,1789567791291953126,0.000000,0
144,1789567791292360401,0.000000,0
145,1789567791292767266,0.931000,1
146,1789567791293174070,0.931000,1
147,1789567791293581855,0.931000,1
148,1789567791293988669,0.000000,0
149,1789567791294397464,0.000000,0
150,1789567791294804739,0.000000,0
151,1789567791295211723,0.000000,0
152,1789567791295619308,0.000000,0
153,1789567791296026142,0.931000,1
154,1789567791296433767,0.000000,0
155,1789567791296840652,0.931000,1
156,1789567791297257476,0.931000,1
157,1789567791297665001,0.000000,0
158,1789567791298072075,0.000000,0
159,1789567791298479270,0.931000,1
160,1789567791298885995,0.931000,1
161,1789567791299293289,0.931000,1
162,1789567791299700584,0.000000,0
163,1789567791300107338,0.931000,1
164,1789567791300514533,0.931000,1
165,1789567791300921668,0.000000,0
166,1789567791301329662,0.000000,0
