count_index,ts_swap,swap_to_recv_ns,werner,success_bit
0,1789567791233671959,539724,0.000000,0
1,1789567791234079273,196099,0.000000,0
2,1789567791234508708,117875,0.931000,1
3,1789567791234916502,124490,0.931000,1
4,1789567791235324217,120844,0.000000,0
5,1789567791235731341,118620,0.000000,0
6,1789567791236138496,119315,0.000000,0
7,1789567791236545700,102701,0.931000,1
8,1789567791236952825,102806,0.931000,1
9,1789567791237361620,101010,0.000000,0
10,1789567791237768874,99856,0.931000,1
11,1789567791238175839,107640,0.000000,0
12,1789567791238583223,100746,0.000000,0
13,1789567791238990438,103121,0.000000,0
14,1789567791239398163,100546,0.931000,1
15,1789567791239805067,100941,0.931000,1
16,1789567791240212112,102395,0.931000,1
17,1789567791240619627,100290,0.931000,1
18,1789567791241026681,101175,0.000000,0
19,1789567791241434736,100410,0.931000,1
20,1789567791241842020,104565,0.931000,1
21,1789567791242257025,99551,0.000000,0
22,1789567791242664119,104026,0.000000,0
23,1789567791243071114,99351,0.000000,0
24,1789567791243478599,106475,0.931000,1
25,1789567791243885683,102340,0.000000,0
26,1789567791244293248,102475,0.931000,1
27,1789567791244700623,100729,0.000000,0
28,1789567791245107877,101026,0.931000,1
29,1789567791245515882,102770,0.931000,1
30,1789567791245922936,101986,0.931000,1
31,1789567791246330401,100130,0.000000,0
32,1789567791246737486,99165,0.931000,1
33,1789567791247144470,101050,0.931000,1
34,1789567791247551485,99745,0.000000,0
35,1789567791247958339,100930,0.000000,0
36,1789567791248365794,99446,0.931000,1
37,1789567791248772979,100270,0.931000,1
38,1789567791249180203,104045,0.000000,0
39,1789567791249588278,99880,0.931000,1
40,1789567791249995002,100485,0.931000,1
41,1789567791250402127,99650,0.931000,1
42,1789567791250809172,101084,0.000000,0
43,1789567791251216026,103411,0.931000,1
44,1789567791251623201,99865,0.000000,0
45,1789567791252030106,100720,0.931000,1
46,1789567791252437000,100585,0.000000,0
47,1789567791252843935,104400,0.000000,0
48,1789567791253261339,100505,0.931000,1
49,1789567791253668754,100429,0.931000,1
50,1789567791254075668,100996,0.931000,1
51,1789567791254482883,101590,0.931000,1
52,1789567791254890027,106566,0.931000,1
53,1789567791255297322,100760,0.000000,0
54,1789567791255704367,100315,0.931000,1
55,1789567791256111341,99310,0.000000,0
56,1789567791256518626,101615,0.931000,1
57,1789567791256925530,101290,0.000000,0
58,1789567791257333055,100346,0.931000,1
59,1789567791257740150,100420,0.931000,1
60,1789567791258147154,101566,0.000000,0
61,1789567791258554459,103880,0.000000,0
62,1789567791258961583,101045,0.931000,1
63,1789567791259368788,101220,0.000000,0
64,1789567791259775573,100074,0.000000,0
65,1789567791260182787,101761,0.931000,1
66,1789567791260590332,100845,0.931000,1
67,1789567791260997246,99651,0.000000,0
68,1789567791261404941,99605,0.000000,0
69,1789567791261811996,100330,0.931000,1
70,1789567791262218940,101645,0.931000,1
71,1789567791262626065,101270,0.931000,1
72,1789567791263033139,102716,0.000000,0
