round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1790176781225521153,0.984944,0.497833,0.000000,0
1,1790176781225971647,0.996486,0.978338,0.000000,0
2,1790176781226397961,0.990377,0.830484,0.000000,0
3,1790176781227238450,0.991229,0.532186,0.527518,1
4,1790176781227670954,0.990783,0.784164,0.000000,0
5,1790176781228493503,0.990763,0.620194,0.000000,0
6,1790176781228915148,0.991278,0.923099,0.915048,1
7,1790176781229728767,0.990981,0.625600,0.619958,1
8,1790176781230135201,0.990903,0.926697,0.000000,0
9,1790176781230535736,0.991278,0.909847,0.000000,0
10,1790176781230967060,0.991230,0.766611,0.759887,1
11,1790176781231448434,0.941361,0.991050,0.000000,0
12,1790176781231981257,0.868830,0.991298,0.000000,0
13,1790176784237438082,0.984649,0.516432,0.000000,0
14,1790176784238595036,0.984739,0.542579,0.534298,1
15,1790176784239063410,0.989664,0.926178,0.916605,1
16,1790176784240745748,0.990961,0.350482,0.347314,1
17,1790176784241671156,0.903419,0.990882,0.000000,0
18,1790176784242088690,0.990961,0.815408,0.000000,0
19,1790176790252162919,0.984040,0.342458,0.000000,0
20,1790176790252749292,0.989961,0.965992,0.000000,0
21,1790176790254319561,0.352024,0.984117,0.000000,0
22,1790176790254826034,0.965375,0.989862,0.955587,1
23,1790176790255257918,0.975321,0.991854,0.000000,0
24,1790176790256505022,0.991457,0.482801,0.000000,0
25,1790176790256937886,0.991149,0.889178,0.000000,0
26,1790176790257400990,0.963995,0.992161,0.956438,1
27,1790176790258218509,0.991834,0.635334,0.000000,0
28,1790176790259030978,0.991745,0.524515,0.520185,1
29,1790176790259495752,0.948580,0.992091,0.000000,0
30,1790176790260266332,0.982662,0.994545,0.000000,0
31,1790176790260683277,0.992558,0.926243,0.000000,0
32,1790176790261105291,0.991665,0.879204,0.871876,1
33,1790176790261524985,0.992350,0.771093,0.765195,1
34,1790176790262672170,0.992349,0.578885,0.000000,0
35,1790176790263851455,0.992091,0.358575,0.355739,1
36,1790176790264312369,0.949130,0.992478,0.000000,0
37,1790176790265468233,0.991933,0.385800,0.000000,0
38,1790176790265871288,0.992320,0.910275,0.000000,0
39,1790176790266641668,0.992349,0.831946,0.000000,0
40,1790176790267448767,0.992300,0.710500,0.000000,0
41,1790176790267843642,0.992439,0.915661,0.908738,1
42,1790176790268242546,0.991734,0.778788,0.000000,0
43,1790176790269061845,0.987637,0.512727,0.000000,0
44,1790176790269862975,0.991982,0.712001,0.000000,0
45,1790176805293594840,0.990169,0.446682,0.000000,0
