count_idx,delay_ns,ts_r1_ns,ts_r1_on_r2_ns,ts_r2_ns,ts_r2_on_r1_ns,r2_recv_r1_msg_ns,r2_recv_r1_msg_on_r1_ns,bits_r1,bits_r2_local,bits_final,w14,w56,w_final_raw
1,200401,1782212084148219589,1782212080367307671,1782212080367540932,1782212084148452850,1782212080367508072,1782212084148419990,3,2,1,1.000000000000,1.000000000000,1.000000000000
2,159648,1782212084148377880,1782212080367465962,1782212080367650030,1782212084148561948,1782212080367625610,1782212084148537528,0,3,3,1.000000000000,1.000000000000,1.000000000000
3,158214,1782212084148497452,1782212080367585534,1782212080367766827,1782212084148678745,1782212080367743748,1782212084148655666,2,0,2,1.000000000000,1.000000000000,1.000000000000
4,157631,1782212084148616493,1782212080367704575,1782212080367885226,1782212084148797144,1782212080367862206,1782212084148774124,0,0,0,1.000000000000,1.000000000000,1.000000000000
5,154979,1782212084148734313,1782212080367822395,1782212080367999834,1782212084148911752,1782212080367977374,1782212084148889292,3,2,1,1.000000000000,1.000000000000,1.000000000000
6,156756,1782212084148851624,1782212080367939706,1782212080368118891,1782212084149030809,1782212080368096462,1782212084149008380,0,1,1,1.000000000000,1.000000000000,1.000000000000
7,155552,1782212084148969375,1782212080368057457,1782212080368234629,1782212084149146547,1782212080368213009,1782212084149124927,1,3,2,1.000000000000,1.000000000000,1.000000000000
8,153510,1782212084149086515,1782212080368174597,1782212080368347787,1782212084149259705,1782212080368328107,1782212084149240025,0,1,1,1.000000000000,1.000000000000,1.000000000000
9,154127,1782212084149203416,1782212080368291498,1782212080368465524,1782212084149377442,1782212080368445625,1782212084149357543,1,0,1,1.000000000000,1.000000000000,1.000000000000
10,155554,1782212084149320756,1782212080368408838,1782212080368583732,1782212084149495650,1782212080368564392,1782212084149476310,3,3,0,1.000000000000,1.000000000000,1.000000000000
11,155441,1782212084149438447,1782212080368526529,1782212080368701210,1782212084149613128,1782212080368681970,1782212084149593888,1,2,3,1.000000000000,1.000000000000,1.000000000000
12,155068,1782212084149556498,1782212080368644580,1782212080368818827,1782212084149730745,1782212080368799648,1782212084149711566,0,3,3,1.000000000000,1.000000000000,1.000000000000
13,162684,1782212084149673769,1782212080368761851,1782212080368943555,1782212084149855473,1782212080368924535,1782212084149836453,2,1,3,1.000000000000,1.000000000000,1.000000000000
14,153831,1782212084149788460,1782212080368876542,1782212080369049373,1782212084149961291,1782212080369030373,1782212084149942291,2,0,2,1.000000000000,1.000000000000,1.000000000000
15,155088,1782212084149905351,1782212080368993433,1782212080369167980,1782212084150079898,1782212080369148521,1782212084150060439,0,2,2,1.000000000000,1.000000000000,1.000000000000
16,154105,1782212084150022481,1782212080369110563,1782212080369283928,1782212084150195846,1782212080369264668,1782212084150176586,2,1,3,1.000000000000,1.000000000000,1.000000000000
17,158592,1782212084150139702,1782212080369227784,1782212080369406366,1782212084150318284,1782212080369386376,1782212084150298294,2,2,0,1.000000000000,1.000000000000,1.000000000000
18,155319,1782212084150256733,1782212080369344815,1782212080369523373,1782212084150435291,1782212080369500134,1782212084150412052,2,0,2,1.000000000000,1.000000000000,1.000000000000
19,154226,1782212084150373983,1782212080369462065,1782212080369636311,1782212084150548229,1782212080369616291,1782212084150528209,0,0,0,1.000000000000,1.000000000000,1.000000000000
