count_idx,delay_ns,ts_r1_ns,ts_r1_on_r2_ns,ts_r2_ns,ts_r2_on_r1_ns,r2_recv_r1_msg_ns,r2_recv_r1_msg_on_r1_ns,bits_r1,bits_r2_local,bits_final,w14,w56,w_final_raw
1,249754,1782212032227529081,1782212028446660522,1782212028446949135,1782212032227817694,1782212028446910276,1782212032227778835,1,1,0,1.000000000000,1.000000000000,1.000000000000
2,210761,1782212032227666592,1782212028446798033,1782212028447019554,1782212032227888113,1782212028447008794,1782212032227877353,1,3,2,1.000000000000,1.000000000000,1.000000000000
3,193168,1782212032227784803,1782212028446916244,1782212028447137362,1782212032228005921,1782212028447109412,1782212032227977971,2,0,2,1.000000000000,1.000000000000,1.000000000000
4,212075,1782212032227902163,1782212028447033604,1782212028447273279,1782212032228141838,1782212028447245679,1782212032228114238,1,1,0,1.000000000000,1.000000000000,1.000000000000
5,211721,1782212032228019025,1782212028447150466,1782212028447388557,1782212032228257116,1782212028447362187,1782212032228230746,2,2,0,1.000000000000,1.000000000000,1.000000000000
6,189028,1782212032228136436,1782212028447267877,1782212028447465685,1782212032228334244,1782212028447456905,1782212032228325464,0,1,1,1.000000000000,1.000000000000,1.000000000000
7,195716,1782212032228254706,1782212028447386147,1782212028447608202,1782212032228476761,1782212028447581863,1782212032228450422,3,0,3,1.000000000000,1.000000000000,1.000000000000
8,197502,1782212032228372007,1782212028447503448,1782212028447726220,1782212032228594779,1782212028447700950,1782212032228569509,3,3,0,1.000000000000,1.000000000000,1.000000000000
9,194619,1782212032228488478,1782212028447619919,1782212028447839398,1782212032228707957,1782212028447814538,1782212032228683097,3,3,0,1.000000000000,1.000000000000,1.000000000000
10,171717,1782212032228605278,1782212028447736719,1782212028447915466,1782212032228784025,1782212028447908436,1782212032228776995,3,2,1,1.000000000000,1.000000000000,1.000000000000
11,185034,1782212032228722139,1782212028447853580,1782212028448062533,1782212032228931092,1782212028448038614,1782212032228907173,3,1,2,1.000000000000,1.000000000000,1.000000000000
12,179842,1782212032228836389,1782212028447967830,1782212028448171142,1782212032229039701,1782212028448147672,1782212032229016231,2,1,3,1.000000000000,1.000000000000,1.000000000000
13,180969,1782212032228952910,1782212028448084351,1782212028448288960,1782212032229157519,1782212028448265320,1782212032229133879,3,1,2,1.000000000000,1.000000000000,1.000000000000
