count_idx,delay_ns,delay_center_ns,delay_centered_ns,clock_offset_ns,clock_sync_path_delay_ns,loop_gap_ns,recv_block_ns
51,1228134,0,1228134,0,0,3674,2065
52,1229332,0,1229332,0,0,6214,1961
53,1227878,0,1227878,0,0,5456,1985
54,1228350,0,1228350,0,0,5661,2158
55,1338350,0,1338350,0,0,5078,109887
56,1341189,0,1341189,0,0,118103,2885
57,1339886,0,1339886,0,0,6079,2045
58,1338165,0,1338165,0,0,3688,1822
59,1336548,0,1336548,0,0,3880,1479
60,1334880,0,1334880,0,0,3628,1599
61,1333397,0,1333397,0,0,3447,1774
62,1332533,0,1332533,0,0,4782,1927
63,1331627,0,1331627,0,0,5004,2040
64,1407823,0,1407823,0,0,4748,77025
65,1402258,0,1402258,0,0,84348,2896
66,1400777,0,1400777,0,0,6077,1819
67,1400656,0,1400656,0,0,3628,2012
68,1674013,0,1674013,0,0,5280,273310
69,1675987,0,1675987,0,0,281916,3202
70,1673301,0,1673301,0,0,5197,1425
71,1669740,0,1669740,0,0,2626,1062
72,1666718,0,1666718,0,0,2140,1180
73,1663220,0,1663220,0,0,2608,1206
74,1659346,0,1659346,0,0,2262,1213
75,1656872,0,1656872,0,0,2178,1046
76,1647687,0,1647687,0,0,3323,1044
77,1644529,0,1644529,0,0,2019,1090
78,1641304,0,1641304,0,0,2051,1206
79,1638008,0,1638008,0,0,2142,1017
80,1634744,0,1634744,0,0,2157,1026
81,1631614,0,1631614,0,0,2011,1174
82,1638326,0,1638326,0,0,2161,10057
83,1451901,0,1451901,0,0,13349,2617
84,1447921,0,1447921,0,0,5338,1153
85,1441038,0,1441038,0,0,2366,1108
86,1437778,0,1437778,0,0,2088,1213
87,1434376,0,1434376,0,0,2203,972
88,1427754,0,1427754,0,0,1946,1101
89,1509096,0,1509096,0,0,2139,82313
90,1511229,0,1511229,0,0,89464,3047
91,1510363,0,1510363,0,0,5200,1408
92,1507685,0,1507685,0,0,4377,1197
93,1498714,0,1498714,0,0,2283,1317
94,1495530,0,1495530,0,0,2309,1373
95,1488999,0,1488999,0,0,2373,1016
96,1483724,0,1483724,0,0,2057,1522
97,1477433,0,1477433,0,0,2510,1200
98,1754251,0,1754251,0,0,2169,280860
99,1756316,0,1756316,0,0,287896,3175
100,1754079,0,1754079,0,0,8132,1859
101,1746320,0,1746320,0,0,4458,2016
102,1742484,0,1742484,0,0,4167,1754
103,1738593,0,1738593,0,0,3761,1642
104,1733690,0,1733690,0,0,3684,1640
105,1730111,0,1730111,0,0,3598,2314
106,1695200,0,1695200,0,0,4312,122400
107,1694711,0,1694711,0,0,131187,2983
108,1692840,0,1692840,0,0,7266,1682
109,1691230,0,1691230,0,0,3946,1970
110,1688686,0,1688686,0,0,3967,1791
111,1686808,0,1686808,0,0,3702,1593
112,1684581,0,1684581,0,0,3542,1644
113,1380443,0,1380443,0,0,3563,1671
114,1373548,0,1373548,0,0,3654,1682
115,1370143,0,1370143,0,0,3608,1654
116,1366979,0,1366979,0,0,5189,3064
117,1362199,0,1362199,0,0,5079,1979
118,1357753,0,1357753,0,0,3868,1869
119,1352750,0,1352750,0,0,3607,1647
120,1347502,0,1347502,0,0,3564,1532
121,1342447,0,1342447,0,0,3349,1589
122,1330617,0,1330617,0,0,3437,2201
123,1327196,0,1327196,0,0,4247,1620
124,1322923,0,1322923,0,0,4998,1738
125,1405462,0,1405462,0,0,3723,87484
126,1400662,0,1400662,0,0,93059,2729
127,1396917,0,1396917,0,0,5914,1958
128,1590733,0,1590733,0,0,4421,192435
129,1593295,0,1593295,0,0,206616,4035
130,1588961,0,1588961,0,0,6812,1989
131,1584898,0,1584898,0,0,4082,1507
132,1579091,0,1579091,0,0,4097,1334
133,1573077,0,1573077,0,0,2378,1450
134,1567796,0,1567796,0,0,2493,1719
135,1561314,0,1561314,0,0,2795,1123
136,1554651,0,1554651,0,0,2204,1122
137,1548765,0,1548765,0,0,2189,1271
138,1541599,0,1541599,0,0,2327,1291
139,1536414,0,1536414,0,0,2368,1119
140,1530706,0,1530706,0,0,3541,1214
141,1618156,0,1618156,0,0,2311,89712
