count_idx,delay_ns,delay_physical_ns,final_e2e_via_r2_ns,stage2_link_delay_ns,stage1_delay_ns,ts_r1_ns,ts_r2_ns,ts_r2_on_r1_ns,stage1_recv_r1_ns,stage2_recv_r1_ns,stage2_recv_r2_ns,bits_r1,bits_final,w14,w56,w_final_raw,werner_intermediate,werner_final,state_after_stage1_peer_id,state_final_peer_id
51,289158,289158,289158,75928,,1783332971851863864,1783332971852077094,1783332971852077094,,1783332971852153022,1783332971852153022,,3,1.000000000000,1.000000000000,1.000000000000,,0.560842029756,,1
52,291745,291745,291745,77337,,1783332971851978875,1783332971852193283,1783332971852193283,,1783332971852270620,1783332971852270620,,0,1.000000000000,1.000000000000,1.000000000000,,0.557947727112,,1
53,294523,294523,294523,76737,,1783332971852093475,1783332971852311261,1783332971852311261,,1783332971852387998,1783332971852387998,,2,1.000000000000,1.000000000000,1.000000000000,,0.554856365295,,1
54,290610,290610,290610,75726,,1783332971852218376,1783332971852433260,1783332971852433260,,1783332971852508986,1783332971852508986,,2,1.000000000000,1.000000000000,1.000000000000,,0.559215707065,,1
55,290777,290777,290777,75266,,1783332971852340057,1783332971852555568,1783332971852555568,,1783332971852630834,1783332971852630834,,1,1.000000000000,1.000000000000,1.000000000000,,0.559028960207,,1
56,292124,292124,292124,78425,,1783332971852457798,1783332971852671497,1783332971852671497,,1783332971852749922,1783332971852749922,,1,1.000000000000,1.000000000000,1.000000000000,,0.557524962983,,1
57,290051,290051,290051,76645,,1783332971852572399,1783332971852785805,1783332971852785805,,1783332971852862450,1783332971852862450,,2,1.000000000000,1.000000000000,1.000000000000,,0.559841259845,,1
58,290029,290029,290029,76294,,1783332971852687029,1783332971852900764,1783332971852900764,,1783332971852977058,1783332971852977058,,0,1.000000000000,1.000000000000,1.000000000000,,0.559865893402,,1
59,292146,292146,292146,78473,,1783332971852801570,1783332971853015243,1783332971853015243,,1783332971853093716,1783332971853093716,,2,1.000000000000,1.000000000000,1.000000000000,,0.557500432424,,1
60,288683,288683,288683,76073,,1783332971852916231,1783332971853128841,1783332971853128841,,1783332971853204914,1783332971853204914,,0,1.000000000000,1.000000000000,1.000000000000,,0.561375082844,,1
61,288761,288761,288761,76292,,1783332971853031051,1783332971853243520,1783332971853243520,,1783332971853319812,1783332971853319812,,1,1.000000000000,1.000000000000,1.000000000000,,0.561287515162,,1
62,313658,313658,313658,96291,,1783332971853148132,1783332971853365499,1783332971853365499,,1783332971853461790,1783332971853461790,,2,1.000000000000,1.000000000000,1.000000000000,,0.534023197476,,1
63,296684,296684,296684,81131,,1783332971853269534,1783332971853485087,1783332971853485087,,1783332971853566218,1783332971853566218,,3,1.000000000000,1.000000000000,1.000000000000,,0.552463450898,,1
64,288342,288342,288342,74220,,1783332971853390834,1783332971853604956,1783332971853604956,,1783332971853679176,1783332971853679176,,2,1.000000000000,1.000000000000,1.000000000000,,0.561758071235,,1
65,290979,290979,290979,75360,,1783332971853512375,1783332971853727994,1783332971853727994,,1783332971853803354,1783332971853803354,,3,1.000000000000,1.000000000000,1.000000000000,,0.558803158123,,1
66,292617,292617,292617,78228,,1783332971853627005,1783332971853841394,1783332971853841394,,1783332971853919622,1783332971853919622,,3,1.000000000000,1.000000000000,1.000000000000,,0.556975514292,,1
67,290225,290225,290225,75698,,1783332971853741646,1783332971853956173,1783332971853956173,,1783332971854031871,1783332971854031871,,1,1.000000000000,1.000000000000,1.000000000000,,0.559646468982,,1
68,288732,288732,288732,75808,,1783332971853856097,1783332971854069021,1783332971854069021,,1783332971854144829,1783332971854144829,,1,1.000000000000,1.000000000000,1.000000000000,,0.561320070782,,1
69,287730,287730,287730,75067,,1783332971853970487,1783332971854183150,1783332971854183150,,1783332971854258217,1783332971854258217,,1,1.000000000000,1.000000000000,1.000000000000,,0.562446084092,,1
70,292568,292568,292568,76838,,1783332971854087478,1783332971854303208,1783332971854303208,,1783332971854380046,1783332971854380046,,1,1.000000000000,1.000000000000,1.000000000000,,0.557030100567,,1
71,292794,292794,292794,76437,,1783332971854210800,1783332971854427157,1783332971854427157,,1783332971854503594,1783332971854503594,,0,1.000000000000,1.000000000000,1.000000000000,,0.556778379855,,1
72,293132,293132,293132,78227,,1783332971854331880,1783332971854546785,1783332971854546785,,1783332971854625012,1783332971854625012,,0,1.000000000000,1.000000000000,1.000000000000,,0.556402124858,,1
73,298378,298378,298378,76385,,1783332971854453361,1783332971854675354,1783332971854675354,,1783332971854751739,1783332971854751739,,1,1.000000000000,1.000000000000,1.000000000000,,0.550594871886,,1
74,287646,287646,287646,75735,,1783332971854568602,1783332971854780513,1783332971854780513,,1783332971854856248,1783332971854856248,,1,1.000000000000,1.000000000000,1.000000000000,,0.562540582972,,1
75,290804,290804,290804,75445,,1783332971854682992,1783332971854898351,1783332971854898351,,1783332971854973796,1783332971854973796,,1,1.000000000000,1.000000000000,1.000000000000,,0.558998773459,,1
76,289771,289771,289771,75794,,1783332971854800673,1783332971855014650,1783332971855014650,,1783332971855090444,1783332971855090444,,1,1.000000000000,1.000000000000,1.000000000000,,0.560154858750,,1
77,290269,290269,290269,76423,,1783332971854915173,1783332971855129019,1783332971855129019,,1783332971855205442,1783332971855205442,,1,1.000000000000,1.000000000000,1.000000000000,,0.559597222259,,1
78,289436,289436,289436,76213,,1783332971855040214,1783332971855253437,1783332971855253437,,1783332971855329650,1783332971855329650,,1,1.000000000000,1.000000000000,1.000000000000,,0.560530288260,,1
79,293532,293532,293532,76112,,1783332971855154886,1783332971855372306,1783332971855372306,,1783332971855448418,1783332971855448418,,0,1.000000000000,1.000000000000,1.000000000000,,0.555957181160,,1
80,290930,290930,290930,75022,,1783332971855277156,1783332971855493064,1783332971855493064,,1783332971855568086,1783332971855568086,,0,1.000000000000,1.000000000000,1.000000000000,,0.558857923516,,1
81,289387,289387,289387,73661,,1783332971855394057,1783332971855609783,1783332971855609783,,1783332971855683444,1783332971855683444,,2,1.000000000000,1.000000000000,1.000000000000,,0.560585222920,,1
82,288764,288764,288764,74571,,1783332971855515628,1783332971855729821,1783332971855729821,,1783332971855804392,1783332971855804392,,2,1.000000000000,1.000000000000,1.000000000000,,0.561284147447,,1
83,300542,300542,300542,76370,,1783332971855631238,1783332971855855410,1783332971855855410,,1783332971855931780,1783332971855931780,,0,1.000000000000,1.000000000000,1.000000000000,,0.548217046606,,1
84,289139,289139,289139,74389,,1783332971855746829,1783332971855961579,1783332971855961579,,1783332971856035968,1783332971856035968,,2,1.000000000000,1.000000000000,1.000000000000,,0.560863342158,,1
85,287437,287437,287437,74729,,1783332971855861549,1783332971856074257,1783332971856074257,,1783332971856148986,1783332971856148986,,3,1.000000000000,1.000000000000,1.000000000000,,0.562775774087,,1
86,285963,285963,285963,72758,,1783332971855975801,1783332971856189006,1783332971856189006,,1783332971856261764,1783332971856261764,,0,1.000000000000,1.000000000000,1.000000000000,,0.564437284933,,1
87,295090,295090,295090,78598,,1783332971856092872,1783332971856309364,1783332971856309364,,1783332971856387962,1783332971856387962,,2,1.000000000000,1.000000000000,1.000000000000,,0.554227514803,,1
