count_idx,delay_ns,delay_physical_ns,final_e2e_via_r2_ns,stage2_link_delay_ns,stage1_delay_ns,ts_r1_ns,ts_r2_ns,ts_r2_on_r1_ns,stage1_recv_r1_ns,stage2_recv_r1_ns,stage2_recv_r2_ns,bits_r1,bits_final,w14,w56,w_final_raw,werner_intermediate,werner_final,state_after_stage1_peer_id,state_final_peer_id
51,281297,281297,281297,79450,,1783333719227954260,1783333719228156107,1783333719228156107,,1783333719228235557,1783333719228235557,,3,1.000000000000,1.000000000000,1.000000000000,,0.569729267663,,1
52,282356,282356,282356,79780,,1783333719228076311,1783333719228278887,1783333719228278887,,1783333719228358667,1783333719228358667,,2,1.000000000000,1.000000000000,1.000000000000,,0.568523858053,,1
53,288466,288466,288466,78711,,1783333719228199291,1783333719228409046,1783333719228409046,,1783333719228487757,1783333719228487757,,1,1.000000000000,1.000000000000,1.000000000000,,0.561618772507,,1
54,281594,281594,281594,79991,,1783333719228312622,1783333719228514225,1783333719228514225,,1783333719228594216,1783333719228594216,,1,1.000000000000,1.000000000000,1.000000000000,,0.569390948968,,1
55,280744,280744,280744,77982,,1783333719228431672,1783333719228634434,1783333719228634434,,1783333719228712416,1783333719228712416,,2,1.000000000000,1.000000000000,1.000000000000,,0.570359736818,,1
56,279653,279653,279653,78272,,1783333719228551053,1783333719228752434,1783333719228752434,,1783333719228830706,1783333719228830706,,1,1.000000000000,1.000000000000,1.000000000000,,0.571605620528,,1
57,286522,286522,286522,84913,,1783333719228668494,1783333719228870103,1783333719228870103,,1783333719228955016,1783333719228955016,,1,1.000000000000,1.000000000000,1.000000000000,,0.563806596669,,1
58,284361,284361,284361,78874,,1783333719228786135,1783333719228991622,1783333719228991622,,1783333719229070496,1783333719229070496,,0,1.000000000000,1.000000000000,1.000000000000,,0.566248642239,,1
59,282230,282230,282230,79995,,1783333719228901796,1783333719229104031,1783333719229104031,,1783333719229184026,1783333719229184026,,0,1.000000000000,1.000000000000,1.000000000000,,0.568667144119,,1
60,280209,280209,280209,79845,,1783333719229023927,1783333719229224291,1783333719229224291,,1783333719229304136,1783333719229304136,,2,1.000000000000,1.000000000000,1.000000000000,,0.570970348355,,1
61,283288,283288,283288,78445,,1783333719229146337,1783333719229351180,1783333719229351180,,1783333719229429625,1783333719229429625,,0,1.000000000000,1.000000000000,1.000000000000,,0.567465116635,,1
62,285447,285447,285447,81926,,1783333719229265738,1783333719229469259,1783333719229469259,,1783333719229551185,1783333719229551185,,0,1.000000000000,1.000000000000,1.000000000000,,0.565020084884,,1
63,280466,280466,280466,79017,,1783333719229385069,1783333719229586518,1783333719229586518,,1783333719229665535,1783333719229665535,,1,1.000000000000,1.000000000000,1.000000000000,,0.570676945007,,1
64,281146,281146,281146,77497,,1783333719229498679,1783333719229702328,1783333719229702328,,1783333719229779825,1783333719229779825,,0,1.000000000000,1.000000000000,1.000000000000,,0.569901351885,,1
65,281055,281055,281055,79428,,1783333719229618170,1783333719229819797,1783333719229819797,,1783333719229899225,1783333719229899225,,1,1.000000000000,1.000000000000,1.000000000000,,0.570005083370,,1
66,284273,284273,284273,81658,,1783333719229735772,1783333719229938387,1783333719229938387,,1783333719230020045,1783333719230020045,,3,1.000000000000,1.000000000000,1.000000000000,,0.566348310770,,1
