sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,t2_kernel_timestamp,t4_kernel_timestamp,used_for_offset,used_for_best_path,clock_sync_method,clock_sync_protocol,clock_sync_kernel_timestamp,clock_sync_kernel_timestamp_received,clock_sync_kernel_timestamp_fallback,clock_sync_t2_kernel_timestamp_received,clock_sync_t2_kernel_timestamp_fallback,clock_sync_t4_kernel_timestamp_received,clock_sync_t4_kernel_timestamp_fallback,clock_offset_final_ns,clock_offset_mean_ns,clock_offset_median_ns,clock_offset_best_path_median_ns,clock_offset_std_ns,clock_offset_mad_ns,clock_sync_path_delay_final_ns,clock_sync_path_delay_mean_ns,clock_sync_path_delay_min_ns,clock_sync_path_delay_median_ns,clock_sync_path_delay_p95_ns,clock_sync_path_delay_best_median_ns,clock_sync_negative_or_suspicious,sync_quality
1,1780654269710768902,1780654269710805012,1780654269711001980,1780654269711024601,36110,22621,-6745,29365,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-68,127,-67,-68,1471.156432,27,2094,3795,2022,2522,7598,2094,0,ok
2,1780654269711204216,1780654269711215444,1780654269711292725,1780654269711305735,11228,13010,891,12119,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-68,127,-67,-68,1471.156432,27,2094,3795,2022,2522,7598,2094,0,ok
3,1780654269711460744,1780654269711472365,1780654269711530238,1780654269711541572,11621,11334,-144,11477,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-68,127,-67,-68,1471.156432,27,2094,3795,2022,2522,7598,2094,0,ok
4,1780654269711689933,1780654269711701192,1780654269711758176,1780654269711768995,11259,10819,-220,11039,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-68,127,-67,-68,1471.156432,27,2094,3795,2022,2522,7598,2094,0,ok
5,1780654269711917046,1780654269711927927,1780654269711984719,1780654269711995183,10881,10464,-209,10672,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-68,127,-67,-68,1471.156432,27,2094,3795,2022,2522,7598,2094,0,ok
6,1780654269712142470,1780654269712153816,1780654269712217158,1780654269712227827,11346,10669,-339,11007,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-68,127,-67,-68,1471.156432,27,2094,3795,2022,2522,7598,2094,0,ok
7,1780654269712376511,1780654269712387497,1780654269712444819,1780654269712455248,10986,10429,-279,10707,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-68,127,-67,-68,1471.156432,27,2094,3795,2022,2522,7598,2094,0,ok
8,1780654269712601965,1780654269712613005,1780654269712670855,1780654269712681309,11040,10454,-293,10747,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-68,127,-67,-68,1471.156432,27,2094,3795,2022,2522,7598,2094,0,ok
9,1780654269712828101,1780654269712839698,1780654269712895693,1780654269712906280,11597,10587,-505,11092,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-68,127,-67,-68,1471.156432,27,2094,3795,2022,2522,7598,2094,0,ok
10,1780654269713052318,1780654269713063459,1780654269713120664,1780654269713131023,11141,10359,-391,10750,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-68,127,-67,-68,1471.156432,27,2094,3795,2022,2522,7598,2094,0,ok
