sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,t2_kernel_timestamp,t4_kernel_timestamp,used_for_offset,used_for_best_path,clock_sync_method,clock_sync_protocol,clock_sync_kernel_timestamp,clock_sync_kernel_timestamp_received,clock_sync_kernel_timestamp_fallback,clock_sync_t2_kernel_timestamp_received,clock_sync_t2_kernel_timestamp_fallback,clock_sync_t4_kernel_timestamp_received,clock_sync_t4_kernel_timestamp_fallback,clock_offset_final_ns,clock_offset_mean_ns,clock_offset_median_ns,clock_offset_best_path_median_ns,clock_offset_std_ns,clock_offset_mad_ns,clock_sync_path_delay_final_ns,clock_sync_path_delay_mean_ns,clock_sync_path_delay_min_ns,clock_sync_path_delay_median_ns,clock_sync_path_delay_p95_ns,clock_sync_path_delay_best_median_ns,clock_sync_negative_or_suspicious,sync_quality
1,1780654259748507144,1780654259748509816,1780654259748573616,1780654259748579949,2672,6333,1830,4502,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-49,180,-35,-49,693.956595,33,2065,2471,2001,2284,3893,2065,0,ok
2,1780654259748615609,1780654259748618162,1780654259748636735,1780654259748639693,2553,2958,202,2755,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-49,180,-35,-49,693.956595,33,2065,2471,2001,2284,3893,2065,0,ok
3,1780654259748668251,1780654259748670611,1780654259748683072,1780654259748685357,2360,2285,-38,2322,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-49,180,-35,-49,693.956595,33,2065,2471,2001,2284,3893,2065,0,ok
4,1780654259748713284,1780654259748715649,1780654259748727743,1780654259748730141,2365,2398,16,2381,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-49,180,-35,-49,693.956595,33,2065,2471,2001,2284,3893,2065,0,ok
5,1780654259748758023,1780654259748760342,1780654259748773298,1780654259748775704,2319,2406,43,2362,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-49,180,-35,-49,693.956595,33,2065,2471,2001,2284,3893,2065,0,ok
6,1780654259748804129,1780654259748806436,1780654259748839196,1780654259748846035,2307,6839,2266,4573,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-49,180,-35,-49,693.956595,33,2065,2471,2001,2284,3893,2065,0,ok
7,1780654259748876560,1780654259748878894,1780654259748892664,1780654259748895425,2334,2761,213,2547,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-49,180,-35,-49,693.956595,33,2065,2471,2001,2284,3893,2065,0,ok
8,1780654259748975924,1780654259748978567,1780654259749053679,1780654259749058973,2643,5294,1325,3968,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-49,180,-35,-49,693.956595,33,2065,2471,2001,2284,3893,2065,0,ok
9,1780654259749105354,1780654259749108012,1780654259749119551,1780654259749122243,2658,2692,17,2675,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-49,180,-35,-49,693.956595,33,2065,2471,2001,2284,3893,2065,0,ok
10,1780654259749151571,1780654259749153843,1780654259749165643,1780654259749168073,2272,2430,79,2351,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-49,180,-35,-49,693.956595,33,2065,2471,2001,2284,3893,2065,0,ok
11,1780654259749197004,1780654259749199522,1780654259749279541,1780654259749292148,2518,12607,5044,7562,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-49,180,-35,-49,693.956595,33,2065,2471,2001,2284,3893,2065,0,ok
12,1780654259749327371,1780654259749329520,1780654259749349502,1780654259749357232,2149,7730,2790,4939,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-49,180,-35,-49,693.956595,33,2065,2471,2001,2284,3893,2065,0,ok
13,1780654259749388653,1780654259749390689,1780654259749430283,1780654259749433852,2036,3569,766,2802,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-49,180,-35,-49,693.956595,33,2065,2471,2001,2284,3893,2065,0,ok
14,1780654259749463497,1780654259749465822,1780654259749505380,1780654259749509112,2325,3732,703,3028,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-49,180,-35,-49,693.956595,33,2065,2471,2001,2284,3893,2065,0,ok
15,1780654259749548802,1780654259749551325,1780654259749624448,1780654259749633914,2523,9466,3471,5994,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-49,180,-35,-49,693.956595,33,2065,2471,2001,2284,3893,2065,0,ok
16,1780654259749690402,1780654259749692817,1780654259749721051,1780654259749724873,2415,3822,703,3118,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-49,180,-35,-49,693.956595,33,2065,2471,2001,2284,3893,2065,0,ok
17,1780654259749768173,1780654259749770759,1780654259749780873,1780654259749783213,2586,2340,-123,2463,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-49,180,-35,-49,693.956595,33,2065,2471,2001,2284,3893,2065,0,ok
18,1780654259749813250,1780654259749815612,1780654259749826662,1780654259749828978,2362,2316,-23,2339,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-49,180,-35,-49,693.956595,33,2065,2471,2001,2284,3893,2065,0,ok
19,1780654259749856816,1780654259749859197,1780654259749884775,1780654259749890960,2381,6185,1902,4283,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-49,180,-35,-49,693.956595,33,2065,2471,2001,2284,3893,2065,0,ok
20,1780654259749925068,1780654259749927504,1780654259749953642,1780654259749959226,2436,5584,1574,4010,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-49,180,-35,-49,693.956595,33,2065,2471,2001,2284,3893,2065,0,ok
21,1780654259749990678,1780654259749992972,1780654259750020301,1780654259750024173,2294,3872,789,3083,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-49,180,-35,-49,693.956595,33,2065,2471,2001,2284,3893,2065,0,ok
22,1780654259750065182,1780654259750067741,1780654259750095214,1780654259750098726,2559,3512,476,3035,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-49,180,-35,-49,693.956595,33,2065,2471,2001,2284,3893,2065,0,ok
23,1780654259750133998,1780654259750136631,1780654259750201629,1780654259750210870,2633,9241,3304,5937,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-49,180,-35,-49,693.956595,33,2065,2471,2001,2284,3893,2065,0,ok
24,1780654259750246794,1780654259750248826,1780654259750259548,1780654259750262689,2032,3141,554,2586,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-49,180,-35,-49,693.956595,33,2065,2471,2001,2284,3893,2065,0,ok
25,1780654259750315141,1780654259750317772,1780654259750339317,1780654259750344645,2631,5328,1348,3979,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-49,180,-35,-49,693.956595,33,2065,2471,2001,2284,3893,2065,0,ok
26,1780654259750383844,1780654259750386379,1780654259750413293,1780654259750416519,2535,3226,345,2880,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-49,180,-35,-49,693.956595,33,2065,2471,2001,2284,3893,2065,0,ok
27,1780654259750457527,1780654259750460400,1780654259750487057,1780654259750490334,2873,3277,202,3075,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-49,180,-35,-49,693.956595,33,2065,2471,2001,2284,3893,2065,0,ok
28,1780654259750525273,1780654259750527718,1780654259750551793,1780654259750555144,2445,3351,453,2898,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-49,180,-35,-49,693.956595,33,2065,2471,2001,2284,3893,2065,0,ok
29,1780654259750591332,1780654259750593831,1780654259750634827,1780654259750644145,2499,9318,3409,5908,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-49,180,-35,-49,693.956595,33,2065,2471,2001,2284,3893,2065,0,ok
30,1780654259750684622,1780654259750686934,1780654259750715762,1780654259750720903,2312,5141,1414,3726,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-49,180,-35,-49,693.956595,33,2065,2471,2001,2284,3893,2065,0,ok
31,1780654259750753260,1780654259750755555,1780654259750779306,1780654259750782398,2295,3092,398,2693,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-49,180,-35,-49,693.956595,33,2065,2471,2001,2284,3893,2065,0,ok
32,1780654259750816718,1780654259750819157,1780654259750856375,1780654259750865642,2439,9267,3414,5853,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-49,180,-35,-49,693.956595,33,2065,2471,2001,2284,3893,2065,0,ok
33,1780654259750911611,1780654259750913980,1780654259750937578,1780654259750940638,2369,3060,345,2714,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-49,180,-35,-49,693.956595,33,2065,2471,2001,2284,3893,2065,0,ok
34,1780654259750973818,1780654259750976217,1780654259751012745,1780654259751022015,2399,9270,3435,5834,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-49,180,-35,-49,693.956595,33,2065,2471,2001,2284,3893,2065,0,ok
35,1780654259751067229,1780654259751069700,1780654259751096603,1780654259751101919,2471,5316,1422,3893,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-49,180,-35,-49,693.956595,33,2065,2471,2001,2284,3893,2065,0,ok
36,1780654259751134261,1780654259751136578,1780654259751159832,1780654259751162863,2317,3031,357,2674,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-49,180,-35,-49,693.956595,33,2065,2471,2001,2284,3893,2065,0,ok
37,1780654259751196666,1780654259751199130,1780654259751238433,1780654259751247599,2464,9166,3351,5815,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-49,180,-35,-49,693.956595,33,2065,2471,2001,2284,3893,2065,0,ok
38,1780654259751292074,1780654259751294505,1780654259751318213,1780654259751321279,2431,3066,317,2748,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-49,180,-35,-49,693.956595,33,2065,2471,2001,2284,3893,2065,0,ok
39,1780654259751355594,1780654259751358033,1780654259751394379,1780654259751403608,2439,9229,3395,5834,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-49,180,-35,-49,693.956595,33,2065,2471,2001,2284,3893,2065,0,ok
40,1780654259751448775,1780654259751451195,1780654259751474364,1780654259751477425,2420,3061,320,2740,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-49,180,-35,-49,693.956595,33,2065,2471,2001,2284,3893,2065,0,ok
41,1780654259751510308,1780654259751512693,1780654259751549188,1780654259751558489,2385,9301,3458,5843,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-49,180,-35,-49,693.956595,33,2065,2471,2001,2284,3893,2065,0,ok
42,1780654259751604229,1780654259751606821,1780654259751621677,1780654259751624947,2592,3270,339,2931,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-49,180,-35,-49,693.956595,33,2065,2471,2001,2284,3893,2065,0,ok
