sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,t2_kernel_timestamp,t4_kernel_timestamp,used_for_offset,used_for_best_path,clock_sync_method,clock_sync_protocol,clock_sync_kernel_timestamp,clock_sync_kernel_timestamp_received,clock_sync_kernel_timestamp_fallback,clock_sync_t2_kernel_timestamp_received,clock_sync_t2_kernel_timestamp_fallback,clock_sync_t4_kernel_timestamp_received,clock_sync_t4_kernel_timestamp_fallback,clock_offset_final_ns,clock_offset_mean_ns,clock_offset_median_ns,clock_offset_best_path_median_ns,clock_offset_std_ns,clock_offset_mad_ns,clock_sync_path_delay_final_ns,clock_sync_path_delay_mean_ns,clock_sync_path_delay_min_ns,clock_sync_path_delay_median_ns,clock_sync_path_delay_p95_ns,clock_sync_path_delay_best_median_ns,clock_sync_negative_or_suspicious,sync_quality
1,1780654234586879287,1780654234586893828,1780654234587847601,1780654234587872415,14541,24814,5136,19677,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-61,-57,-71,-61,569.762415,35,2165,2678,2036,2300,3811,2165,0,ok
2,1780654234588084324,1780654234588090528,1780654234588173725,1780654234588182334,6204,8609,1202,7406,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-61,-57,-71,-61,569.762415,35,2165,2678,2036,2300,3811,2165,0,ok
3,1780654234588252908,1780654234588257462,1780654234588326699,1780654234588342502,4554,15803,5624,10178,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-61,-57,-71,-61,569.762415,35,2165,2678,2036,2300,3811,2165,0,ok
4,1780654234588454512,1780654234588459348,1780654234588550675,1780654234588567598,4836,16923,6043,10879,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-61,-57,-71,-61,569.762415,35,2165,2678,2036,2300,3811,2165,0,ok
5,1780654234588677534,1780654234588682728,1780654234588726068,1780654234588731298,5194,5230,18,5212,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-61,-57,-71,-61,569.762415,35,2165,2678,2036,2300,3811,2165,0,ok
6,1780654234588793429,1780654234588797708,1780654234588878845,1780654234588900357,4279,21512,8616,12895,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-61,-57,-71,-61,569.762415,35,2165,2678,2036,2300,3811,2165,0,ok
7,1780654234588971868,1780654234588975973,1780654234589020280,1780654234589026291,4105,6011,953,5058,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-61,-57,-71,-61,569.762415,35,2165,2678,2036,2300,3811,2165,0,ok
8,1780654234589087084,1780654234589091156,1780654234589175311,1780654234589191683,4072,16372,6150,10222,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-61,-57,-71,-61,569.762415,35,2165,2678,2036,2300,3811,2165,0,ok
9,1780654234589259616,1780654234589263711,1780654234589305368,1780654234589310897,4095,5529,717,4812,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-61,-57,-71,-61,569.762415,35,2165,2678,2036,2300,3811,2165,0,ok
10,1780654234589370883,1780654234589374979,1780654234589450848,1780654234589466917,4096,16069,5986,10082,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-61,-57,-71,-61,569.762415,35,2165,2678,2036,2300,3811,2165,0,ok
11,1780654234589534480,1780654234589538632,1780654234589580005,1780654234589585621,4152,5616,732,4884,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-61,-57,-71,-61,569.762415,35,2165,2678,2036,2300,3811,2165,0,ok
12,1780654234589645157,1780654234589649305,1780654234589715939,1780654234589732044,4148,16105,5978,10126,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-61,-57,-71,-61,569.762415,35,2165,2678,2036,2300,3811,2165,0,ok
13,1780654234589855571,1780654234589860518,1780654234589887024,1780654234589892455,4947,5431,242,5189,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-61,-57,-71,-61,569.762415,35,2165,2678,2036,2300,3811,2165,0,ok
14,1780654234589961077,1780654234589965031,1780654234589998963,1780654234590005402,3954,6439,1242,5196,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-61,-57,-71,-61,569.762415,35,2165,2678,2036,2300,3811,2165,0,ok
15,1780654234590076801,1780654234590081096,1780654234590106637,1780654234590111957,4295,5320,512,4807,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-61,-57,-71,-61,569.762415,35,2165,2678,2036,2300,3811,2165,0,ok
16,1780654234590266517,1780654234590273149,1780654234590306025,1780654234590311988,6632,5963,-335,6297,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-61,-57,-71,-61,569.762415,35,2165,2678,2036,2300,3811,2165,0,ok
17,1780654234590369398,1780654234590373579,1780654234590394074,1780654234590397947,4181,3873,-154,4027,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-61,-57,-71,-61,569.762415,35,2165,2678,2036,2300,3811,2165,0,ok
18,1780654234590448096,1780654234590452415,1780654234590472796,1780654234590476622,4319,3826,-247,4072,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-61,-57,-71,-61,569.762415,35,2165,2678,2036,2300,3811,2165,0,ok
19,1780654234590526353,1780654234590530419,1780654234590550259,1780654234590554097,4066,3838,-114,3952,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-61,-57,-71,-61,569.762415,35,2165,2678,2036,2300,3811,2165,0,ok
20,1780654234590603584,1780654234590607653,1780654234590627674,1780654234590631371,4069,3697,-186,3883,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-61,-57,-71,-61,569.762415,35,2165,2678,2036,2300,3811,2165,0,ok
21,1780654234590681287,1780654234590685169,1780654234590705798,1780654234590709448,3882,3650,-116,3766,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-61,-57,-71,-61,569.762415,35,2165,2678,2036,2300,3811,2165,0,ok
22,1780654234590759445,1780654234590763335,1780654234590783656,1780654234590787311,3890,3655,-118,3772,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-61,-57,-71,-61,569.762415,35,2165,2678,2036,2300,3811,2165,0,ok
23,1780654234590836986,1780654234590840881,1780654234590861163,1780654234590864829,3895,3666,-115,3780,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-61,-57,-71,-61,569.762415,35,2165,2678,2036,2300,3811,2165,0,ok
24,1780654234590915456,1780654234590919450,1780654234590939545,1780654234590943246,3994,3701,-147,3847,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-61,-57,-71,-61,569.762415,35,2165,2678,2036,2300,3811,2165,0,ok
25,1780654234590993214,1780654234590997128,1780654234591017269,1780654234591020929,3914,3660,-127,3787,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-61,-57,-71,-61,569.762415,35,2165,2678,2036,2300,3811,2165,0,ok
26,1780654234591072884,1780654234591076776,1780654234591095792,1780654234591099523,3892,3731,-81,3811,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-61,-57,-71,-61,569.762415,35,2165,2678,2036,2300,3811,2165,0,ok
27,1780654234591147810,1780654234591151659,1780654234591170514,1780654234591174138,3849,3624,-113,3736,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-61,-57,-71,-61,569.762415,35,2165,2678,2036,2300,3811,2165,0,ok
28,1780654234591221869,1780654234591225655,1780654234591244789,1780654234591248376,3786,3587,-100,3686,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-61,-57,-71,-61,569.762415,35,2165,2678,2036,2300,3811,2165,0,ok
29,1780654234591296092,1780654234591299931,1780654234591319412,1780654234591323103,3839,3691,-74,3765,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-61,-57,-71,-61,569.762415,35,2165,2678,2036,2300,3811,2165,0,ok
30,1780654234591371405,1780654234591375284,1780654234591394760,1780654234591398336,3879,3576,-152,3727,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-61,-57,-71,-61,569.762415,35,2165,2678,2036,2300,3811,2165,0,ok
31,1780654234591446940,1780654234591450722,1780654234591470094,1780654234591473604,3782,3510,-136,3646,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-61,-57,-71,-61,569.762415,35,2165,2678,2036,2300,3811,2165,0,ok
32,1780654234591521854,1780654234591525672,1780654234591544845,1780654234591548428,3818,3583,-118,3700,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-61,-57,-71,-61,569.762415,35,2165,2678,2036,2300,3811,2165,0,ok
33,1780654234591596855,1780654234591600696,1780654234591619516,1780654234591623119,3841,3603,-119,3722,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-61,-57,-71,-61,569.762415,35,2165,2678,2036,2300,3811,2165,0,ok
