count_index,s2r_ns,r2a_ns,total_ns,werner,inter_success_gap
50,129783,3560,133343,0.902629,0
54,128692,760,129452,0.903396,4
57,130228,860,131088,0.902316,3
58,130211,760,130971,0.902328,1
61,130818,760,131578,0.901902,3
62,128280,850,129130,0.903686,1
66,128088,720,128808,0.903821,4
71,128830,660,129490,0.903299,5
76,127561,690,128251,0.904192,5
79,129857,780,130637,0.902577,3
82,127434,730,128164,0.904281,3
88,127257,680,127937,0.904406,6
90,127722,750,128472,0.904078,2
92,130956,760,131716,0.901805,2
107,127488,770,128258,0.904243,15
110,131075,680,131755,0.901722,3
111,129347,680,130027,0.902935,1
113,128842,720,129562,0.903290,2
118,124353,640,124993,0.906454,5
119,126175,680,126855,0.905168,1
122,123312,530,123842,0.907190,3
127,129983,860,130843,0.902488,5
128,127906,780,128686,0.903949,1
133,129316,750,130066,0.902957,5
134,128629,780,129409,0.903440,1
137,128746,790,129536,0.903358,3
138,126218,690,126908,0.905138,1
139,130121,740,130861,0.902391,1
148,129130,730,129860,0.903088,9
149,128432,790,129222,0.903579,1
150,127755,680,128435,0.904055,1
156,128429,680,129109,0.903581,6
157,135591,710,136301,0.898560,1
162,138482,710,139192,0.896543,5
163,130765,740,131505,0.901939,1
165,128219,660,128879,0.903729,2
166,128811,710,129521,0.903312,1
172,132095,730,132825,0.901006,6
173,132228,630,132858,0.900913,1
180,127183,710,127893,0.904458,7
185,130804,680,131484,0.901912,5
186,127697,700,128397,0.904096,1
192,127650,710,128360,0.904129,6
194,129065,710,129775,0.903133,2
196,130909,680,131589,0.901838,2
197,129912,710,130622,0.902538,1
198,129444,800,130244,0.902867,1
199,129786,720,130506,0.902627,1
204,128488,680,129168,0.903539,5
205,129630,680,130310,0.902736,1
206,127252,650,127902,0.904409,1
212,129636,670,130306,0.902732,6
213,128088,700,128788,0.903821,1
214,126641,680,127321,0.904840,1
216,127815,750,128565,0.904013,2
226,135517,760,136277,0.898611,10
228,129142,700,129842,0.903079,2
235,128858,710,129568,0.903279,7
238,127725,680,128405,0.904076,3
239,130267,700,130967,0.902289,1
248,128508,700,129208,0.903525,9
251,128834,720,129554,0.903296,3
252,127396,660,128056,0.904308,1
255,129253,760,130013,0.903001,3
260,129564,680,130244,0.902783,5
261,131107,700,131807,0.901699,1
265,128416,710,129126,0.903590,4
269,130754,750,131504,0.901947,4
272,129711,750,130461,0.902679,3
273,129973,690,130663,0.902495,1
274,129505,680,130185,0.902824,1
286,129291,710,130001,0.902975,12
289,129249,650,129899,0.903004,3
290,138611,690,139301,0.896453,1
295,132162,829,132991,0.900959,5
299,129480,830,130310,0.902842,4
300,130102,700,130802,0.902405,1
303,127929,720,128649,0.903933,3
304,128701,740,129441,0.903389,1
306,126746,680,127426,0.904766,2
311,128777,11800,140577,0.903336,5
315,130825,700,131525,0.901897,4
318,132512,760,133272,0.900714,3
320,129446,780,130226,0.902866,2
321,131668,730,132398,0.901306,1
322,131000,650,131650,0.901774,1
323,134162,780,134942,0.899559,1
324,128335,760,129095,0.903647,1
325,128817,720,129537,0.903308,1
327,128502,670,129172,0.903529,2
332,128953,670,129623,0.903212,5
335,128789,670,129459,0.903328,3
338,128766,690,129456,0.903344,3
342,128904,660,129564,0.903247,4
347,127986,780,128766,0.903893,5
348,131928,690,132618,0.901123,1
353,129999,690,130689,0.902477,5
356,128206,710,128916,0.903738,3
360,133465,730,134195,0.900046,4
363,135422,710,136132,0.898678,3
368,126813,740,127553,0.904719,5
379,132658,710,133368,0.900612,11
