count_index,s2r_ns,r2a_ns,total_ns,werner,inter_success_gap
50,160431,2200,162631,0.881421,0
54,157813,820,158633,0.883208,4
55,167848,790,168638,0.876386,1
57,158249,730,158979,0.882910,2
59,156220,740,156960,0.884297,2
64,165669,710,166379,0.877861,5
69,159788,790,160578,0.881860,5
70,159734,690,160424,0.881896,1
73,156701,700,157401,0.883968,3
76,157918,690,158608,0.883136,3
81,160207,700,160907,0.881574,5
83,154998,670,155668,0.885134,2
94,158224,730,158954,0.882927,11
97,161852,640,162492,0.880454,3
98,156598,730,157328,0.884038,1
100,158519,700,159219,0.882725,2
102,163601,760,164361,0.879265,2
106,157004,760,157764,0.883761,4
108,160265,710,160975,0.881534,2
109,157521,680,158201,0.883407,1
110,158397,620,159017,0.882809,1
111,156373,710,157083,0.884192,1
113,157975,670,158645,0.883097,2
114,156901,660,157561,0.883831,1
117,156697,670,157367,0.883970,3
119,157309,740,158049,0.883552,2
126,154040,650,154690,0.885790,7
131,152639,650,153289,0.886752,5
135,158083,750,158833,0.883023,4
137,158583,740,159323,0.882682,2
139,157675,720,158395,0.883302,2
145,156991,770,157761,0.883769,6
146,158917,670,159587,0.882454,1
153,157246,730,157976,0.883595,7
155,157438,620,158058,0.883464,2
156,157274,650,157924,0.883576,1
157,157509,610,158119,0.883415,1
161,155933,759,156692,0.884493,4
165,158916,660,159576,0.882454,4
167,157468,680,158148,0.883443,2
168,158273,680,158953,0.882893,1
173,157602,760,158362,0.883352,5
176,161040,640,161680,0.881006,3
177,157176,690,157866,0.883643,1
178,158082,680,158762,0.883024,1
179,156818,670,157488,0.883888,1
183,156033,649,156682,0.884425,4
184,158567,740,159307,0.882693,1
186,162579,700,163279,0.879959,2
192,157465,660,158125,0.883445,6
198,156411,720,157131,0.884166,6
205,155983,710,156693,0.884459,7
219,155776,700,156476,0.884601,14
221,154068,670,154738,0.885771,2
223,160210,680,160890,0.881572,2
225,156572,700,157272,0.884056,2
230,157851,620,158471,0.883182,5
232,156293,700,156993,0.884247,2
234,159595,750,160345,0.881991,2
236,158507,700,159207,0.882734,2
240,154880,710,155590,0.885214,4
242,158792,710,159502,0.882539,2
254,157671,650,158321,0.883305,12
258,158914,660,159574,0.882456,4
263,156372,670,157042,0.884193,5
264,157488,680,158168,0.883430,1
268,161871,690,162561,0.880441,4
273,156799,680,157479,0.883901,5
275,157800,750,158550,0.883216,2
276,157646,680,158326,0.883322,1
282,157110,650,157760,0.883688,6
283,158266,720,158986,0.882898,1
284,157872,730,158602,0.883167,1
285,157707,660,158367,0.883280,1
288,159374,710,160084,0.882142,3
289,168399,860,169259,0.876013,1
290,158245,680,158925,0.882912,1
295,157025,750,157775,0.883746,5
298,157502,730,158232,0.883420,3
305,155273,660,155933,0.884945,7
310,160012,750,160762,0.881707,5
312,160932,670,161602,0.881080,2
315,156340,700,157040,0.884215,3
322,158400,680,159080,0.882807,7
324,157562,620,158182,0.883379,2
325,161877,690,162567,0.880437,1
326,156623,730,157353,0.884021,1
328,156475,710,157185,0.884122,2
334,159069,720,159789,0.882350,6
335,161565,760,162325,0.880649,1
337,156837,680,157517,0.883875,2
343,157531,780,158311,0.883400,6
347,157555,690,158245,0.883384,4
348,159840,810,160650,0.881824,1
371,161673,800,162473,0.880575,23
374,157599,720,158319,0.883354,3
376,157031,740,157771,0.883742,2
381,156709,670,157379,0.883962,5
387,156764,760,157524,0.883925,6
391,158848,740,159588,0.882501,4
401,150887,650,151537,0.887956,10
402,152163,620,152783,0.887079,1
406,153797,710,154507,0.885957,4
413,155027,770,155797,0.885114,7
417,154531,650,155181,0.885454,4
420,154348,750,155098,0.885579,3
443,153581,720,154301,0.886105,23
445,154473,710,155183,0.885493,2
446,155808,700,156508,0.884579,1
447,160034,860,160894,0.881692,1
450,155762,790,156552,0.884610,3
458,154078,770,154848,0.885764,8
462,157531,670,158201,0.883400,4
463,155777,790,156567,0.884600,1
467,155351,770,156121,0.884892,4
468,159667,810,160477,0.881942,1
469,156633,740,157373,0.884014,1
487,155249,730,155979,0.884962,18
497,155438,790,156228,0.884832,10
499,157080,709,157789,0.883709,2
500,155926,720,156646,0.884498,1
503,154163,720,154883,0.885706,3
504,155009,700,155709,0.885126,1
507,154487,750,155237,0.885484,3
508,165483,690,166173,0.877987,1
509,154049,720,154769,0.885784,1
513,155971,760,156731,0.884467,4
518,156271,690,156961,0.884262,5
522,156725,670,157395,0.883951,4
524,154336,760,155096,0.885587,2
532,154774,690,155464,0.885287,8
533,153870,720,154590,0.885907,1
535,153982,660,154642,0.885830,2
537,154394,700,155094,0.885547,2
546,154727,690,155417,0.885319,9
547,154053,750,154803,0.885781,1
549,154565,700,155265,0.885430,2
559,155262,720,155982,0.884953,10
560,155098,700,155798,0.885065,1
562,155040,760,155800,0.885105,2
568,157475,720,158195,0.883439,6
570,153827,700,154527,0.885936,2
572,161239,630,161869,0.880871,2
577,154677,690,155367,0.885353,5
582,155967,720,156687,0.884470,5
583,156093,690,156783,0.884384,1
584,156239,630,156869,0.884284,1
585,154855,640,155495,0.885231,1
596,154130,710,154840,0.885728,11
598,154682,700,155382,0.885350,2
604,155366,680,156046,0.884881,6
608,154340,590,154930,0.885584,4
609,154306,700,155006,0.885608,1
616,149758,689,150447,0.888733,7
617,154554,1050,155604,0.885438,1
620,155722,660,156382,0.884638,3
624,151197,640,151837,0.887743,4
625,157503,970,158473,0.883419,1
626,158849,740,159589,0.882500,1
628,155401,710,156111,0.884857,2
631,156370,650,157020,0.884194,3
633,155002,720,155722,0.885131,2
634,161628,680,162308,0.880606,1
635,156314,760,157074,0.884232,1
654,154655,650,155305,0.885369,19
655,155921,750,156671,0.884501,1
656,156467,740,157207,0.884128,1
657,155633,640,156273,0.884699,1
658,155889,700,156589,0.884523,1
667,157332,730,158062,0.883536,9
676,157124,660,157784,0.883678,9
678,160025,800,160825,0.881698,2
680,155317,730,156047,0.884915,2
685,158846,750,159596,0.882502,5
688,157803,750,158553,0.883214,3
689,160469,699,161168,0.881395,1
694,158526,680,159206,0.882721,5
700,167690,690,168380,0.876493,6
701,158986,860,159846,0.882407,1
705,155739,740,156479,0.884626,4
706,155135,640,155775,0.885040,1
712,155790,630,156420,0.884591,6
720,157116,710,157826,0.883684,8
721,153862,650,154512,0.885912,1
734,153218,660,153878,0.886354,13
737,153157,680,153837,0.886396,3
743,155792,740,156532,0.884590,6
745,154064,710,154774,0.885774,2
751,156450,690,157140,0.884139,6
752,159946,640,160586,0.881752,1
754,155878,660,156538,0.884531,2
758,155032,670,155702,0.885110,4
760,154374,670,155044,0.885561,2
770,155663,740,156403,0.884678,10
772,154645,620,155265,0.885375,2
773,155960,700,156660,0.884475,1
775,153622,670,154292,0.886077,2
776,153878,670,154548,0.885901,1
777,156194,680,156874,0.884315,1
779,154336,660,154996,0.885587,2
780,157472,660,158132,0.883441,1
781,159256,780,160036,0.882222,1
783,156278,680,156958,0.884257,2
787,153752,710,154462,0.885988,4
795,154267,690,154957,0.885635,8
796,157113,730,157843,0.883686,1
797,157399,660,158059,0.883490,1
805,153795,700,154495,0.885958,8
808,155033,700,155733,0.885110,3
811,153180,630,153810,0.886380,3
816,156338,670,157008,0.884216,5
821,154038,680,154718,0.885792,5
841,155944,720,156664,0.884486,20
847,153298,670,153968,0.886299,6
850,154376,690,155066,0.885560,3
856,157770,690,158460,0.883237,6
857,155215,700,155915,0.884985,1
863,155221,690,155911,0.884981,6
865,153992,760,154752,0.885823,2
867,156893,730,157623,0.883836,2
868,152629,630,153259,0.886759,1
869,155535,720,156255,0.884766,1
870,155861,690,156551,0.884542,1
878,155496,650,156146,0.884792,8
879,154452,680,155132,0.885508,1
880,155438,710,156148,0.884832,1
883,155846,740,156586,0.884553,3
885,156527,770,157297,0.884087,2
886,156442,720,157162,0.884145,1
889,166519,770,167289,0.877285,3
890,153785,670,154455,0.885965,1
892,156427,680,157107,0.884155,2
896,153650,660,154310,0.886058,4
897,154946,780,155726,0.885169,1
899,153268,700,153968,0.886320,2
902,154086,670,154756,0.885759,3
904,153798,600,154398,0.885956,2
905,155043,620,155663,0.885103,1
906,153880,689,154569,0.885900,1
907,155165,640,155805,0.885019,1
913,158727,710,159437,0.882583,6
914,155513,670,156183,0.884781,1
922,154738,730,155468,0.885312,8
923,153674,720,154394,0.886041,1
930,154083,750,154833,0.885761,7
931,153239,690,153929,0.886340,1
934,155836,680,156516,0.884560,3
935,155092,760,155852,0.885069,1
940,151771,680,152451,0.887348,5
