count_index,emit_ts_ns,rtt_ns,e2r_ns,werner,success_bit
50,1785837721519561681,391482,159985,0.881725,0
51,1785837721519957463,396962,163462,0.879359,0
52,1785837721520357065,387882,161399,0.880762,0
53,1785837721520747517,387722,159706,0.881915,0
54,1785837721521136999,390762,160824,0.881154,1
55,1785837721521529921,390083,161191,0.880904,0
56,1785837721521921854,386902,158117,0.883000,0
57,1785837721522310796,391022,161234,0.880874,1
58,1785837721522703868,388392,159952,0.881748,0
59,1785837721523094620,389342,161289,0.880837,0
60,1785837721523485712,389012,162056,0.880315,1
61,1785837721523876464,389652,159643,0.881958,0
62,1785837721524267906,390403,160311,0.881503,0
63,1785837721524659879,391522,164457,0.878683,1
64,1785837721525053101,395652,165654,0.877871,0
65,1785837721525450233,391012,160791,0.881176,0
66,1785837721525842755,385472,158139,0.882985,0
67,1785837721526230577,393852,161996,0.880356,0
68,1785837721526626079,385593,158843,0.882504,0
69,1785837721527013292,388502,158930,0.882445,1
70,1785837721527404234,389382,159677,0.881935,0
71,1785837721527795436,388882,160274,0.881528,1
72,1785837721528185948,389282,160781,0.881183,0
73,1785837721528576730,392792,160449,0.881409,0
74,1785837721528971182,393072,163066,0.879628,1
75,1785837721529374834,398252,169852,0.875032,0
76,1785837721529774876,391253,162390,0.880088,0
77,1785837721530167909,389892,160456,0.881404,0
78,1785837721530559681,385122,158593,0.882675,0
79,1785837721530946483,398632,159211,0.882253,0
80,1785837721531346825,390082,161138,0.880940,0
81,1785837721531738327,390012,159575,0.882005,1
82,1785837721532129869,389962,161072,0.880985,1
83,1785837721532522011,393362,161279,0.880844,0
84,1785837721532917063,389213,159577,0.882003,0
85,1785837721533307696,387202,159623,0.881972,0
86,1785837721533696448,387152,159640,0.881960,0
87,1785837721534085090,388782,160208,0.881573,0
88,1785837721534475622,384092,158675,0.882619,0
89,1785837721534861284,395442,165912,0.877697,1
90,1785837721535258636,387642,159999,0.881716,0
91,1785837721535648448,387473,159676,0.881936,0
92,1785837721536037611,386742,161413,0.880752,0
93,1785837721536425853,381762,159780,0.881865,1
94,1785837721536809245,381332,158438,0.882781,0
95,1785837721537192047,382952,159785,0.881862,0
96,1785837721537576589,385152,162882,0.879753,1
97,1785837721537963441,386232,159180,0.882274,1
98,1785837721538351153,397872,171477,0.873936,1
99,1785837721538750625,388113,162394,0.880085,1
100,1785837721539140568,383442,159661,0.881946,0
101,1785837721539525540,390062,159768,0.881873,0
102,1785837721539917662,389802,160075,0.881664,1
103,1785837721540310394,391022,160752,0.881203,1
104,1785837721540703676,389762,159720,0.881906,0
105,1785837721541094948,389802,159797,0.881853,1
106,1785837721541486730,386813,158704,0.882599,0
107,1785837721541875333,386012,156691,0.883975,0
108,1785837721542262825,390222,160128,0.881628,0
109,1785837721542654737,385072,156435,0.884150,1
110,1785837721543041449,388482,159133,0.882306,0
111,1785837721543431671,387232,156560,0.884064,0
112,1785837721543820533,380012,153867,0.885909,1
113,1785837721544202215,383422,157075,0.883712,0
114,1785837721544587207,378512,155422,0.884843,0
115,1785837721544969759,384832,156160,0.884338,0
116,1785837721545356241,381203,156247,0.884278,1
117,1785837721545738994,382842,158794,0.882538,0
118,1785837721546123876,380542,156311,0.884235,0
119,1785837721546505948,378002,155729,0.884633,0
120,1785837721546885540,383632,160376,0.881459,0
121,1785837721547270962,384482,161424,0.880745,1
122,1785837721547657364,376872,155021,0.885118,1
123,1785837721548035996,380402,156799,0.883901,0
124,1785837721548417978,380662,155406,0.884854,0
125,1785837721548799990,377962,154694,0.885342,1
126,1785837721549179792,379232,155601,0.884721,1
127,1785837721549562284,390892,164049,0.878960,0
