round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,1,210858,227328,1789999740095219467,1789999740095262304,154161,42837,0.000000,1,0
1,1,170319,190308,1789999740095604923,1789999740095673649,136871,68726,0.797744,1,1
2,1,153759,166678,1789999740095979869,1789999740096062373,133343,82504,0.800014,1,1
3,1,149460,162239,1789999740096360026,1789999740097222818,136117,862792,0.367270,1,1
4,1,138778,151578,1789999740097513513,1789999740097614533,123368,101020,0.000000,1,0
5,1,138438,152118,1789999740097894309,1789999740098023707,124150,129398,0.775548,1,1
6,1,134049,147269,1789999740098296945,1789999740098412482,119241,115537,0.000000,1,0
7,1,138609,152179,1789999740098689101,1789999740098794817,118732,105716,0.000000,1,0
8,1,152029,165349,1789999740099080077,1789999740099217942,117762,137865,0.767231,1,1
9,1,134979,147548,1789999740099484853,1789999740099637106,119085,152253,0.758156,1,1
10,2,280947,144648,1789999740100051317,1789999740100050711,123715,0,0.883451,1,1
11,1,133729,146368,1789999740100322485,1789999740100466935,119347,144450,0.764727,1,1
12,1,142998,157568,1789999740100744880,1789999740100855260,117618,110380,0.000000,1,0
13,1,134438,146958,1789999740101121006,1789999740101271884,118369,150878,0.000000,1,0
14,1,135429,159088,1789999740101539642,1789999740101686169,120370,146527,0.000000,1,0
15,1,135318,148058,1789999740101958837,1789999740102074414,120331,115577,0.000000,1,0
16,2,278318,142708,1789999740102486722,1789999740102488858,118663,2136,0.882490,1,1
17,1,138768,151318,1789999740102765809,1789999740102870333,118294,104524,0.793924,1,1
18,1,132489,144928,1789999740103135236,1789999740103287768,118175,152532,0.759081,1,1
19,1,133469,146619,1789999740103553211,1789999740103708142,117916,154931,0.756437,1,1
20,1,136019,148748,1789999740103976527,1789999740104122857,117007,146330,0.000000,1,0
21,2,280457,144768,1789999740104533881,1789999740104511132,120577,0,0.903934,1,1
22,1,135549,148169,1789999740104782918,1789999740104902136,119239,119218,0.000000,1,0
23,1,141329,153908,1789999740105180004,1789999740105319561,118651,139557,0.000000,1,0
24,1,133758,147058,1789999740105585870,1789999740105739395,119282,153525,0.000000,1,0
25,1,139699,152799,1789999740106014956,1789999740106153600,118783,138644,0.768214,1,1
26,1,134168,147168,1789999740106420811,1789999740106574664,119424,153853,0.000000,1,0
27,1,134279,147089,1789999740106843337,1789999740106995919,118355,152582,0.000000,1,0
28,1,132528,145208,1789999740107260932,1789999740107419803,118037,158871,0.000000,1,0
29,1,140889,154069,1789999740107692778,1789999740108222012,118039,529234,0.000000,1,0
30,2,286627,149619,1789999740108641559,1789999740108640727,118271,0,0.880912,1,1
31,1,134929,147849,1789999740108908306,1789999740109067611,118832,159305,0.000000,1,0
32,1,138618,151548,1789999740109339311,1789999740109490586,118983,151275,0.759073,1,1
33,1,146279,160239,1789999740109775827,1789999740109916910,119674,141083,0.000000,1,0
34,1,139728,152188,1789999740110190942,1789999740110704500,118806,513558,0.000000,1,0
35,2,295006,153698,1789999740111133002,1789999740111104654,118937,0,0.905120,1,1
36,1,132880,145930,1789999740111370571,1789999740111526069,123919,155498,0.757594,1,1
