round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1789999740095262304,0.989921,0.813307,0.000000,0
1,1789999740095673649,0.990882,0.805085,0.797744,1
2,1789999740096062373,0.991835,0.806600,0.800014,1
3,1789999740097222818,0.991090,0.370572,0.367270,1
4,1789999740097614533,0.991268,0.803115,0.000000,0
5,1789999740098023707,0.992003,0.781800,0.775548,1
6,1789999740098412482,0.991943,0.792885,0.000000,0
7,1789999740098794817,0.992101,0.799677,0.000000,0
8,1789999740099217942,0.992101,0.773340,0.767231,1
9,1789999740099637106,0.991447,0.764697,0.758156,1
10,1789999740100050711,0.992012,0.890565,0.883451,1
11,1789999740100466935,0.992161,0.770769,0.764727,1
12,1789999740100855260,0.991179,0.794345,0.000000,0
13,1789999740101271884,0.992013,0.765799,0.000000,0
14,1789999740101686169,0.991685,0.769267,0.000000,0
15,1789999740102074414,0.992399,0.793218,0.000000,0
16,1789999740102488858,0.992280,0.889356,0.882490,1
17,1789999740102870333,0.992240,0.800133,0.793924,1
18,1789999740103287768,0.992310,0.764964,0.759081,1
19,1789999740103708142,0.991625,0.762825,0.756437,1
20,1789999740104122857,0.992300,0.767124,0.000000,0
21,1789999740104511132,0.992062,0.911167,0.903934,1
22,1789999740104902136,0.990704,0.789239,0.000000,0
23,1789999740105319561,0.992409,0.774361,0.000000,0
24,1789999740105739395,0.992002,0.763123,0.000000,0
25,1789999740106153600,0.992280,0.774191,0.768214,1
26,1789999740106574664,0.992072,0.763413,0.000000,0
27,1789999740106995919,0.992568,0.764520,0.000000,0
28,1789999740107419803,0.992220,0.759925,0.000000,0
29,1789999740108222012,0.991914,0.523483,0.000000,0
30,1789999740108640727,0.991863,0.888138,0.880912,1
31,1789999740109067611,0.991139,0.757633,0.000000,0
32,1789999740109490586,0.992141,0.765086,0.759073,1
33,1789999740109916910,0.992101,0.770777,0.000000,0
34,1789999740110704500,0.991457,0.531883,0.000000,0
35,1789999740111104654,0.992399,0.912052,0.905120,1
36,1789999740111526069,0.992459,0.763351,0.757594,1
37,1789999740111945943,0.992588,0.902896,0.896203,1
38,1789999740112367128,0.992359,0.761080,0.000000,0
39,1789999740112790592,0.991635,0.762803,0.756422,1
40,1789999740113217036,0.992280,0.772598,0.766634,1
41,1789999740113645721,0.991576,0.758777,0.000000,0
42,1789999740114070585,0.992161,0.769391,0.763360,1
43,1789999740114494869,0.992231,0.763329,0.757399,1
44,1789999740115304999,0.992171,0.523194,0.519098,1
45,1789999740115728023,0.992012,0.896463,0.889302,1
46,1789999740116534063,0.992389,0.521925,0.000000,0
47,1789999740116962477,0.991943,0.768629,0.000000,0
48,1789999740117363052,0.992131,0.781815,0.000000,0
49,1789999740117792266,0.991506,0.759013,0.000000,0
50,1789999740118222930,0.992419,0.765110,0.000000,0
51,1789999740118653374,0.992241,0.899552,0.892573,1
52,1789999740119075429,0.992459,0.769706,0.763901,1
53,1789999740119504743,0.992290,0.890611,0.000000,0
54,1789999740119896888,0.992201,0.801984,0.000000,0
55,1789999740120331582,0.992111,0.759811,0.000000,0
56,1789999740120756547,0.991913,0.767354,0.761148,1
57,1789999740121183541,0.992359,0.767446,0.000000,0
58,1789999740121609975,0.991496,0.766519,0.760001,1
59,1789999740122030540,0.992250,0.905979,0.000000,0
60,1789999740122454794,0.991943,0.766933,0.760753,1
61,1789999740122878258,0.992230,0.768522,0.000000,0
62,1789999740123268843,0.992339,0.798662,0.000000,0
63,1789999740123670498,0.992181,0.783968,0.777838,1
64,1789999740124094442,0.991923,0.769291,0.000000,0
