count_idx,delay_ns,delay_physical_ns,ts_r1_ns,stage1_recv_local_ns,stage1_recv_r1_ns,bits_r1,w12,w34,w14,werner_intermediate,state_after_stage1_peer_id
51,111522,111522,1782988966724016138,1782988966724127660,1782988966724127660,1,1.000000000000,1.000000000000,1.000000000000,0.800079645016,3
52,112898,112898,1782988966724134369,1782988966724247267,1782988966724247267,3,1.000000000000,1.000000000000,1.000000000000,0.797880852758,3
53,114184,114184,1782988966724254029,1782988966724368213,1782988966724368213,2,1.000000000000,1.000000000000,1.000000000000,0.795831340008,3
54,110570,110570,1782988966724375430,1782988966724486000,1782988966724486000,0,1.000000000000,1.000000000000,1.000000000000,0.801604447811,3
55,104397,104397,1782988966724494390,1782988966724598787,1782988966724598787,0,1.000000000000,1.000000000000,1.000000000000,0.811562400279,3
56,107323,107323,1782988966724613211,1782988966724720534,1782988966724720534,2,1.000000000000,1.000000000000,1.000000000000,0.806827006389,3
57,109769,109769,1782988966724734762,1782988966724844531,1782988966724844531,1,1.000000000000,1.000000000000,1.000000000000,0.802889647307,3
58,104905,104905,1782988966724853623,1782988966724958528,1782988966724958528,0,1.000000000000,1.000000000000,1.000000000000,0.810738271609,3
59,104540,104540,1782988966724976804,1782988966725081344,1782988966725081344,2,1.000000000000,1.000000000000,1.000000000000,0.811330326621,3
60,106696,106696,1782988966725095055,1782988966725201751,1782988966725201751,3,1.000000000000,1.000000000000,1.000000000000,0.807839402095,3
61,114843,114843,1782988966725214515,1782988966725329358,1782988966725329358,1,1.000000000000,1.000000000000,1.000000000000,0.794783125228,3
62,106599,106599,1782988966725328226,1782988966725434825,1782988966725434825,2,1.000000000000,1.000000000000,1.000000000000,0.807996138142,3
63,113545,113545,1782988966725445997,1782988966725559542,1782988966725559542,0,1.000000000000,1.000000000000,1.000000000000,0.796849062647,3
64,110862,110862,1782988966725563647,1782988966725674509,1782988966725674509,0,1.000000000000,1.000000000000,1.000000000000,0.801136447483,3
65,104568,104568,1782988966725689088,1782988966725793656,1782988966725793656,3,1.000000000000,1.000000000000,1.000000000000,0.811284893395,3
66,104752,104752,1782988966725811790,1782988966725916542,1782988966725916542,0,1.000000000000,1.000000000000,1.000000000000,0.810986395481,3
67,103249,103249,1782988966725932430,1782988966726035679,1782988966726035679,0,1.000000000000,1.000000000000,1.000000000000,0.813427888311,3
68,109785,109785,1782988966726051131,1782988966726160916,1782988966726160916,0,1.000000000000,1.000000000000,1.000000000000,0.802863955249,3
69,105061,105061,1782988966726170542,1782988966726275603,1782988966726275603,0,1.000000000000,1.000000000000,1.000000000000,0.810485360724,3
70,111027,111027,1782988966726289982,1782988966726401009,1782988966726401009,2,1.000000000000,1.000000000000,1.000000000000,0.800872116073,3
71,103333,103333,1782988966726410743,1782988966726514076,1782988966726514076,0,1.000000000000,1.000000000000,1.000000000000,0.813291243904,3
72,111199,111199,1782988966726528404,1782988966726639603,1782988966726639603,2,1.000000000000,1.000000000000,1.000000000000,0.800596663445,3
73,110195,110195,1782988966726653545,1782988966726763740,1782988966726763740,2,1.000000000000,1.000000000000,1.000000000000,0.802205876655,3
74,105251,105251,1782988966726770976,1782988966726876227,1782988966726876227,3,1.000000000000,1.000000000000,1.000000000000,0.810177434797,3
75,103947,103947,1782988966726890227,1782988966726994174,1782988966726994174,2,1.000000000000,1.000000000000,1.000000000000,0.812293135221,3
76,113123,113123,1782988966727010387,1782988966727123510,1782988966727123510,3,1.000000000000,1.000000000000,1.000000000000,0.797521887148,3
77,105849,105849,1782988966727126348,1782988966727232197,1782988966727232197,2,1.000000000000,1.000000000000,1.000000000000,0.809209041799,3
78,112055,112055,1782988966727247189,1782988966727359244,1782988966727359244,1,1.000000000000,1.000000000000,1.000000000000,0.799227214540,3
79,113882,113882,1782988966727366349,1782988966727480231,1782988966727480231,1,1.000000000000,1.000000000000,1.000000000000,0.796312167333,3
80,127667,127667,1782988966727484100,1782988966727611767,1782988966727611767,0,1.000000000000,1.000000000000,1.000000000000,0.774657719069,3
81,104182,104182,1782988966727630162,1782988966727734344,1782988966727734344,2,1.000000000000,1.000000000000,1.000000000000,0.811911447151,3
82,104239,104239,1782988966727748152,1782988966727852391,1782988966727852391,2,1.000000000000,1.000000000000,1.000000000000,0.811818894522,3
83,110624,110624,1782988966727867643,1782988966727978267,1782988966727978267,2,1.000000000000,1.000000000000,1.000000000000,0.801517879206,3
