round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1790176081236681958,0.970310,0.994575,0.000000,0
1,1790176081237265630,0.995590,0.977752,0.973440,1
2,1790176081237699005,0.989308,0.893598,0.884044,1
3,1790176081238151699,0.983881,0.815065,0.801927,1
4,1790176084243908222,0.974024,0.992400,0.000000,0
5,1790176084244946579,0.983911,0.605613,0.595869,1
6,1790176084245461042,0.983783,0.818782,0.000000,0
7,1790176084245941466,0.984245,0.818732,0.000000,0
8,1790176084246410699,0.965182,0.989922,0.955455,1
9,1790176084246813674,0.989496,0.866383,0.000000,0
10,1790176084247614943,0.991577,0.539086,0.000000,0
11,1790176084248034458,0.991943,0.798183,0.791752,1
12,1790176084248451452,0.992151,0.785256,0.779092,1
13,1790176084248895616,0.992202,0.880410,0.000000,0
14,1790176084249292191,0.991972,0.789120,0.000000,0
15,1790176084249687576,0.992012,0.791807,0.785483,1
16,1790176084250092631,0.992409,0.787961,0.781979,1
17,1790176084250537525,0.992131,0.879898,0.000000,0
18,1790176084251015678,0.960589,0.992311,0.000000,0
19,1790176084251792238,0.992409,0.568928,0.000000,0
20,1790176084252188333,0.992032,0.791079,0.000000,0
21,1790176084252589978,0.992389,0.784870,0.000000,0
22,1790176084253442806,0.992091,0.588868,0.000000,0
23,1790176084253895930,0.992349,0.880797,0.874058,1
24,1790176084254727109,0.992161,0.701030,0.695534,1
25,1790176084255150344,0.991516,0.769536,0.000000,0
26,1790176084255954943,0.992389,0.524851,0.000000,0
27,1790176084256355658,0.992677,0.791720,0.785923,1
28,1790176084256752683,0.992330,0.788978,0.000000,0
29,1790176084257533272,0.992508,0.540056,0.000000,0
30,1790176084257931487,0.992498,0.789499,0.783576,1
31,1790176084258389641,0.992270,0.874006,0.867250,1
32,1790176084258781996,0.991645,0.790478,0.000000,0
33,1790176084259200770,0.991586,0.779582,0.000000,0
34,1790176084259977750,0.991982,0.536831,0.532527,1
35,1790176084260399864,0.992121,0.768830,0.000000,0
36,1790176084261174224,0.991139,0.541386,0.000000,0
37,1790176084261597368,0.992450,0.772143,0.000000,0
38,1790176084262373788,0.992111,0.631471,0.000000,0
39,1790176084262768563,0.992409,0.791728,0.000000,0
40,1790176084263600622,0.992568,0.797027,0.000000,0
41,1790176084264086575,0.904586,0.992549,0.000000,0
42,1790176084264856135,0.992508,0.572792,0.568501,1
43,1790176084265489787,0.845009,0.992657,0.000000,0
44,1790176084265893752,0.992866,0.822779,0.000000,0
45,1790176084266289296,0.992111,0.789933,0.000000,0
46,1790176084266685221,0.992598,0.791064,0.000000,0
47,1790176084267082206,0.992290,0.787803,0.000000,0
48,1790176084267485931,0.992369,0.785059,0.000000,0
49,1790176084267932575,0.992290,0.880453,0.000000,0
50,1790176084268326889,0.991933,0.789830,0.000000,0
51,1790176084268776333,0.992489,0.871231,0.000000,0
52,1790176084269172398,0.992171,0.788647,0.000000,0
53,1790176084269569213,0.992389,0.922951,0.000000,0
54,1790176084269960038,0.992449,0.933570,0.926521,1
55,1790176084270389162,0.992399,0.890415,0.000000,0
56,1790176084270785717,0.992647,0.787772,0.000000,0
57,1790176084271278260,0.951858,0.992568,0.000000,0
58,1790176084271660555,0.992746,0.845880,0.839744,1
59,1790176084272053360,0.992707,0.793321,0.787535,1
60,1790176084272450385,0.992528,0.793401,0.000000,0
61,1790176084272859219,0.992568,0.778173,0.000000,0
62,1790176084273254294,0.992220,0.791760,0.000000,0
63,1790176084273733778,0.962703,0.992746,0.000000,0
64,1790176084274127803,0.992330,0.836082,0.829669,1
65,1790176084274522617,0.992598,0.922776,0.000000,0
66,1790176084275327357,0.992062,0.617551,0.000000,0
67,1790176084275749101,0.992697,0.771772,0.000000,0
68,1790176084276147546,0.991784,0.789341,0.000000,0
69,1790176084276542571,0.992478,0.789254,0.000000,0
70,1790176084277346890,0.992240,0.525292,0.000000,0
71,1790176084277757515,0.992478,0.791879,0.000000,0
72,1790176084278156719,0.992062,0.788024,0.781768,1
