round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,1,536506,594746,1790176081236845314,1790176081236681958,163546,0,0.000000,1,0
1,1,419697,452617,1790176081237369721,1790176081237265630,136251,0,0.973440,1,1
2,1,271668,329508,1790176081237690129,1790176081237699005,70244,8876,0.884044,1,1
3,1,235278,257118,1790176081238033867,1790176081238151699,81447,117832,0.801927,1,1
4,3,2092974,406911,1790176084244119469,1790176084243908222,211327,0,0.000000,1,0
5,1,374791,424270,1790176084244559679,1790176084244946579,112969,386900,0.595869,1,1
6,1,254714,304453,1790176084245371561,1790176084245461042,111335,89481,0.000000,1,0
7,1,249595,276054,1790176084245853661,1790176084245941466,110800,87805,0.000000,1,0
8,2,396401,177176,1790176084246477087,1790176084246410699,126837,0,0.955455,1,1
9,1,188917,209766,1790176084246749402,1790176084246813674,75645,64272,0.000000,1,0
10,1,155267,175056,1790176084247066535,1790176084247614943,78058,548408,0.000000,1,0
11,1,165567,186196,1790176084247881937,1790176084248034458,68774,152521,0.791752,1,1
12,1,155517,176057,1790176084248280548,1790176084248451452,70571,170904,0.779092,1,1
13,2,294674,156206,1790176084248838616,1790176084248895616,69697,57000,0.000000,1,0
14,1,135897,155427,1790176084249123329,1790176084249292191,70713,168862,0.000000,1,0
15,1,138117,157327,1790176084249523710,1790176084249687576,75580,163866,0.785483,1,1
16,1,137437,157796,1790176084249923553,1790176084250092631,69666,169078,0.781979,1,1
17,2,299693,160867,1790176084250484070,1790176084250537525,70282,53455,0.000000,1,0
18,3,445010,152897,1790176084251075127,1790176084251015678,121698,0,0.000000,1,0
19,1,135697,155587,1790176084251295072,1790176084251792238,71732,497166,0.000000,1,0
20,1,136597,156137,1790176084252022876,1790176084252188333,69848,165457,0.000000,1,0
21,1,136967,156227,1790176084252416457,1790176084252589978,70154,173521,0.000000,1,0
22,2,299854,156016,1790176084252981126,1790176084253442806,74828,461680,0.000000,1,0
23,2,296244,156396,1790176084253838137,1790176084253895930,70174,57793,0.874058,1,1
24,3,450990,153697,1790176084254439253,1790176084254727109,70636,287856,0.695534,1,1
25,1,136397,155886,1790176084254957972,1790176084255150344,70712,192372,0.000000,1,0
26,1,137007,156846,1790176084255379903,1790176084255954943,71776,575040,0.000000,1,0
27,1,143707,162626,1790176084256193176,1790176084256355658,70182,162482,0.785923,1,1
28,1,143957,162976,1790176084256591107,1790176084256752683,72019,161576,0.000000,1,0
29,1,138487,158596,1790176084256986558,1790176084257533272,72002,546714,0.000000,1,0
30,1,137377,158076,1790176084257764411,1790176084257931487,73568,167076,0.783576,1,1
31,2,296163,159337,1790176084258324278,1790176084258389641,70044,65363,0.867250,1,1
32,1,137017,155566,1790176084258617612,1790176084258781996,77731,164384,0.000000,1,0
33,1,139507,158806,1790176084259021844,1790176084259200770,68288,178926,0.000000,1,0
34,1,133947,152766,1790176084259423875,1790176084259977750,70191,553875,0.532527,1,1
35,1,133687,152516,1790176084260204098,1790176084260399864,75668,195766,0.000000,1,0
36,1,132097,150877,1790176084260628278,1790176084261174224,70950,545946,0.000000,1,0
37,1,140547,159906,1790176084261409681,1790176084261597368,70047,187687,0.000000,1,0
38,2,293913,153857,1790176084261982159,1790176084262373788,71161,391629,0.000000,1,0
39,1,136787,155537,1790176084262603055,1790176084262768563,70117,165508,0.000000,1,0
40,4,581167,151536,1790176084263441417,1790176084263600622,71400,159205,0.000000,1,0
41,3,453390,153587,1790176084264146801,1790176084264086575,121655,0,0.000000,1,0
42,1,136197,155377,1790176084264366766,1790176084264856135,72360,489369,0.568501,1,1
43,4,598167,151767,1790176084265549541,1790176084265489787,121533,0,0.000000,1,0
44,1,134847,154587,1790176084265767246,1790176084265893752,69130,126506,0.000000,1,0
45,1,138077,158247,1790176084266122508,1790176084266289296,71737,166788,0.000000,1,0
46,1,136787,155906,1790176084266519320,1790176084266685221,68223,165901,0.000000,1,0
47,1,139617,159686,1790176084266915511,1790176084267082206,70040,166695,0.000000,1,0
48,1,138517,157407,1790176084267312532,1790176084267485931,70616,173399,0.000000,1,0
49,2,296495,154756,1790176084267874091,1790176084267932575,70323,58484,0.000000,1,0
50,1,134017,153087,1790176084268157674,1790176084268326889,67720,169215,0.000000,1,0
51,2,290894,158736,1790176084268706952,1790176084268776333,68526,69381,0.000000,1,0
52,1,136686,155777,1790176084269003265,1790176084269172398,70212,169133,0.000000,1,0
53,2,292283,153937,1790176084269557163,1790176084269569213,75648,12050,0.000000,1,0
54,2,291243,152727,1790176084269959414,1790176084269960038,67265,624,0.926521,1,1
55,2,291694,152596,1790176084270339976,1790176084270389162,69931,49186,0.000000,1,0
56,1,139717,158836,1790176084270619940,1790176084270785717,75808,165777,0.000000,1,0
57,3,457440,164856,1790176084271340905,1790176084271278260,127043,0,0.000000,1,0
58,1,133297,152396,1790176084271559810,1790176084271660555,74141,100745,0.839744,1,1
59,1,133947,155027,1790176084271889792,1790176084272053360,74847,163568,0.787535,1,1
60,1,137987,156896,1790176084272287234,1790176084272450385,70763,163151,0.000000,1,0
61,1,257114,276994,1790176084272799392,1790176084272859219,71060,59827,0.000000,1,0
62,1,136787,155906,1790176084273088546,1790176084273254294,70987,165748,0.000000,1,0
63,3,449211,157108,1790176084273796781,1790176084273733778,127412,0,0.000000,1,0
64,1,134057,153357,1790176084274016616,1790176084274127803,71159,111187,0.829669,1,1
65,2,289663,151387,1790176084274509865,1790176084274522617,68457,12752,0.000000,1,0
66,2,303283,156357,1790176084274914646,1790176084275327357,71459,412711,0.000000,1,0
67,1,137367,157957,1790176084275558342,1790176084275749101,71515,190759,0.000000,1,0
68,1,136967,156946,1790176084275979933,1790176084276147546,67632,167613,0.000000,1,0
69,1,137487,156577,1790176084276373864,1790176084276542571,71688,168707,0.000000,1,0
70,1,136588,157198,1790176084276772206,1790176084277346890,72922,574684,0.000000,1,0
71,1,149837,169657,1790176084277591888,1790176084277757515,70298,165627,0.000000,1,0
72,1,136657,155607,1790176084277986899,1790176084278156719,71875,169820,0.781768,1,1
73,1,138637,157947,1790176084278388250,1790176084278931769,76418,543519,0.000000,1,0
74,1,135497,154717,1790176084279167383,1790176084279326334,70514,158951,0.000000,1,0
75,1,134357,153286,1790176084279552005,1790176084279725669,69771,173664,0.779949,1,1
76,1,142647,162356,1790176084279961207,1790176084280155523,68258,194316,0.763618,1,1
77,5,738864,147856,1790176084280983904,1790176084280957862,89360,0,0.955549,1,1
78,1,137327,156886,1790176084281206019,1790176084281376417,67547,170398,0.000000,1,0
79,1,133137,152297,1790176084281598160,1790176084281772851,72854,174691,0.000000,1,0
80,2,291504,154116,1790176084282159248,1790176084282226835,69930,67587,0.866791,1,1
