round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1790175031574597948,0.925039,0.989891,0.915689,1
1,1790175031575158360,0.992658,0.974560,0.967405,1
2,1790175031575635324,0.984108,0.819388,0.000000,0
3,1790175031576075938,0.983960,0.834763,0.821374,1
4,1790175031576534382,0.984039,0.809776,0.796851,1
5,1790175031577000136,0.984127,0.791451,0.778889,1
6,1790175031577553558,0.866981,0.991388,0.859515,1
7,1790175031578340548,0.991130,0.567955,0.562917,1
8,1790175031579162377,0.991615,0.526138,0.521727,1
9,1790175031579575781,0.991587,0.776774,0.770239,1
10,1790175031580006906,0.992121,0.893875,0.886833,1
11,1790175031580434780,0.991615,0.765347,0.758930,1
12,1790175031581224739,0.992043,0.534138,0.000000,0
13,1790175031581623444,0.991992,0.795975,0.789601,1
14,1790175031582030149,0.992141,0.779746,0.773618,1
15,1790175031582425393,0.992072,0.914536,0.907286,1
16,1790175031582853218,0.992379,0.762024,0.000000,0
17,1790175031583258612,0.991586,0.779747,0.000000,0
18,1790175031583655377,0.992131,0.920214,0.912973,1
19,1790175031584053402,0.992240,0.787323,0.781213,1
20,1790175031584464516,0.991308,0.775028,0.768292,1
21,1790175031585260346,0.991625,0.530486,0.000000,0
22,1790175031585662470,0.992141,0.788828,0.782629,1
23,1790175031586071345,0.992141,0.781104,0.774965,1
24,1790175031586477149,0.991377,0.780043,0.773317,1
25,1790175031586902854,0.992280,0.765645,0.759734,1
26,1790175031587307388,0.991496,0.911933,0.904178,1
27,1790175031587704303,0.992250,0.789712,0.783592,1
28,1790175031588102998,0.992201,0.788481,0.782331,1
29,1790175031588897327,0.992032,0.618973,0.000000,0
30,1790175031589310762,0.991794,0.773935,0.767584,1
31,1790175031590106491,0.992161,0.534549,0.530359,1
32,1790175031590512056,0.992141,0.785899,0.779723,1
33,1790175031591305455,0.991576,0.533262,0.528770,1
34,1790175031591712700,0.992032,0.788442,0.782159,1
35,1790175031592127854,0.992220,0.774912,0.768883,1
36,1790175031592534779,0.991962,0.782691,0.776400,1
37,1790175031592950083,0.992250,0.777823,0.771795,1
38,1790175031593785072,0.992369,0.601083,0.596496,1
39,1790175031594271556,0.914234,0.991824,0.906759,1
40,1790175031594664360,0.992251,0.838310,0.831814,1
41,1790175031595297602,0.789270,0.992072,0.783012,1
42,1790175031595695277,0.991883,0.786780,0.780393,1
43,1790175031596098661,0.992141,0.784949,0.778781,1
44,1790175031597279816,0.991526,0.361748,0.358683,1
45,1790175031597706600,0.992240,0.904359,0.897341,1
46,1790175031598133274,0.992240,0.766189,0.760244,1
47,1790175031598560349,0.992012,0.764772,0.000000,0
48,1790175031598964943,0.992339,0.785891,0.779871,1
49,1790175031599365418,0.991734,0.792631,0.786080,1
50,1790175031599770193,0.992062,0.919193,0.911896,1
51,1790175031600196227,0.992161,0.893223,0.886221,1
52,1790175031600628981,0.992002,0.763833,0.000000,0
53,1790175031601037906,0.991367,0.783325,0.776563,1
54,1790175031601470430,0.991576,0.775377,0.768845,1
55,1790175031601902364,0.991954,0.764314,0.758164,1
56,1790175031602335689,0.991834,0.761681,0.755461,1
57,1790175031602769103,0.992101,0.760906,0.754895,1
58,1790175031603172958,0.991486,0.784603,0.777924,1
59,1790175031603572702,0.992082,0.787638,0.781401,1
60,1790175031603977717,0.992151,0.788662,0.000000,0
61,1790175031604381402,0.992012,0.917384,0.910056,1
62,1790175031604778486,0.992082,0.790225,0.783968,1
63,1790175031605183561,0.992210,0.924679,0.917476,1
64,1790175031605610555,0.992369,0.766258,0.760411,1
65,1790175031606037300,0.992101,0.768990,0.000000,0
66,1790175031606480544,0.991060,0.750853,0.744140,1
