round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,1,877193,887973,1790175031574919552,1790175031574597948,321694,0,0.915689,1,1
1,1,451996,471127,1790175031575405969,1790175031575158360,258740,0,0.967405,1,1
2,1,442697,450707,1790175031575878507,1790175031575635324,257343,0,0.000000,1,0
3,1,415797,422957,1790175031576318544,1790175031576075938,276046,0,0.821374,1,1
4,1,417387,424377,1790175031576778851,1790175031576534382,276309,0,0.796851,1,1
5,1,424067,431557,1790175031577244438,1790175031577000136,271502,0,0.778889,1,1
6,1,381106,388076,1790175031577661774,1790175031577553558,248408,0,0.859515,1,1
7,2,772332,388496,1790175031578583258,1790175031578340548,282831,0,0.562917,1,1
8,2,774452,394626,1790175031579412261,1790175031579162377,249974,0,0.521727,1,1
9,1,389756,401147,1790175031579820177,1790175031579575781,287637,0,0.770239,1,1
10,1,375246,382206,1790175031580247944,1790175031580006906,283759,0,0.886833,1,1
11,1,383396,391866,1790175031580683041,1790175031580434780,248361,0,0.758930,1,1
12,2,770952,390026,1790175031581471823,1790175031581224739,247154,0,0.000000,1,0
13,1,388866,396396,1790175031581877499,1790175031581623444,254115,0,0.789601,1,1
14,1,383516,390976,1790175031582276955,1790175031582030149,246876,0,0.773618,1,1
15,1,373196,379786,1790175031582665631,1790175031582425393,285859,0,0.907286,1,1
16,1,380356,387996,1790175031583100688,1790175031582853218,247550,0,0.000000,1,0
17,1,388996,396506,1790175031583505754,1790175031583258612,247232,0,0.000000,1,0
18,1,381606,389506,1790175031583903260,1790175031583655377,247953,0,0.912973,1,1
19,1,388936,396657,1790175031584308326,1790175031584053402,255004,0,0.781213,1,1
20,1,388316,396866,1790175031584712963,1790175031584464516,248557,0,0.768292,1,1
21,2,778572,399646,1790175031585509055,1790175031585260346,248779,0,0.000000,1,0
22,1,382796,390316,1790175031585910231,1790175031585662470,247831,0,0.782629,1,1
23,1,394526,402386,1790175031586320597,1790175031586071345,249322,0,0.774965,1,1
24,1,377985,385466,1790175031586718603,1790175031586477149,284185,0,0.773317,1,1
25,1,380656,388276,1790175031587151190,1790175031586902854,248406,0,0.759734,1,1
26,1,387476,394986,1790175031587554706,1790175031587307388,247388,0,0.904178,1,1
27,1,381315,388586,1790175031587951922,1790175031587704303,247689,0,0.783592,1,1
28,1,385206,393276,1790175031588353369,1790175031588102998,250461,0,0.782331,1,1
29,2,774522,395336,1790175031589145991,1790175031588897327,248734,0,0.000000,1,0
30,1,395536,407226,1790175031589561957,1790175031589310762,251265,0,0.767584,1,1
31,2,771611,393446,1790175031590354669,1790175031590106491,248248,0,0.530359,1,1
32,1,382796,394696,1790175031590758316,1790175031590512056,246320,0,0.779723,1,1
33,2,775992,399026,1790175031591554958,1790175031591305455,249573,0,0.528770,1,1
34,1,394746,407236,1790175031591971454,1790175031591712700,258854,0,0.782159,1,1
35,1,383875,395876,1790175031592377640,1790175031592127854,249866,0,0.768883,1,1
36,1,385566,397416,1790175031592784047,1790175031592534779,249338,0,0.776400,1,1
37,1,389496,400736,1790175031593193953,1790175031592950083,287011,0,0.771795,1,1
38,2,784212,396446,1790175031594034566,1790175031593785072,249564,0,0.596496,1,1
39,1,377256,388246,1790175031594433152,1790175031594271556,245227,0,0.906759,1,1
40,1,382945,396686,1790175031594913029,1790175031594664360,248749,0,0.831814,1,1
41,1,376496,387476,1790175031595312106,1790175031595297602,249597,0,0.783012,1,1
42,1,382426,395157,1790175031595942765,1790175031595695277,247578,0,0.780393,1,1
43,1,382456,393986,1790175031596347152,1790175031596098661,248561,0,0.778781,1,1
44,3,1158858,395906,1790175031597526320,1790175031597279816,282594,0,0.358683,1,1
45,1,375866,382746,1790175031597947636,1790175031597706600,283527,0,0.897341,1,1
46,1,375096,381726,1790175031598374173,1790175031598133274,283779,0,0.760244,1,1
47,1,382046,389966,1790175031598807929,1790175031598560349,247650,0,0.000000,1,0
48,1,388516,396046,1790175031599212826,1790175031598964943,247983,0,0.779871,1,1
49,1,393226,400666,1790175031599621972,1790175031599365418,256624,0,0.786080,1,1
50,1,375076,382116,1790175031600012718,1790175031599770193,284066,0,0.911896,1,1
51,1,374095,384596,1790175031600437504,1790175031600196227,283228,0,0.886221,1,1
52,1,388486,398976,1790175031600880101,1790175031600628981,251190,0,0.000000,1,0
53,1,380245,389736,1790175031601280357,1790175031601037906,283752,0,0.776563,1,1
54,1,379576,388766,1790175031601712814,1790175031601470430,283185,0,0.768845,1,1
55,1,374786,384786,1790175031602143731,1790175031601902364,283727,0,0.758164,1,1
56,1,383075,392516,1790175031602581217,1790175031602335689,285439,0,0.755461,1,1
57,1,384626,395406,1790175031603017114,1790175031602769103,248071,0,0.754895,1,1
