round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,1,675636,721716,1790175031574805801,1790175031574597948,207963,0,0.915689,1,1
1,1,373727,415847,1790175031575266858,1790175031575158360,108568,0,0.967405,1,1
2,1,260308,303088,1790175031575584216,1790175031575635324,147631,51108,0.000000,1,0
3,1,233068,253778,1790175031576043353,1790175031576075938,147984,32585,0.821374,1,1
4,1,209589,231048,1790175031576456741,1790175031576534382,134697,77641,0.796851,1,1
5,1,210350,230090,1790175031576901509,1790175031577000136,121411,98627,0.778889,1,1
6,3,511567,168719,1790175031577652454,1790175031577553558,160955,0,0.859515,1,1
7,1,148689,163889,1790175031577879892,1790175031578340548,110921,460656,0.562917,1,1
8,1,156159,172039,1790175031578627088,1790175031579162377,109287,535289,0.521727,1,1
9,1,141259,157129,1790175031579430533,1790175031579575781,115790,145248,0.770239,1,1
10,2,291469,150559,1790175031580000650,1790175031580006906,114703,6256,0.886833,1,1
11,1,133829,149249,1790175031580272518,1790175031580434780,113127,162262,0.758930,1,1
12,1,137760,153679,1790175031580704376,1790175031581224739,117323,520363,0.000000,1,0
13,1,141459,156789,1790175031581502830,1790175031581623444,110335,120614,0.789601,1,1
14,1,136349,151499,1790175031581887438,1790175031582030149,109937,142711,0.773618,1,1
15,2,285748,150819,1790175031582442744,1790175031582425393,109791,0,0.907286,1,1
16,1,133469,148569,1790175031582686533,1790175031582853218,109184,166685,0.000000,1,0
17,1,136949,152009,1790175031583117141,1790175031583258612,111417,141471,0.000000,1,0
18,2,290478,149859,1790175031583678487,1790175031583655377,111240,0,0.912973,1,1
19,1,133349,148479,1790175031583918026,1790175031584053402,109132,135376,0.781213,1,1
20,1,134929,149979,1790175031584315063,1790175031584464516,112276,149453,0.768292,1,1
21,1,137199,152569,1790175031584732481,1790175031585260346,111891,527865,0.000000,1,0
22,1,139270,154699,1790175031585531906,1790175031585662470,110594,130564,0.782629,1,1
23,1,137950,153390,1790175031585931444,1790175031586071345,109257,139901,0.774965,1,1
24,1,143929,159589,1790175031586341691,1790175031586477149,111341,135458,0.773317,1,1
25,1,135829,151149,1790175031586742029,1790175031586902854,108873,160825,0.759734,1,1
26,2,292248,158119,1790175031587321965,1790175031587307388,111936,0,0.904178,1,1
27,1,137189,152599,1790175031587574833,1790175031587704303,113209,129470,0.783592,1,1
28,1,135979,151589,1790175031587971331,1790175031588102998,109401,131667,0.782331,1,1
29,2,294788,152349,1790175031588524767,1790175031588897327,109748,372560,0.000000,1,0
30,1,133639,147629,1790175031589158794,1790175031589310762,111571,151968,0.767584,1,1
31,1,140179,159329,1790175031589586781,1790175031590106491,110576,519710,0.530359,1,1
32,1,138779,158559,1790175031590377886,1790175031590512056,110859,134170,0.779723,1,1
33,1,139319,160529,1790175031590783844,1790175031591305455,113625,521611,0.528770,1,1
34,1,139929,159028,1790175031591581789,1790175031591712700,109137,130911,0.782159,1,1
35,1,136090,154750,1790175031591978937,1790175031592127854,109321,148917,0.768883,1,1
