sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,clock_offset_mean_ns,clock_sync_path_delay_mean_ns
1,1780486089680117670,1780486090532653694,1780486090532654194,1780486089680844216,852536024,-851809978,-852173001,363023,-852064339,234983
2,1780486089680855215,1780486090533153986,1780486090533154366,1780486089681359866,852298771,-851794500,-852046636,252135,-852064339,234983
3,1780486089681371186,1780486090533668289,1780486090533668439,1780486089681874556,852297103,-851793883,-852045493,251610,-852064339,234983
4,1780486089681888176,1780486090534185512,1780486090534185722,1780486089682301898,852297336,-851883824,-852090580,206756,-852064339,234983
5,1780486089682312667,1780486090534610514,1780486090534610774,1780486089682787908,852297847,-851822866,-852060357,237490,-852064339,234983
6,1780486089682799038,1780486090535096607,1780486090535096707,1780486089683286768,852297569,-851809939,-852053754,243815,-852064339,234983
7,1780486089683296988,1780486090535593791,1780486090535593991,1780486089683791688,852296803,-851802303,-852049553,247250,-852064339,234983
8,1780486089683802328,1780486090536098594,1780486090536098864,1780486089684211300,852296266,-851887564,-852091915,204351,-852064339,234983
9,1780486089684221970,1780486090536522176,1780486090536522296,1780486089684695581,852300206,-851826715,-852063461,236745,-852064339,234983
10,1780486089684705561,1780486090537004539,1780486090537004659,1780486089685195701,852298978,-851808958,-852053968,245010,-852064339,234983
11,1780486089685205911,1780486090537500641,1780486090537500771,1780486089685691482,852294730,-851809289,-852052010,242720,-852064339,234983
12,1780486089685701461,1780486090537994594,1780486090537994694,1780486089686108243,852293133,-851886451,-852089792,203341,-852064339,234983
13,1780486089686118133,1780486090538408336,1780486090538408586,1780486089686580454,852290203,-851828132,-852059168,231035,-852064339,234983
14,1780486089686590594,1780486090538886549,1780486090538886649,1780486089687084954,852295955,-851801695,-852048825,247130,-852064339,234983
15,1780486089687095294,1780486090539386283,1780486090539386393,1780486089687578475,852290989,-851807918,-852049454,241535,-852064339,234983
16,1780486089687588705,1780486090539885495,1780486090539885585,1780486089687999277,852296790,-851886308,-852091549,205241,-852064339,234983
17,1780486089688009177,1780486090540301598,1780486090540301878,1780486089688476487,852292421,-851825391,-852058906,233515,-852064339,234983
18,1780486089688486497,1780486090540776650,1780486090540776860,1780486089688965148,852290153,-851811712,-852050933,239220,-852064339,234983
