count_idx,delay_ns,delay_center_ns,delay_centered_ns,clock_offset_ns,clock_sync_path_delay_ns,loop_gap_ns,recv_block_ns
51,1159479,0,1159479,0,0,4067,1700
52,1160091,0,1160091,0,0,6155,1725
53,1159976,0,1159976,0,0,5032,1696
54,1278803,0,1278803,0,0,72579,26986
55,1350795,0,1350795,0,0,113029,3788
56,1505270,0,1505270,0,0,79632,28191
57,1524625,0,1524625,0,0,118354,5512
58,1523637,0,1523637,0,0,11032,2138
59,1522463,0,1522463,0,0,6427,2136
60,1520608,0,1520608,0,0,5982,1940
61,1518589,0,1518589,0,0,4823,1896
62,1517181,0,1517181,0,0,5276,2431
63,1514127,0,1514127,0,0,5698,1860
64,1507234,0,1507234,0,0,4998,2060
65,1504393,0,1504393,0,0,6364,1989
66,1501551,0,1501551,0,0,4742,2049
67,1498796,0,1498796,0,0,4975,1648
68,1496073,0,1496073,0,0,4591,1785
69,1493549,0,1493549,0,0,4568,1999
70,1490849,0,1490849,0,0,4676,1930
71,1487862,0,1487862,0,0,4600,1790
72,1486006,0,1486006,0,0,4305,1791
73,1474727,0,1474727,0,0,5286,2230
74,1474684,0,1474684,0,0,4558,2983
75,1474172,0,1474172,0,0,5041,2288
76,1471427,0,1471427,0,0,4929,1740
77,1471058,0,1471058,0,0,4441,1887
78,1473609,0,1473609,0,0,7260,2126
79,1473307,0,1473307,0,0,5055,1784
80,1473564,0,1473564,0,0,4761,1873
81,1488982,0,1488982,0,0,6519,16140
82,1649323,0,1649323,0,0,147521,4759
83,1650573,0,1650573,0,0,43317,2612
84,1649372,0,1649372,0,0,6995,2129
85,1648009,0,1648009,0,0,5696,2248
86,1646534,0,1646534,0,0,5302,2348
87,1604668,0,1604668,0,0,5165,2024
88,1603325,0,1603325,0,0,4867,2329
89,1598359,0,1598359,0,0,7077,2082
90,1596011,0,1596011,0,0,5291,2139
91,1593523,0,1593523,0,0,5166,1878
92,1590242,0,1590242,0,0,4776,2006
93,1588438,0,1588438,0,0,4865,2177
94,1586594,0,1586594,0,0,5038,2158
95,1583402,0,1583402,0,0,5138,1806
96,1579801,0,1579801,0,0,4699,1829
97,1576985,0,1576985,0,0,6161,1994
98,1574326,0,1574326,0,0,4805,1927
99,1571075,0,1571075,0,0,4794,1783
100,1567444,0,1567444,0,0,4406,1817
101,1556423,0,1556423,0,0,4695,2006
102,1552970,0,1552970,0,0,4622,1922
103,1549006,0,1549006,0,0,4841,1775
104,1568575,0,1568575,0,0,4449,1955
105,1718164,0,1718164,0,0,86845,29174
106,1364734,0,1364734,0,0,102582,3421
107,1356117,0,1356117,0,0,7904,2330
108,1353069,0,1353069,0,0,5786,1922
109,1350113,0,1350113,0,0,4768,1914
110,1347220,0,1347220,0,0,4569,1852
111,1344210,0,1344210,0,0,4596,1971
112,1495158,0,1495158,0,0,4796,153745
113,1498840,0,1498840,0,0,164776,3683
114,1497907,0,1497907,0,0,9705,2875
115,1495251,0,1495251,0,0,6647,1910
116,1491782,0,1491782,0,0,4633,1916
117,1489290,0,1489290,0,0,4715,2008
118,1486193,0,1486193,0,0,4929,1908
119,1483416,0,1483416,0,0,4601,1963
120,1480579,0,1480579,0,0,4904,2131
121,1524567,0,1524567,0,0,5916,26325
122,1596197,0,1596197,0,0,123347,4411
123,1594710,0,1594710,0,0,10188,2183
124,1592071,0,1592071,0,0,5154,1910
125,1589490,0,1589490,0,0,4747,2219
126,1586161,0,1586161,0,0,4832,2088
127,1583384,0,1583384,0,0,4933,1948
128,1582437,0,1582437,0,0,4620,1959
129,1580706,0,1580706,0,0,6556,2737
130,1570637,0,1570637,0,0,5720,2599
131,1566816,0,1566816,0,0,5554,1946
132,1563103,0,1563103,0,0,4678,1933
133,1559818,0,1559818,0,0,4798,2185
134,1410318,0,1410318,0,0,4776,1937
135,1405452,0,1405452,0,0,4644,1981
136,1290592,0,1290592,0,0,4873,1801
137,1280547,0,1280547,0,0,5996,2013
138,1277223,0,1277223,0,0,5004,2149
139,1273706,0,1273706,0,0,5085,2441
140,1465807,0,1465807,0,0,5336,191490
141,1471854,0,1471854,0,0,205863,4913
142,1469151,0,1469151,0,0,8731,2170
143,1466529,0,1466529,0,0,5137,1912
144,1465728,0,1465728,0,0,5109,1985
145,1462302,0,1462302,0,0,6242,2010
146,1459362,0,1459362,0,0,4704,2192
147,1457399,0,1457399,0,0,4866,3078
148,1453902,0,1453902,0,0,5802,1846
149,1451136,0,1451136,0,0,4590,1982
150,1447795,0,1447795,0,0,4457,2036
151,1444605,0,1444605,0,0,4559,1906
152,1442579,0,1442579,0,0,4619,2027
153,1439433,0,1439433,0,0,5826,1864
154,1435964,0,1435964,0,0,4639,2002
155,1433019,0,1433019,0,0,4664,2024
156,1428831,0,1428831,0,0,4068,1611
157,1425652,0,1425652,0,0,3966,1703
158,1416523,0,1416523,0,0,4344,2079
159,1412409,0,1412409,0,0,4885,2040
160,1412962,0,1412962,0,0,4681,1804
161,1412771,0,1412771,0,0,5875,1960
162,1412571,0,1412571,0,0,4595,2217
163,1548784,0,1548784,0,0,4869,135336
164,1355701,0,1355701,0,0,145664,2989
165,1352972,0,1352972,0,0,6701,2348
166,1400583,0,1400583,0,0,5365,147556
167,1393351,0,1393351,0,0,156934,3109
168,1389984,0,1389984,0,0,6537,1667
169,1385536,0,1385536,0,0,5173,2200
170,1382094,0,1382094,0,0,4998,2023
171,1377801,0,1377801,0,0,4232,1987
172,1406882,0,1406882,0,0,4361,33979
173,1406955,0,1406955,0,0,39908,2921
174,1404161,0,1404161,0,0,7138,2069
175,1400148,0,1400148,0,0,4561,1600
176,1397463,0,1397463,0,0,4006,1650
177,1394385,0,1394385,0,0,6143,2006
178,1390480,0,1390480,0,0,4381,1655
179,1387093,0,1387093,0,0,4293,1699
180,1252867,0,1252867,0,0,4055,1635
181,1249163,0,1249163,0,0,4256,1890
182,1286503,0,1286503,0,0,4259,41426
183,1286907,0,1286907,0,0,47761,2809
184,1287837,0,1287837,0,0,8092,2429
185,1286942,0,1286942,0,0,8352,2622
186,1278120,0,1278120,0,0,6153,2199
187,1274452,0,1274452,0,0,4876,1872
188,1271063,0,1271063,0,0,4276,1975
189,1388370,0,1388370,0,0,4224,120054
190,1388755,0,1388755,0,0,127734,2980
191,1385422,0,1385422,0,0,5835,1594
192,1382581,0,1382581,0,0,3729,1528
193,1378743,0,1378743,0,0,5111,1752
194,1374084,0,1374084,0,0,4096,1660
195,1331541,0,1331541,0,0,3690,2155
196,1426212,0,1426212,0,0,4659,177236
197,1424344,0,1424344,0,0,184863,3135
198,1421384,0,1421384,0,0,6525,2070
199,1418211,0,1418211,0,0,4667,1916
200,1415921,0,1415921,0,0,4465,1712
201,1412713,0,1412713,0,0,5320,2575
202,1409148,0,1409148,0,0,4979,1857
203,1404702,0,1404702,0,0,4164,1620
204,1401540,0,1401540,0,0,4144,1578
205,1231133,0,1231133,0,0,3878,2175
206,1292476,0,1292476,0,0,4329,64923
207,1292412,0,1292412,0,0,71843,2723
208,1290644,0,1290644,0,0,6065,1905
209,1287498,0,1287498,0,0,6244,1850
210,1284192,0,1284192,0,0,4263,1763
211,1280344,0,1280344,0,0,4223,1708
212,1277282,0,1277282,0,0,4021,1851
213,1275076,0,1275076,0,0,4392,2217
214,1333674,0,1333674,0,0,4762,63309
215,1006920,0,1006920,0,0,69576,2511
216,1000243,0,1000243,0,0,6191,1817
217,997109,0,997109,0,0,7094,1992
218,992853,0,992853,0,0,5377,2095
219,1241831,0,1241831,0,0,5254,251450
220,1244384,0,1244384,0,0,262676,4010
221,1240782,0,1240782,0,0,7115,2212
222,1236898,0,1236898,0,0,4635,1652
223,1232977,0,1232977,0,0,4152,1824
224,1230604,0,1230604,0,0,4336,1724
225,1226912,0,1226912,0,0,5884,1961
226,1242635,0,1242635,0,0,21511,3804
227,1240692,0,1240692,0,0,9132,2057
228,1237801,0,1237801,0,0,5650,2173
229,1234647,0,1234647,0,0,4771,2201
230,1231536,0,1231536,0,0,5156,2072
231,1228786,0,1228786,0,0,4807,2528
232,1101759,0,1101759,0,0,5399,129424
233,1097535,0,1097535,0,0,138291,3513
234,1094176,0,1094176,0,0,8272,2586
235,1090411,0,1090411,0,0,6245,2135
236,1086495,0,1086495,0,0,5056,1809
237,1082921,0,1082921,0,0,4753,1905
238,1079415,0,1079415,0,0,4939,1858
239,1075392,0,1075392,0,0,4775,1776
240,932249,0,932249,0,0,4690,1717
241,923372,0,923372,0,0,5817,1875
242,917579,0,917579,0,0,4548,1885
243,908703,0,908703,0,0,4618,1773
244,905070,0,905070,0,0,4512,2053
245,1088263,0,1088263,0,0,4767,184742
246,1091474,0,1091474,0,0,195429,3588
247,1088484,0,1088484,0,0,7348,1980
248,1086947,0,1086947,0,0,5088,1948
249,938328,0,938328,0,0,6663,1972
250,932440,0,932440,0,0,4802,2093
251,928189,0,928189,0,0,4883,1903
252,924425,0,924425,0,0,4756,1837
253,920239,0,920239,0,0,4648,1904
254,916364,0,916364,0,0,4665,2002
255,912691,0,912691,0,0,4840,1898
256,929779,0,929779,0,0,21577,3628
257,928436,0,928436,0,0,10477,2434
258,796929,0,796929,0,0,6100,2441
259,787458,0,787458,0,0,5358,1802
260,779971,0,779971,0,0,4701,1573
261,775289,0,775289,0,0,4100,1896
262,859701,0,859701,0,0,4245,86945
263,861348,0,861348,0,0,97234,3420
264,858156,0,858156,0,0,6128,1901
265,769669,0,769669,0,0,5165,1969
266,762542,0,762542,0,0,4372,1975
267,757119,0,757119,0,0,4085,1521
268,753105,0,753105,0,0,4010,2176
269,857948,0,857948,0,0,4543,109104
270,856274,0,856274,0,0,116787,2915
271,849657,0,849657,0,0,6824,1712
