count_idx,delay_ns,delay_center_ns,delay_centered_ns,clock_offset_ns,clock_sync_path_delay_ns,loop_gap_ns,recv_block_ns
51,939077,0,939077,0,0,3892,2778
52,938699,0,938699,0,0,7676,2185
53,935158,0,935158,0,0,4969,1577
54,932657,0,932657,0,0,4609,1589
55,928766,0,928766,0,0,5067,1881
56,926782,0,926782,0,0,5560,2102
57,886855,0,886855,0,0,5211,2370
58,877171,0,877171,0,0,4635,1462
59,872431,0,872431,0,0,3756,1260
60,868136,0,868136,0,0,3567,1426
61,863268,0,863268,0,0,3009,1161
62,890451,0,890451,0,0,3333,42441
63,886438,0,886438,0,0,47193,2128
64,882904,0,882904,0,0,4303,1485
65,876038,0,876038,0,0,4447,1126
66,870316,0,870316,0,0,2574,1139
67,864999,0,864999,0,0,2870,1246
68,860018,0,860018,0,0,2881,1478
69,928932,0,928932,0,0,2947,69314
70,933916,0,933916,0,0,82314,4323
71,931654,0,931654,0,0,7887,2334
72,1133372,0,1133372,0,0,5123,201856
73,1135915,0,1135915,0,0,213062,3291
74,1133552,0,1133552,0,0,6902,1956
75,1130254,0,1130254,0,0,4521,1957
76,740674,0,740674,0,0,3987,1642
77,735330,0,735330,0,0,3888,1891
78,733369,0,733369,0,0,7161,1671
79,732909,0,732909,0,0,4235,1837
80,733588,0,733588,0,0,4920,1964
81,732893,0,732893,0,0,5756,2033
82,940615,0,940615,0,0,4572,206170
83,946106,0,946106,0,0,216672,3673
84,946845,0,946845,0,0,7676,2163
85,946370,0,946370,0,0,5119,1739
86,945679,0,945679,0,0,4360,1727
87,945412,0,945412,0,0,4242,1982
88,945285,0,945285,0,0,4688,1955
89,943775,0,943775,0,0,5230,1542
90,942850,0,942850,0,0,3942,1685
91,935183,0,935183,0,0,4302,1865
92,934318,0,934318,0,0,4384,1917
93,933634,0,933634,0,0,4537,1724
94,930747,0,930747,0,0,3963,1756
95,929650,0,929650,0,0,4001,1736
96,929555,0,929555,0,0,3903,1623
97,928693,0,928693,0,0,4649,1997
98,927985,0,927985,0,0,4419,1643
99,927312,0,927312,0,0,4177,1968
100,925226,0,925226,0,0,4424,1687
101,922200,0,922200,0,0,3216,1254
102,1057479,0,1057479,0,0,2696,136667
103,1062477,0,1062477,0,0,145690,3467
104,1064040,0,1064040,0,0,6918,1970
105,1064125,0,1064125,0,0,6576,1979
106,1064104,0,1064104,0,0,4835,2249
107,1123944,0,1123944,0,0,5077,59963
108,861222,0,861222,0,0,66313,2421
109,854988,0,854988,0,0,4706,1234
110,846652,0,846652,0,0,2994,1256
111,842186,0,842186,0,0,2698,1237
112,838806,0,838806,0,0,2664,1320
113,832998,0,832998,0,0,3965,1130
114,827236,0,827236,0,0,2567,1117
115,821774,0,821774,0,0,2458,1420
116,817031,0,817031,0,0,2858,1390
117,811689,0,811689,0,0,2755,1438
118,806086,0,806086,0,0,2838,1132
119,796186,0,796186,0,0,2546,1203
120,790890,0,790890,0,0,2573,1214
121,785591,0,785591,0,0,3542,1156
122,779941,0,779941,0,0,2664,1245
123,826473,0,826473,0,0,2617,51236
124,824939,0,824939,0,0,55744,2242
125,819995,0,819995,0,0,5669,1746
126,814845,0,814845,0,0,4737,1374
127,810063,0,810063,0,0,3625,1373
128,502244,0,502244,0,0,2827,1402
129,491419,0,491419,0,0,4236,1307
130,493080,0,493080,0,0,2757,7730
131,488062,0,488062,0,0,9968,1370
132,693687,0,693687,0,0,2813,209300
133,695212,0,695212,0,0,219037,3123
134,692422,0,692422,0,0,6526,2124
135,689966,0,689966,0,0,5471,2601
136,688242,0,688242,0,0,5563,2022
137,684727,0,684727,0,0,6188,1818
138,681736,0,681736,0,0,4608,1862
139,678875,0,678875,0,0,4846,2282
140,675552,0,675552,0,0,5195,2019
141,672562,0,672562,0,0,4976,2024
142,754092,0,754092,0,0,4804,82298
143,759124,0,759124,0,0,94398,4675
144,757420,0,757420,0,0,8179,2067
145,754445,0,754445,0,0,5902,1847
146,750776,0,750776,0,0,4631,1831
147,748155,0,748155,0,0,4537,2355
148,739605,0,739605,0,0,5190,2188
149,739129,0,739129,0,0,4784,1814
150,735513,0,735513,0,0,4364,1791
151,418203,0,418203,0,0,4493,1762
152,414118,0,414118,0,0,4459,2088
153,424008,0,424008,0,0,5742,15505
