round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1789999551073090515,0.989416,0.908892,0.899273,1
1,1789999551073641298,0.989100,0.910958,0.901028,1
2,1789999551074083162,0.991229,0.817423,0.000000,0
3,1789999551074533246,0.991080,0.835756,0.828302,1
4,1789999551074951740,0.991546,0.862364,0.855073,1
5,1789999551075392124,0.991417,0.775160,0.768507,1
6,1789999551075809959,0.991804,0.788252,0.781792,1
7,1789999551076239043,0.992091,0.775756,0.769621,1
8,1789999551076681497,0.991665,0.764918,0.758543,1
9,1789999551077091052,0.991080,0.780206,0.773247,1
10,1789999551077529446,0.991496,0.761515,0.755039,1
11,1789999551077956540,0.990754,0.769845,0.762727,1
12,1789999551078349775,0.991784,0.794258,0.787732,1
13,1789999551078774050,0.991843,0.770630,0.764344,1
14,1789999551079167254,0.991616,0.792203,0.000000,0
15,1789999551079572679,0.991496,0.781674,0.000000,0
16,1789999551079971914,0.991923,0.789878,0.783498,1
17,1789999551080402148,0.991596,0.762376,0.000000,0
18,1789999551080832362,0.990446,0.763123,0.755832,1
19,1789999551081260917,0.992141,0.766855,0.000000,0
20,1789999551081663871,0.991576,0.785625,0.000000,0
21,1789999551082080276,0.992062,0.778577,0.000000,0
22,1789999551082513790,0.991695,0.761484,0.000000,0
23,1789999551082942534,0.992033,0.768361,0.762239,1
24,1789999551083351929,0.992230,0.782065,0.775989,1
25,1789999551083756174,0.992072,0.794766,0.788465,1
26,1789999551084156268,0.992091,0.790384,0.000000,0
27,1789999551084588323,0.991695,0.763367,0.757027,1
28,1789999551084991317,0.992161,0.785350,0.779193,1
29,1789999551085418732,0.992121,0.765438,0.759407,1
30,1789999551085819756,0.991843,0.795546,0.000000,0
31,1789999551086219191,0.992250,0.788781,0.000000,0
32,1789999551086619756,0.991546,0.788591,0.781925,1
33,1789999551087021200,0.992083,0.788364,0.782122,1
34,1789999551087423645,0.992210,0.786630,0.780503,1
35,1789999551087825800,0.991953,0.788686,0.782339,1
36,1789999551088231264,0.991854,0.784887,0.778493,1
37,1789999551088658769,0.991665,0.765392,0.759013,1
38,1789999551089089943,0.991972,0.772753,0.766550,1
39,1789999551089501738,0.991814,0.779808,0.000000,0
40,1789999551089904522,0.992310,0.793424,0.000000,0
41,1789999551090328717,0.991873,0.769129,0.762878,1
42,1789999551090757831,0.991774,0.765814,0.000000,0
43,1789999551091195735,0.991893,0.759173,0.753018,1
44,1789999551091600750,0.991348,0.783788,0.777006,1
45,1789999551092030004,0.992191,0.764582,0.000000,0
46,1789999551092425539,0.992101,0.789988,0.000000,0
47,1789999551092858103,0.991982,0.761256,0.000000,0
48,1789999551093286728,0.992072,0.768091,0.762001,1
49,1789999551093686922,0.991724,0.786559,0.780050,1
50,1789999551094080887,0.992330,0.793305,0.787220,1
51,1789999551094512961,0.992062,0.764116,0.000000,0
52,1789999551094914266,0.992171,0.790415,0.000000,0
53,1789999551095312091,0.991992,0.790004,0.783678,1
54,1789999551095756145,0.991457,0.754495,0.000000,0
55,1789999551096188539,0.992052,0.764177,0.000000,0
56,1789999551096620713,0.991458,0.764636,0.000000,0
57,1789999551097048878,0.992091,0.763481,0.757443,1
58,1789999551097444803,0.991933,0.793821,0.000000,0
59,1789999551097842897,0.991566,0.800998,0.000000,0
60,1789999551098242062,0.991853,0.787945,0.781526,1
61,1789999551098672726,0.992032,0.763383,0.000000,0
62,1789999551099074611,0.991834,0.786237,0.779816,1
63,1789999551099474096,0.992091,0.786292,0.000000,0
64,1789999551099900850,0.992062,0.776804,0.770638,1
65,1789999551100296575,0.992161,0.791293,0.785090,1
66,1789999551100727609,0.991239,0.764276,0.000000,0
67,1789999551101128064,0.992042,0.791863,0.785561,1
68,1789999551101533288,0.991725,0.783232,0.000000,0
69,1789999551101931713,0.991903,0.791040,0.784635,1
70,1789999551102327428,0.992210,0.791649,0.000000,0
71,1789999551102755892,0.992022,0.780855,0.774625,1
72,1789999551103159397,0.992131,0.786725,0.000000,0
73,1789999551103561122,0.991566,0.784117,0.777504,1
74,1789999551103962536,0.991972,0.786009,0.779699,1
75,1789999551104390911,0.991923,0.766120,0.000000,0
76,1789999551104792685,0.992012,0.787118,0.780831,1
77,1789999551105223060,0.992141,0.776610,0.000000,0
78,1789999551105650074,0.991824,0.767039,0.760768,1
79,1789999551106048569,0.991982,0.791396,0.785051,1
80,1789999551106472173,0.991546,0.769606,0.763100,1
81,1789999551106900257,0.991815,0.771024,0.764713,1
82,1789999551107339822,0.991853,0.757648,0.751475,1
83,1789999551107772716,0.991883,0.764451,0.000000,0
84,1789999551108175931,0.991853,0.788473,0.782050,1
85,1789999551108575505,0.991447,0.788867,0.782120,1
86,1789999551108969940,0.992270,0.792956,0.786827,1
87,1789999551109379465,0.992151,0.780495,0.000000,0
88,1789999551109779339,0.992002,0.789736,0.783419,1
89,1789999551110182334,0.991953,0.787307,0.780971,1
90,1789999551110583209,0.991705,0.785090,0.778577,1
91,1789999551110983983,0.992161,0.787237,0.000000,0
92,1789999551111388708,0.992240,0.785082,0.778990,1
93,1789999551111792613,0.991834,0.787401,0.780971,1
94,1789999551112191257,0.992231,0.789247,0.783116,1
95,1789999551112595152,0.991556,0.783662,0.777045,1
96,1789999551112998687,0.992091,0.788505,0.000000,0
97,1789999551113425921,0.992131,0.766680,0.000000,0
98,1789999551113852675,0.991963,0.778064,0.000000,0
99,1789999551114250730,0.991863,0.790518,0.000000,0
100,1789999551114655255,0.991685,0.784564,0.000000,0
101,1789999551115058729,0.991983,0.785004,0.000000,0
102,1789999551115491374,0.987193,0.762436,0.000000,0
103,1789999551115932928,0.991477,0.756921,0.750470,1
104,1789999551116341732,0.992023,0.793973,0.000000,0
105,1789999551116745437,0.992091,0.788528,0.000000,0
106,1789999551117150782,0.991943,0.786072,0.779738,1
107,1789999551117582076,0.991744,0.762902,0.756603,1
108,1789999551117991141,0.991804,0.781323,0.774919,1
109,1789999551118392615,0.992111,0.795888,0.000000,0
