round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,1,476634,487404,1789999511651127425,1789999511650863333,264182,0,0.905266,1,1
1,1,451773,467473,1789999511651623338,1789999511651374737,258291,0,0.791610,1,1
2,1,404793,412443,1789999511652054901,1789999511651809181,257980,0,0.871405,1,1
3,1,413773,421493,1789999511652492314,1789999511652250415,259509,0,0.807868,1,1
4,1,391413,398623,1789999511652910237,1789999511652670279,268618,0,0.860177,1,1
5,1,391282,398012,1789999511653339250,1789999511653098904,269516,0,0.778468,1,1
6,1,391962,398892,1789999511653769243,1789999511653529588,273936,0,0.775113,1,1
7,1,389202,395872,1789999511654201516,1789999511653961342,277785,0,0.769076,1,1
8,1,391732,398513,1789999511654650229,1789999511654410286,281114,0,0.746675,1,1
9,1,388723,395333,1789999511655089193,1789999511654850161,280812,0,0.761468,1,1
10,1,392233,399633,1789999511655531866,1789999511655291305,282221,0,0.752189,1,1
11,1,377973,384633,1789999511655960469,1789999511655720329,282150,0,0.762825,1,1
12,1,382673,389873,1789999511656394112,1789999511656146363,283589,0,0.764659,1,1
13,1,376793,383373,1789999511656815745,1789999511656577468,279717,0,0.761004,1,1
14,1,377113,383763,1789999511657243058,1789999511657002792,282196,0,0.766856,1,1
15,1,377963,384453,1789999511657671611,1789999511657431506,282135,0,0.761683,1,1
16,1,374343,381583,1789999511658096504,1789999511657857411,281343,0,0.766572,1,1
17,1,383393,390923,1789999511658531497,1789999511658287735,243842,0,0.760434,1,1
18,1,373463,380173,1789999511658921650,1789999511658683300,279970,0,0.792465,1,1
19,1,373452,385383,1789999511659345422,1789999511659106284,280379,0,0.770022,1,1
20,1,377143,388213,1789999511659777096,1789999511659535459,285627,0,0.762764,1,1
21,1,378393,390203,1789999511660212089,1789999511659968433,243716,0,0.759468,1,1
22,1,381152,393193,1789999511660613801,1789999511660369368,244503,0,0.782472,1,1
23,1,379212,390862,1789999511661013364,1789999511660768802,244642,0,0.788189,1,1
24,1,375393,387313,1789999511661412677,1789999511661174187,281160,0,0.785176,1,1
25,1,379793,386273,1789999511661844780,1789999511661605401,281939,0,0.758626,1,1
26,1,377333,384833,1789999511662273363,1789999511662033146,281877,0,0.767561,1,1
27,1,381743,388423,1789999511662705736,1789999511662465560,282216,0,0.758133,1,1
28,1,381503,388263,1789999511663138039,1789999511662894834,284835,0,0.762261,1,1
29,1,393762,400972,1789999511663582402,1789999511663342758,282155,0,0.749217,1,1
30,1,374882,381362,1789999511664008725,1789999511663770233,287163,0,0.762924,1,1
31,1,379642,387382,1789999511664446168,1789999511664200717,245531,0,0.760547,1,1
32,1,376803,383543,1789999511664839171,1789999511664599102,282199,0,0.785396,1,1
33,1,373953,380542,1789999511665264524,1789999511665025266,281128,0,0.761826,1,1
34,1,385043,392223,1789999511665700327,1789999511665456290,244097,0,0.763444,1,1
35,1,381113,388603,1789999511666096890,1789999511665851075,245915,0,0.799909,1,1
36,1,374193,381273,1789999511666486923,1789999511666247200,285253,0,0.787220,1,1
37,1,374003,380483,1789999511666914986,1789999511666676774,281102,0,0.767086,1,1
38,1,370853,378403,1789999511667337319,1789999511667099679,280200,0,0.767285,1,1
39,1,375143,381643,1789999511667763882,1789999511667525313,280699,0,0.761087,1,1
40,1,373243,379843,1789999511668188135,1789999511667948807,280768,0,0.765776,1,1
41,1,372993,379613,1789999511668611588,1789999511668373742,280716,0,0.763718,1,1
42,1,395313,402313,1789999511669058391,1789999511668813366,282065,0,0.745696,1,1
43,1,371153,377823,1789999511669475674,1789999511669237530,281924,0,0.764636,1,1
44,1,391223,400863,1789999511669919327,1789999511669664965,254442,0,0.762840,1,1
