round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1789999591493966310,0.989882,0.924956,0.000000,0
1,1789999591494500573,0.992627,0.974472,0.000000,0
2,1789999591494950317,0.989060,0.853937,0.000000,0
3,1789999591495381472,0.991090,0.818904,0.000000,0
4,1789999591495801576,0.990664,0.825384,0.000000,0
5,1789999591496230360,0.991189,0.791428,0.000000,0
6,1789999591496662495,0.991130,0.765109,0.758322,1
7,1789999591497093939,0.991219,0.766848,0.000000,0
8,1789999591497542083,0.991705,0.755371,0.749105,1
9,1789999591497978867,0.991675,0.767815,0.000000,0
10,1789999591498385332,0.991377,0.783388,0.000000,0
11,1789999591499044723,0.991100,0.609301,0.000000,0
12,1789999591499451328,0.991496,0.786630,0.000000,0
13,1789999591499886772,0.991090,0.759887,0.000000,0
14,1789999591500288637,0.991556,0.786308,0.000000,0
15,1789999591500689951,0.991893,0.785036,0.000000,0
16,1789999591501125256,0.991546,0.761270,0.000000,0
17,1789999591501524630,0.991843,0.788126,0.000000,0
18,1789999591501962274,0.991250,0.765699,0.000000,0
19,1789999591502393229,0.991447,0.768260,0.761689,1
20,1789999591502840643,0.991506,0.752679,0.000000,0
21,1789999591503275157,0.991536,0.773047,0.766504,1
22,1789999591503673252,0.991566,0.791554,0.784878,1
23,1789999591504084906,0.991963,0.785326,0.000000,0
24,1789999591504520971,0.991784,0.767876,0.000000,0
25,1789999591504958245,0.991417,0.763206,0.000000,0
26,1789999591505389989,0.991645,0.771286,0.764842,1
27,1789999591505794034,0.991437,0.787339,0.000000,0
28,1789999591506229578,0.992171,0.767424,0.000000,0
29,1789999591506629993,0.991675,0.793186,0.000000,0
30,1789999591507063867,0.991804,0.763986,0.000000,0
31,1789999591507466702,0.991814,0.790787,0.784313,1
32,1789999591507868506,0.991615,0.789120,0.000000,0
33,1789999591508269851,0.992032,0.791625,0.000000,0
34,1789999591508698875,0.991824,0.771247,0.000000,0
35,1789999591509129420,0.991744,0.773162,0.766779,1
36,1789999591509571204,0.991665,0.763069,0.000000,0
37,1789999591510005918,0.991685,0.769776,0.000000,0
38,1789999591510436722,0.991576,0.765623,0.000000,0
39,1789999591510869917,0.991179,0.764948,0.000000,0
40,1789999591511282491,0.991923,0.781721,0.000000,0
41,1789999591511687776,0.991814,0.789870,0.000000,0
42,1789999591512090760,0.991795,0.793909,0.000000,0
43,1789999591512488835,0.991913,0.797378,0.000000,0
44,1789999591512929209,0.991209,0.759279,0.000000,0
45,1789999591513329504,0.991883,0.791214,0.000000,0
46,1789999591513734109,0.991516,0.787850,0.781166,1
47,1789999591514137433,0.991784,0.788119,0.000000,0
48,1789999591514566988,0.991744,0.769236,0.762886,1
49,1789999591515004332,0.991477,0.776991,0.000000,0
50,1789999591515405757,0.991596,0.792845,0.000000,0
51,1789999591515809531,0.991447,0.787543,0.000000,0
52,1789999591516211856,0.991695,0.791507,0.000000,0
53,1789999591516640160,0.991893,0.785443,0.000000,0
54,1789999591517069785,0.991536,0.773193,0.000000,0
55,1789999591517497309,0.991536,0.768621,0.000000,0
56,1789999591517937423,0.991526,0.759765,0.000000,0
57,1789999591518334548,0.991853,0.793401,0.000000,0
58,1789999591518763132,0.991169,0.772359,0.000000,0
59,1789999591519195206,0.991666,0.767716,0.000000,0
