round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,1,690325,727084,1789999591494141430,1789999591493966310,175210,0,0.000000,1,0
1,1,392672,436821,1789999591494622470,1789999591494500573,121987,0,0.000000,1,0
2,1,246684,289943,1789999591494928513,1789999591494950317,140173,21804,0.000000,1,0
3,1,195536,239325,1789999591495314105,1789999591495381472,132618,67367,0.000000,1,0
4,1,199075,219825,1789999591495741715,1789999591495801576,120235,59861,0.000000,1,0
5,1,149766,167386,1789999591496094707,1789999591496230360,97682,135653,0.000000,1,0
6,1,150096,167276,1789999591496497148,1789999591496662495,96488,165347,0.758322,1,1
7,1,147947,168176,1789999591496925369,1789999591497093939,96744,168570,0.000000,1,0
8,1,143827,160297,1789999591497357939,1789999591497542083,97821,184144,0.749105,1,1
9,1,151477,168767,1789999591497811890,1789999591497978867,97667,166977,0.000000,1,0
10,1,143436,160736,1789999591498237680,1789999591498385332,99973,147652,0.000000,1,0
11,1,141296,157936,1789999591498644261,1789999591499044723,97217,400462,0.000000,1,0
12,1,149776,165986,1789999591499309126,1789999591499451328,98423,142202,0.000000,1,0
13,1,140407,156256,1789999591499707128,1789999591499886772,97359,179644,0.000000,1,0
14,1,143317,159106,1789999591500145088,1789999591500288637,96895,143549,0.000000,1,0
15,1,141297,156856,1789999591500544009,1789999591500689951,96503,145942,0.000000,1,0
16,1,143577,159356,1789999591500948291,1789999591501125256,95619,176965,0.000000,1,0
17,1,142717,158467,1789999591501381301,1789999591501524630,98546,143329,0.000000,1,0
18,1,145777,167256,1789999591501793932,1789999591501962274,99732,168342,0.000000,1,0
19,1,141717,162057,1789999591502225702,1789999591502393229,96987,167527,0.761689,1,1
20,1,139707,159276,1789999591502651923,1789999591502840643,104013,188720,0.000000,1,0
21,1,151546,171756,1789999591503118512,1789999591503275157,96510,156645,0.766504,1,1
22,1,140047,159777,1789999591503533673,1789999591503673252,97417,139579,0.784878,1,1
23,1,146717,167846,1789999591503941735,1789999591504084906,97124,143171,0.000000,1,0
24,1,141987,162456,1789999591504352986,1789999591504520971,96709,167985,0.000000,1,0
25,1,143167,163047,1789999591504782836,1789999591504958245,101255,175409,0.000000,1,0
26,1,144026,163897,1789999591505226056,1789999591505389989,96381,163933,0.764842,1,1
27,1,145427,165926,1789999591505653627,1789999591505794034,97617,140407,0.000000,1,0
28,1,147537,167566,1789999591506061008,1789999591506229578,100254,168570,0.000000,1,0
29,1,140857,160717,1789999591506493168,1789999591506629993,95101,136825,0.000000,1,0
30,1,144247,164027,1789999591506891390,1789999591507063867,96747,172477,0.000000,1,0
31,1,146796,168006,1789999591507329630,1789999591507466702,97453,137072,0.784313,1,1
32,1,141637,160766,1789999591507727452,1789999591507868506,98200,141054,0.000000,1,0
33,1,143827,164096,1789999591508132293,1789999591508269851,99486,137558,0.000000,1,0
34,1,142297,162536,1789999591508534504,1789999591508698875,103293,164371,0.000000,1,0
35,1,145167,164856,1789999591508968824,1789999591509129420,97338,160596,0.766779,1,1
36,1,155626,175896,1789999591509405364,1789999591509571204,99665,165840,0.000000,1,0
37,1,147606,167406,1789999591509839945,1789999591510005918,96552,165973,0.000000,1,0
38,1,140387,160996,1789999591510264976,1789999591510436722,97348,171746,0.000000,1,0
39,1,142467,162637,1789999591510698486,1789999591510869917,98503,171431,0.000000,1,0
40,1,143376,163046,1789999591511133566,1789999591511282491,98140,148925,0.000000,1,0
41,1,144717,164737,1789999591511548277,1789999591511687776,101996,139499,0.000000,1,0
42,1,145117,164907,1789999591511956088,1789999591512090760,98233,134672,0.000000,1,0
43,1,143257,163806,1789999591512359019,1789999591512488835,95609,129816,0.000000,1,0
44,1,143047,163267,1789999591512749131,1789999591512929209,99466,180078,0.000000,1,0
45,1,141107,161637,1789999591513191221,1789999591513329504,97192,138283,0.000000,1,0
46,1,143256,163166,1789999591513592632,1789999591513734109,95248,141477,0.781166,1,1
47,1,146456,166526,1789999591513997213,1789999591514137433,98975,140220,0.000000,1,0
48,1,141567,161617,1789999591514400084,1789999591514566988,96290,166904,0.762886,1,1
49,1,165506,185576,1789999591514850414,1789999591515004332,101067,153918,0.000000,1,0
50,1,143677,164056,1789999591515270435,1789999591515405757,97233,135322,0.000000,1,0
51,1,146828,166787,1789999591515671617,1789999591515809531,97691,137914,0.000000,1,0
52,1,144847,164517,1789999591516073738,1789999591516211856,105247,138118,0.000000,1,0
