sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,used_for_offset,used_for_best_path,clock_sync_method,clock_offset_final_ns,clock_offset_mean_ns,clock_offset_median_ns,clock_offset_best_path_median_ns,clock_offset_std_ns,clock_offset_mad_ns,clock_sync_path_delay_final_ns,clock_sync_path_delay_mean_ns,clock_sync_path_delay_min_ns,clock_sync_path_delay_median_ns,clock_sync_path_delay_p95_ns,clock_sync_path_delay_best_median_ns,clock_sync_negative_or_suspicious,sync_quality
32,1780651151418492550,1780651151418501487,1780651151418501513,1780651151418513915,8937,12402,1732,10669,1,0,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
33,1780651151418522760,1780651151418527983,1780651151418528009,1780651151418540426,5223,12417,3597,8820,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
34,1780651151418549393,1780651151418554603,1780651151418554629,1780651151418566956,5210,12327,3558,8768,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
35,1780651151418576312,1780651151418581056,1780651151418581082,1780651151418593436,4744,12354,3805,8549,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
36,1780651151418602286,1780651151418607495,1780651151418607522,1780651151418619958,5209,12436,3613,8822,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
37,1780651151418628913,1780651151418634095,1780651151418634121,1780651151418646436,5182,12315,3566,8748,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
38,1780651151418655531,1780651151418662114,1780651151418662140,1780651151418681120,6583,18980,6198,12781,1,0,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
39,1780651151418691379,1780651151418734413,1780651151418734442,1780651151418748673,43034,14231,-14401,28632,1,0,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
40,1780651151418758823,1780651151418773454,1780651151418773483,1780651151418789562,14631,16079,724,15355,1,0,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
41,1780651151418803119,1780651151418862045,1780651151418862100,1780651151418893533,58926,31433,-13746,45179,1,0,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
42,1780651151418900502,1780651151418916720,1780651151418916763,1780651151418955449,16218,38686,11234,27452,1,0,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
43,1780651151418991123,1780651151419027269,1780651151419027311,1780651151419045400,36146,18089,-9028,27117,1,0,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
44,1780651151419060090,1780651151419091463,1780651151419091495,1780651151419121112,31373,29617,-878,30495,1,0,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
45,1780651151419125892,1780651151419138274,1780651151419138315,1780651151419177143,12382,38828,13223,25605,1,0,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
46,1780651151419209031,1780651151419251840,1780651151419251879,1780651151419273578,42809,21699,-10555,32254,1,0,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
47,1780651151419287513,1780651151419305251,1780651151419305285,1780651151419327259,17738,21974,2118,19856,1,0,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
48,1780651151419340218,1780651151419346808,1780651151419346838,1780651151419363304,6590,16466,4938,11528,1,0,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
49,1780651151419375189,1780651151419381889,1780651151419381918,1780651151419396302,6700,14384,3842,10542,1,0,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
50,1780651151419406689,1780651151419413404,1780651151419413433,1780651151419428251,6715,14818,4051,10766,1,0,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
51,1780651151419441497,1780651151419447709,1780651151419447738,1780651151419461522,6212,13784,3786,9998,1,0,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
52,1780651151419471969,1780651151419478369,1780651151419478398,1780651151419492074,6400,13676,3638,10038,1,0,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
53,1780651151419502229,1780651151419525684,1780651151419525723,1780651151419548466,23455,22743,-356,23099,1,0,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
54,1780651151419560974,1780651151419571171,1780651151419571199,1780651151419590204,10197,19005,4404,14601,1,0,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
55,1780651151419603173,1780651151419608898,1780651151419608927,1780651151419623161,5725,14234,4254,9979,1,0,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
56,1780651151419633368,1780651151419639539,1780651151419639568,1780651151419653432,6171,13864,3846,10017,1,0,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
57,1780651151419663602,1780651151419669578,1780651151419669607,1780651151419683437,5976,13830,3927,9903,1,0,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
58,1780651151419693437,1780651151419699388,1780651151419699418,1780651151419713215,5951,13797,3923,9874,1,0,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
59,1780651151419723146,1780651151419729192,1780651151419729221,1780651151419743034,6046,13813,3883,9929,1,0,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
60,1780651151419753006,1780651151419758919,1780651151419758947,1780651151419772767,5913,13820,3953,9866,1,0,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
61,1780651151419782763,1780651151419788837,1780651151419788865,1780651151419802548,6074,13683,3804,9878,1,0,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
62,1780651151419812441,1780651151419818347,1780651151419818376,1780651151419832105,5906,13729,3911,9817,1,0,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
63,1780651151419842046,1780651151419848047,1780651151419848077,1780651151419861967,6001,13890,3944,9945,1,0,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
64,1780651151419872117,1780651151419878060,1780651151419878088,1780651151419893091,5943,15003,4530,10473,1,0,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
65,1780651151419902238,1780651151419907576,1780651151419907602,1780651151419919873,5338,12271,3466,8804,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
66,1780651151419928945,1780651151419934288,1780651151419934313,1780651151419946581,5343,12268,3462,8805,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
67,1780651151419955668,1780651151419960967,1780651151419960993,1780651151419973291,5299,12298,3499,8798,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
68,1780651151419982539,1780651151419988003,1780651151419988029,1780651151420000305,5464,12276,3406,8870,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
69,1780651151420009250,1780651151420014477,1780651151420014503,1780651151420026798,5227,12295,3534,8761,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
70,1780651151420035886,1780651151420041245,1780651151420041270,1780651151420053480,5359,12210,3425,8784,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
71,1780651151420062505,1780651151420067798,1780651151420067824,1780651151420085991,5293,18167,6437,11730,1,0,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
72,1780651151420095536,1780651151420101957,1780651151420101983,1780651151420114760,6421,12777,3178,9599,1,0,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
73,1780651151420123794,1780651151420130075,1780651151420130101,1780651151420142680,6281,12579,3149,9430,1,0,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
74,1780651151420151636,1780651151420157708,1780651151420157734,1780651151420170153,6072,12419,3173,9245,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
75,1780651151420179250,1780651151420185449,1780651151420185474,1780651151420197865,6199,12391,3096,9295,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
76,1780651151420206860,1780651151420212807,1780651151420212833,1780651151420224982,5947,12149,3101,9048,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
77,1780651151420234084,1780651151420240120,1780651151420240147,1780651151420252287,6036,12140,3052,9088,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
78,1780651151420261346,1780651151420267489,1780651151420267515,1780651151420279668,6143,12153,3005,9148,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
79,1780651151420288677,1780651151420294698,1780651151420294724,1780651151420307475,6021,12751,3365,9386,1,0,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
80,1780651151420316544,1780651151420322699,1780651151420322724,1780651151420335056,6155,12332,3088,9243,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
81,1780651151420344000,1780651151420350276,1780651151420350301,1780651151420362585,6276,12284,3004,9280,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
82,1780651151420371588,1780651151420377799,1780651151420377825,1780651151420390282,6211,12457,3123,9334,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
83,1780651151420399260,1780651151420405366,1780651151420405392,1780651151420417588,6106,12196,3045,9151,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
84,1780651151420426640,1780651151420432703,1780651151420432729,1780651151420444959,6063,12230,3083,9146,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
85,1780651151420453977,1780651151420460044,1780651151420460069,1780651151420472479,6067,12410,3171,9238,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
86,1780651151420481442,1780651151420487479,1780651151420487505,1780651151420499693,6037,12188,3075,9112,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
87,1780651151420508709,1780651151420514811,1780651151420514837,1780651151420527155,6102,12318,3108,9210,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
88,1780651151420536291,1780651151420542376,1780651151420542402,1780651151420554795,6085,12393,3154,9239,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
89,1780651151420563855,1780651151420569898,1780651151420569924,1780651151420582306,6043,12382,3169,9212,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
90,1780651151420591185,1780651151420597260,1780651151420597286,1780651151420609532,6075,12246,3085,9160,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
91,1780651151420618531,1780651151420624600,1780651151420624625,1780651151420636985,6069,12360,3145,9214,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
92,1780651151420645975,1780651151420651999,1780651151420652025,1780651151420664207,6024,12182,3079,9103,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
93,1780651151420673252,1780651151420679349,1780651151420679374,1780651151420691666,6097,12292,3097,9194,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
94,1780651151420700673,1780651151420706676,1780651151420706702,1780651151420718978,6003,12276,3136,9139,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
95,1780651151420728007,1780651151420734032,1780651151420734058,1780651151420746250,6025,12192,3083,9108,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
96,1780651151420755221,1780651151420761381,1780651151420761408,1780651151420773681,6160,12273,3056,9216,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
97,1780651151420782593,1780651151420788812,1780651151420788837,1780651151420801341,6219,12504,3142,9361,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
98,1780651151420810294,1780651151420816283,1780651151420816309,1780651151420828743,5989,12434,3222,9211,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
99,1780651151420837679,1780651151420843832,1780651151420843857,1780651151420856129,6153,12272,3059,9212,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
100,1780651151420865099,1780651151420871137,1780651151420871163,1780651151420883630,6038,12467,3214,9252,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
101,1780651151420892664,1780651151420898899,1780651151420898925,1780651151420911240,6235,12315,3040,9275,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
102,1780651151420920183,1780651151420926287,1780651151420926313,1780651151420938570,6104,12257,3076,9180,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
103,1780651151420947959,1780651151420953974,1780651151420953999,1780651151420966208,6015,12209,3097,9112,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
104,1780651151420975207,1780651151420981283,1780651151420981309,1780651151420993473,6076,12164,3044,9120,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
105,1780651151421002570,1780651151421008645,1780651151421008671,1780651151421020865,6075,12194,3059,9134,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
106,1780651151421029913,1780651151421035993,1780651151421036018,1780651151421048423,6080,12405,3162,9242,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
107,1780651151421057352,1780651151421063443,1780651151421063468,1780651151421075673,6091,12205,3057,9148,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
108,1780651151421084739,1780651151421090857,1780651151421090883,1780651151421103185,6118,12302,3092,9210,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
109,1780651151421112119,1780651151421118118,1780651151421118144,1780651151421130329,5999,12185,3093,9092,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
110,1780651151421139295,1780651151421145460,1780651151421145485,1780651151421157793,6165,12308,3071,9236,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
111,1780651151421166831,1780651151421173001,1780651151421173026,1780651151421185287,6170,12261,3045,9215,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
112,1780651151421194185,1780651151421200347,1780651151421200374,1780651151421212623,6162,12249,3043,9205,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
113,1780651151421221552,1780651151421227686,1780651151421227712,1780651151421239979,6134,12267,3066,9200,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
114,1780651151421248947,1780651151421255103,1780651151421255129,1780651151421267454,6156,12325,3084,9240,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
115,1780651151421276487,1780651151421282590,1780651151421282616,1780651151421294881,6103,12265,3081,9184,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
116,1780651151421303903,1780651151421309971,1780651151421309996,1780651151421322383,6068,12387,3159,9227,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
117,1780651151421331256,1780651151421337326,1780651151421337351,1780651151421349449,6070,12098,3014,9084,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
118,1780651151421358272,1780651151421364327,1780651151421364352,1780651151421376568,6055,12216,3080,9135,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
119,1780651151421385515,1780651151421391556,1780651151421391582,1780651151421403842,6041,12260,3109,9150,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
120,1780651151421412850,1780651151421418930,1780651151421418955,1780651151421431195,6080,12240,3080,9160,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
121,1780651151421440172,1780651151421446302,1780651151421446328,1780651151421458488,6130,12160,3015,9145,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
122,1780651151421467445,1780651151421473410,1780651151421473435,1780651151421485771,5965,12336,3185,9150,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
123,1780651151421494826,1780651151421500842,1780651151421500868,1780651151421513172,6016,12304,3144,9160,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
124,1780651151421522057,1780651151421528269,1780651151421528295,1780651151421540510,6212,12215,3001,9213,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
125,1780651151421549462,1780651151421555534,1780651151421555560,1780651151421567799,6072,12239,3083,9155,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
126,1780651151421576696,1780651151421582753,1780651151421582779,1780651151421594930,6057,12151,3047,9104,1,1,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
127,1780651151421622137,1780651151421770300,1780651151421770329,1780651151421788210,148163,17881,-65141,83022,1,0,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
128,1780651151421800066,1780651151421807527,1780651151421807555,1780651151421822820,7461,15265,3902,11363,1,0,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
129,1780651151421832859,1780651151421840049,1780651151421840078,1780651151421855010,7190,14932,3871,11061,1,0,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
130,1780651151421864983,1780651151421872070,1780651151421872100,1780651151421886997,7087,14897,3905,10992,1,0,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
131,1780651151421897032,1780651151421904036,1780651151421904066,1780651151421918953,7004,14887,3941,10945,1,0,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
132,1780651151421928662,1780651151421935676,1780651151421935704,1780651151421950654,7014,14950,3968,10982,1,0,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
133,1780651151421960642,1780651151421967613,1780651151421967643,1780651151421982755,6971,15112,4070,11041,1,0,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
134,1780651151421995839,1780651151422002147,1780651151422002172,1780651151422015741,6308,13569,3630,9938,1,0,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
135,1780651151422025025,1780651151422030995,1780651151422031020,1780651151422044499,5970,13479,3754,9724,1,0,best-path-median,3805,3272,4032,3805,4901.693626,149,9275,10753,8549,9381,14685,9275,0,ok
