sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,used_for_offset,used_for_best_path,clock_sync_method,clock_offset_final_ns,clock_offset_mean_ns,clock_offset_median_ns,clock_offset_best_path_median_ns,clock_offset_std_ns,clock_offset_mad_ns,clock_sync_path_delay_final_ns,clock_sync_path_delay_mean_ns,clock_sync_path_delay_min_ns,clock_sync_path_delay_median_ns,clock_sync_path_delay_p95_ns,clock_sync_path_delay_best_median_ns,clock_sync_negative_or_suspicious,sync_quality
107,1780651161024445678,1780651161024452602,1780651161024452627,1780651161024464268,6924,11641,2358,9282,1,1,best-path-median,2439,2225,2458,2439,2138.609351,60,9304,10186,9171,9374,13797,9304,0,ok
108,1780651161024473121,1780651161024479999,1780651161024480025,1780651161024491811,6878,11786,2454,9332,1,1,best-path-median,2439,2225,2458,2439,2138.609351,60,9304,10186,9171,9374,13797,9304,0,ok
109,1780651161024500758,1780651161024507555,1780651161024507580,1780651161024519375,6797,11795,2499,9296,1,1,best-path-median,2439,2225,2458,2439,2138.609351,60,9304,10186,9171,9374,13797,9304,0,ok
110,1780651161024528177,1780651161024534994,1780651161024535019,1780651161024546759,6817,11740,2461,9278,1,1,best-path-median,2439,2225,2458,2439,2138.609351,60,9304,10186,9171,9374,13797,9304,0,ok
111,1780651161024555575,1780651161024562353,1780651161024562379,1780651161024574132,6778,11753,2487,9265,1,1,best-path-median,2439,2225,2458,2439,2138.609351,60,9304,10186,9171,9374,13797,9304,0,ok
112,1780651161024582959,1780651161024589800,1780651161024589826,1780651161024601575,6841,11749,2454,9295,1,1,best-path-median,2439,2225,2458,2439,2138.609351,60,9304,10186,9171,9374,13797,9304,0,ok
113,1780651161024610423,1780651161024617279,1780651161024617305,1780651161024629038,6856,11733,2438,9294,1,1,best-path-median,2439,2225,2458,2439,2138.609351,60,9304,10186,9171,9374,13797,9304,0,ok
114,1780651161024637878,1780651161024644778,1780651161024644803,1780651161024656539,6900,11736,2418,9318,1,1,best-path-median,2439,2225,2458,2439,2138.609351,60,9304,10186,9171,9374,13797,9304,0,ok
115,1780651161024665406,1780651161024672316,1780651161024672342,1780651161024683998,6910,11656,2373,9283,1,1,best-path-median,2439,2225,2458,2439,2138.609351,60,9304,10186,9171,9374,13797,9304,0,ok
116,1780651161024692854,1780651161024699669,1780651161024699694,1780651161024711332,6815,11638,2411,9226,1,1,best-path-median,2439,2225,2458,2439,2138.609351,60,9304,10186,9171,9374,13797,9304,0,ok
117,1780651161024720120,1780651161024727121,1780651161024727147,1780651161024738866,7001,11719,2359,9360,1,1,best-path-median,2439,2225,2458,2439,2138.609351,60,9304,10186,9171,9374,13797,9304,0,ok
118,1780651161024747652,1780651161024754389,1780651161024754415,1780651161024766068,6737,11653,2458,9195,1,1,best-path-median,2439,2225,2458,2439,2138.609351,60,9304,10186,9171,9374,13797,9304,0,ok
119,1780651161024774914,1780651161024781814,1780651161024781840,1780651161024793597,6900,11757,2428,9328,1,1,best-path-median,2439,2225,2458,2439,2138.609351,60,9304,10186,9171,9374,13797,9304,0,ok
120,1780651161024802330,1780651161024809228,1780651161024809254,1780651161024820881,6898,11627,2364,9262,1,1,best-path-median,2439,2225,2458,2439,2138.609351,60,9304,10186,9171,9374,13797,9304,0,ok
121,1780651161024829818,1780651161024836664,1780651161024836690,1780651161024848394,6846,11704,2429,9275,1,1,best-path-median,2439,2225,2458,2439,2138.609351,60,9304,10186,9171,9374,13797,9304,0,ok
122,1780651161024857293,1780651161024864147,1780651161024864173,1780651161024875847,6854,11674,2410,9264,1,1,best-path-median,2439,2225,2458,2439,2138.609351,60,9304,10186,9171,9374,13797,9304,0,ok
123,1780651161024884750,1780651161024891678,1780651161024891704,1780651161024903413,6928,11709,2390,9318,1,1,best-path-median,2439,2225,2458,2439,2138.609351,60,9304,10186,9171,9374,13797,9304,0,ok
124,1780651161024912314,1780651161024919163,1780651161024919189,1780651161024930964,6849,11775,2463,9312,1,1,best-path-median,2439,2225,2458,2439,2138.609351,60,9304,10186,9171,9374,13797,9304,0,ok
125,1780651161024939835,1780651161024946568,1780651161024946594,1780651161024958344,6733,11750,2508,9241,1,1,best-path-median,2439,2225,2458,2439,2138.609351,60,9304,10186,9171,9374,13797,9304,0,ok
126,1780651161024967276,1780651161024974152,1780651161024974178,1780651161024985907,6876,11729,2426,9302,1,1,best-path-median,2439,2225,2458,2439,2138.609351,60,9304,10186,9171,9374,13797,9304,0,ok
127,1780651161024994760,1780651161025001746,1780651161025001772,1780651161025013606,6986,11834,2424,9410,1,0,best-path-median,2439,2225,2458,2439,2138.609351,60,9304,10186,9171,9374,13797,9304,0,ok
128,1780651161025022304,1780651161025029090,1780651161025029115,1780651161025040852,6786,11737,2475,9261,1,1,best-path-median,2439,2225,2458,2439,2138.609351,60,9304,10186,9171,9374,13797,9304,0,ok
129,1780651161025049678,1780651161025056497,1780651161025056523,1780651161025068359,6819,11836,2508,9327,1,1,best-path-median,2439,2225,2458,2439,2138.609351,60,9304,10186,9171,9374,13797,9304,0,ok
130,1780651161025077167,1780651161025083980,1780651161025084005,1780651161025095802,6813,11797,2492,9305,1,1,best-path-median,2439,2225,2458,2439,2138.609351,60,9304,10186,9171,9374,13797,9304,0,ok
131,1780651161025104679,1780651161025111541,1780651161025111567,1780651161025123413,6862,11846,2492,9354,1,1,best-path-median,2439,2225,2458,2439,2138.609351,60,9304,10186,9171,9374,13797,9304,0,ok
132,1780651161025132202,1780651161025139010,1780651161025139035,1780651161025150704,6808,11669,2430,9238,1,1,best-path-median,2439,2225,2458,2439,2138.609351,60,9304,10186,9171,9374,13797,9304,0,ok
133,1780651161025159564,1780651161025166424,1780651161025166450,1780651161025178165,6860,11715,2427,9287,1,1,best-path-median,2439,2225,2458,2439,2138.609351,60,9304,10186,9171,9374,13797,9304,0,ok
134,1780651161025187107,1780651161025193970,1780651161025193995,1780651161025205738,6863,11743,2440,9303,1,1,best-path-median,2439,2225,2458,2439,2138.609351,60,9304,10186,9171,9374,13797,9304,0,ok
135,1780651161025214596,1780651161025221467,1780651161025221493,1780651161025233124,6871,11631,2380,9251,1,1,best-path-median,2439,2225,2458,2439,2138.609351,60,9304,10186,9171,9374,13797,9304,0,ok
