round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1790175381821620253,0.992498,0.973820,0.966514,1
1,1790175381822487762,0.984452,0.641168,0.000000,0
2,1790175381822892126,0.989487,0.934719,0.000000,0
3,1790175381823719125,0.990139,0.531984,0.000000,0
4,1790175381824139640,0.985151,0.994843,0.000000,0
5,1790175381824543844,0.991715,0.788687,0.000000,0
6,1790175381824935539,0.992052,0.799885,0.793528,1
7,1790175381825700839,0.992270,0.550228,0.000000,0
8,1790175381826088754,0.992349,0.809720,0.000000,0
9,1790175381826510788,0.992369,0.774695,0.768783,1
10,1790175381826900763,0.992568,0.799302,0.000000,0
11,1790175381827321808,0.991556,0.765453,0.000000,0
12,1790175381827739372,0.992300,0.773270,0.000000,0
13,1790175381828124617,0.992528,0.925058,0.000000,0
14,1790175381828509852,0.992181,0.794044,0.787835,1
15,1790175381829304811,0.991615,0.609033,0.603926,1
16,1790175381829685976,0.992459,0.794091,0.000000,0
17,1790175381830147060,0.961800,0.992310,0.000000,0
18,1790175381830538085,0.992210,0.829479,0.000000,0
19,1790175381831288815,0.992290,0.546751,0.000000,0
20,1790175381831702090,0.992826,0.769259,0.763741,1
21,1790175381832091164,0.992678,0.800742,0.000000,0
22,1790175381832491599,0.992538,0.777076,0.771278,1
23,1790175381832922403,0.990794,0.754661,0.747714,1
24,1790175381833724413,0.992201,0.522954,0.518875,1
25,1790175381834118968,0.992637,0.788032,0.782230,1
26,1790175381834540252,0.992459,0.765691,0.000000,0
27,1790175381835334142,0.992230,0.525176,0.000000,0
28,1790175381835720806,0.992410,0.920381,0.000000,0
29,1790175381836108541,0.992905,0.788047,0.000000,0
30,1790175381836495066,0.992637,0.790384,0.784564,1
31,1790175381836887311,0.991338,0.909101,0.901226,1
32,1790175381837645511,0.992240,0.544443,0.000000,0
33,1790175381838031416,0.992568,0.794663,0.000000,0
34,1790175381838423051,0.992042,0.786158,0.000000,0
35,1790175381838810016,0.992687,0.790518,0.000000,0
36,1790175381839232610,0.992469,0.762437,0.000000,0
37,1790175381839650594,0.992767,0.768169,0.000000,0
