sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,clock_offset_mean_ns,clock_sync_path_delay_mean_ns
1,1780486156765942457,1780486157618774396,1780486157618775096,1780486156766887228,852831939,-851887868,-852359904,472035,-852150907,240858
2,1780486156766901078,1780486157619286919,1780486157619287659,1780486156767438129,852385841,-851849530,-852117686,268155,-852150907,240858
3,1780486156767454648,1780486157619831432,1780486157619831692,1780486156767969668,852376784,-851862024,-852119404,257380,-852150907,240858
4,1780486156767986218,1780486157620374285,1780486157620374535,1780486156768495218,852388067,-851879317,-852133692,254375,-852150907,240858
5,1780486156768510867,1780486157620898759,1780486157620899099,1780486156768932239,852387892,-851966860,-852177376,210516,-852150907,240858
6,1780486156768942349,1780486157621334931,1780486157621335111,1780486156769429859,852392582,-851905252,-852148917,243665,-852150907,240858
7,1780486156769440199,1780486157621831274,1780486157621831504,1780486156769942029,852391075,-851889475,-852140275,250800,-852150907,240858
8,1780486156769951309,1780486157622343067,1780486157622343297,1780486156770629636,852391758,-851713661,-852052710,339048,-852150907,240858
9,1780486156770640236,1780486157623031400,1780486157623031510,1780486156771063778,852391164,-851967732,-852179448,211716,-852150907,240858
10,1780486156771072508,1780486157623463233,1780486157623463373,1780486156771555198,852390725,-851908175,-852149450,241275,-852150907,240858
11,1780486156771563608,1780486157623951935,1780486157623952205,1780486156772060308,852388327,-851891897,-852140112,248215,-852150907,240858
12,1780486156772069268,1780486157624457919,1780486157624457999,1780486156772567718,852388651,-851890281,-852139466,249185,-852150907,240858
13,1780486156772576238,1780486157624964242,1780486157624964382,1780486156773011969,852388004,-851952413,-852170209,217795,-852150907,240858
14,1780486156773020879,1780486157625416254,1780486157625416334,1780486156773505461,852395375,-851910873,-852153124,242251,-852150907,240858
15,1780486156773513890,1780486157625899367,1780486157625899477,1780486156774010881,852385477,-851888596,-852137037,248440,-852150907,240858
16,1780486156774019920,1780486157626403739,1780486157626403889,1780486156774514651,852383819,-851889238,-852136529,247290,-852150907,240858
17,1780486156774524790,1780486157626910252,1780486157626910322,1780486156774935792,852385462,-851974530,-852179996,205466,-852150907,240858
18,1780486156774944512,1780486157627333454,1780486157627333644,1780486156775423393,852388942,-851910251,-852149597,239345,-852150907,240858
19,1780486156775432252,1780486157627818067,1780486157627818137,1780486156775925323,852385815,-851892814,-852139315,246500,-852150907,240858
20,1780486156775933652,1780486157628337921,1780486157628337991,1780486156776449633,852404269,-851888358,-852146314,257955,-852150907,240858
21,1780486156776458563,1780486157628856224,1780486157628856294,1780486156776881825,852397661,-851974469,-852186065,211596,-852150907,240858
22,1780486156776890165,1780486157629288686,1780486157629288806,1780486156777377605,852398521,-851911201,-852154861,243660,-852150907,240858
23,1780486156777386695,1780486157629797309,1780486157629797419,1780486156777905634,852410614,-851891785,-852151200,259414,-852150907,240858
24,1780486156777913854,1780486157630302822,1780486157630302892,1780486156778411914,852388968,-851890978,-852139973,248995,-852150907,240858
25,1780486156778420984,1780486157630805674,1780486157630805764,1780486156778837306,852384690,-851968458,-852176574,208116,-852150907,240858
26,1780486156778846126,1780486157631233157,1780486157631233237,1780486156779327767,852387031,-851905470,-852146251,240780,-852150907,240858
27,1780486156779336807,1780486157631722290,1780486157631722360,1780486156779833567,852385483,-851888793,-852137138,248345,-852150907,240858
28,1780486156779841997,1780486157632228203,1780486157632228373,1780486156780341417,852386206,-851886956,-852136581,249625,-852150907,240858
29,1780486156780350167,1780486157632741896,1780486157632741976,1780486156780774509,852391729,-851967467,-852179598,212131,-852150907,240858
30,1780486156780782729,1780486157633174518,1780486157633174598,1780486156781270939,852391789,-851903659,-852147724,244065,-852150907,240858
31,1780486156781279529,1780486157633665351,1780486157633665441,1780486156781775969,852385822,-851889472,-852137647,248175,-852150907,240858
32,1780486156781784239,1780486157634174114,1780486157634174194,1780486156782288299,852389875,-851885895,-852137885,251990,-852150907,240858
33,1780486156782296880,1780486157634684557,1780486157634684647,1780486156782717231,852387677,-851967416,-852177547,210130,-852150907,240858
34,1780486156782725681,1780486157635112049,1780486157635112129,1780486156783208272,852386368,-851903857,-852145113,241255,-852150907,240858
35,1780486156783216541,1780486157635607543,1780486157635607603,1780486156783721261,852391002,-851886342,-852138672,252330,-852150907,240858
36,1780486156783729881,1780486157636115456,1780486157636115566,1780486156784240261,852385575,-851875305,-852130440,255135,-852150907,240858
37,1780486156784248641,1780486157636640118,1780486157636640208,1780486156784669763,852391477,-851970445,-852180961,210516,-852150907,240858
38,1780486156784678002,1780486157637067761,1780486157637067841,1780486156785164623,852389759,-851903218,-852146489,243270,-852150907,240858
39,1780486156785173633,1780486157637564073,1780486157637564153,1780486156785675064,852390440,-851889089,-852139765,250675,-852150907,240858
40,1780486156785683404,1780486157638074706,1780486157638074776,1780486156786188964,852391302,-851885812,-852138557,252745,-852150907,240858
41,1780486156786197673,1780486157638589079,1780486157638589199,1780486156786621965,852391406,-851967234,-852179320,212086,-852150907,240858
42,1780486156786630295,1780486157639017892,1780486157639017982,1780486156787111925,852387597,-851906057,-852146827,240770,-852150907,240858
43,1780486156787120425,1780486157639511205,1780486157639511535,1780486156787620715,852390780,-851890820,-852140800,249980,-852150907,240858
44,1780486156787629025,1780486157640013318,1780486157640013428,1780486156788124085,852384293,-851889343,-852136818,247475,-852150907,240858
45,1780486156788132475,1780486157640520680,1780486157640520760,1780486156788557417,852388205,-851963343,-852175774,212431,-852150907,240858
46,1780486156788565917,1780486157640956713,1780486157640956793,1780486156789063327,852390796,-851893466,-852142131,248665,-852150907,240858
47,1780486156789072747,1780486157641466265,1780486157641466345,1780486156789578307,852393518,-851888038,-852140778,252740,-852150907,240858
48,1780486156789586897,1780486157641973258,1780486157641973328,1780486156790087657,852386361,-851885671,-852136016,250345,-852150907,240858
49,1780486156790096757,1780486157642486332,1780486157642486422,1780486156790532058,852389575,-851954364,-852171970,217605,-852150907,240858
50,1780486156790546018,1780486157642935454,1780486157642935534,1780486156791032428,852389436,-851903106,-852146271,243165,-852150907,240858
51,1780486156791041818,1780486157643430447,1780486157643430537,1780486156791540649,852388629,-851889888,-852139259,249370,-852150907,240858
52,1780486156791549679,1780486157643935110,1780486157643935180,1780486156792048659,852385431,-851886521,-852135976,249455,-852150907,240858
53,1780486156792057489,1780486157644443593,1780486157644443683,1780486156792472611,852386104,-851971072,-852178588,207516,-852150907,240858
54,1780486156792481101,1780486157644867725,1780486157644867815,1780486156792960981,852386624,-851906834,-852146729,239895,-852150907,240858
55,1780486156792970701,1780486157645359148,1780486157645359238,1780486156793471441,852388447,-851887797,-852138122,250325,-852150907,240858
56,1780486156793480861,1780486157645871261,1780486157645871341,1780486156793984951,852390400,-851886390,-852138395,252005,-852150907,240858
57,1780486156793993731,1780486157646395064,1780486157646395144,1780486156794436843,852401333,-851958301,-852179817,221516,-852150907,240858
58,1780486156794446143,1780486157646848477,1780486157646848557,1780486156794944613,852402334,-851903944,-852153139,249195,-852150907,240858
59,1780486156794953393,1780486157647355260,1780486157647355340,1780486156795465272,852401867,-851890068,-852145968,255899,-852150907,240858
60,1780486156795474332,1780486157647877933,1780486157647878013,1780486156795991872,852403601,-851886141,-852144871,258730,-852150907,240858
61,1780486156796005022,1780486157648404295,1780486157648404365,1780486156796435263,852399273,-851969102,-852184188,215085,-852150907,240858
62,1780486156796443903,1780486157648832248,1780486157648832338,1780486156796926614,852388345,-851905724,-852147035,241310,-852150907,240858
63,1780486156796935033,1780486157649332751,1780486157649332831,1780486156797446034,852397718,-851886797,-852142258,255460,-852150907,240858
64,1780486156797455384,1780486157649843924,1780486157649844004,1780486156797970124,852388540,-851873880,-852131210,257330,-852150907,240858
65,1780486156797978944,1780486157650372337,1780486157650372427,1780486156798407195,852393393,-851965232,-852179313,214080,-852150907,240858
66,1780486156798415815,1780486157650806810,1780486157650806890,1780486156798901265,852390995,-851905625,-852148310,242685,-852150907,240858
67,1780486156798910065,1780486157651300432,1780486157651300532,1780486156799411955,852390367,-851888577,-852139472,250895,-852150907,240858
68,1780486156799420895,1780486157651812545,1780486157651812625,1780486156799926835,852391650,-851885790,-852138720,252930,-852150907,240858
69,1780486156799935495,1780486157652330598,1780486157652330698,1780486156800365207,852395103,-851965491,-852180297,214806,-852150907,240858
70,1780486156800373207,1780486157652764770,1780486157652764840,1780486156800860457,852391563,-851904383,-852147973,243590,-852150907,240858
71,1780486156800869117,1780486157653259104,1780486157653259184,1780486156801370817,852389987,-851888367,-852139177,250810,-852150907,240858
72,1780486156801379997,1780486157653766447,1780486157653766537,1780486156801880077,852386450,-851886460,-852136455,249995,-852150907,240858
73,1780486156801888907,1780486157654276400,1780486157654276470,1780486156802311059,852387493,-851965411,-852176452,211041,-852150907,240858
74,1780486156802319468,1780486157654708992,1780486157654709062,1780486156802802839,852389524,-851906223,-852147874,241650,-852150907,240858
75,1780486156802811839,1780486157655197515,1780486157655197595,1780486156803306890,852385676,-851890705,-852138191,247485,-852150907,240858
76,1780486156803315560,1780486157655703728,1780486157655703808,1780486156803816010,852388168,-851887798,-852137983,250185,-852150907,240858
77,1780486156803824560,1780486157656209920,1780486157656210020,1780486156804242811,852385360,-851967209,-852176285,209075,-852150907,240858
78,1780486156804251191,1780486157656639013,1780486157656639083,1780486156804733892,852387822,-851905191,-852146507,241315,-852150907,240858
79,1780486156804742701,1780486157657131076,1780486157657131146,1780486156805252061,852388375,-851879085,-852133730,254645,-852150907,240858
80,1780486156805261181,1780486157657656469,1780486157657656629,1780486156805769241,852395288,-851887388,-852141338,253950,-852150907,240858
81,1780486156805777641,1780486157658167502,1780486157658167602,1780486156806202393,852389861,-851965209,-852177535,212326,-852150907,240858
82,1780486156806211322,1780486157658599344,1780486157658599444,1780486156806696194,852388022,-851903250,-852145636,242386,-852150907,240858
83,1780486156806704974,1780486157659090727,1780486157659090797,1780486156807202864,852385753,-851887933,-852136843,248910,-852150907,240858
84,1780486156807211674,1780486157659598350,1780486157659598420,1780486156807710844,852386676,-851887576,-852137126,249550,-852150907,240858
85,1780486156807719444,1780486157660111872,1780486157660111982,1780486156808145725,852392428,-851966257,-852179343,213085,-852150907,240858
86,1780486156808154255,1780486157660542066,1780486157660542136,1780486156808635285,852387811,-851906851,-852147331,240480,-852150907,240858
87,1780486156808644015,1780486157661034078,1780486157661034178,1780486156809144755,852390063,-851889423,-852139743,250320,-852150907,240858
88,1780486156809153685,1780486157661544861,1780486157661544941,1780486156809656626,852391176,-851888315,-852139746,251430,-852150907,240858
89,1780486156809665226,1780486157662059564,1780486157662059634,1780486156810094928,852394338,-851964706,-852179522,214816,-852150907,240858
90,1780486156810103637,1780486157662492046,1780486157662492126,1780486156810591378,852388409,-851900748,-852144579,243830,-852150907,240858
91,1780486156810600038,1780486157662992809,1780486157662992879,1780486156811105067,852392771,-851887812,-852140292,252479,-852150907,240858
92,1780486156811113627,1780486157663497942,1780486157663498002,1780486156811618887,852384315,-851879115,-852131715,252600,-852150907,240858
93,1780486156811627557,1780486157664012655,1780486157664012755,1780486156812045209,852385098,-851967546,-852176322,208776,-852150907,240858
