sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,clock_offset_mean_ns,clock_sync_path_delay_mean_ns
1,1780486129753925121,1780486130606552922,1780486130606553592,1780486129754676537,852627801,-851877055,-852252428,375373,-852115922,236941
2,1780486129754689516,1780486130607045415,1780486130607045845,1780486129755207216,852355899,-851838629,-852097264,258635,-852115922,236941
3,1780486129755222266,1780486130607570028,1780486130607570188,1780486129755647577,852347762,-851922611,-852135187,212575,-852115922,236941
4,1780486129755657367,1780486130608003590,1780486130608003820,1780486129756067350,852346223,-851936470,-852141347,204876,-852115922,236941
5,1780486129756075830,1780486130608422232,1780486130608422362,1780486129756546010,852346402,-851876352,-852111377,235025,-852115922,236941
6,1780486129756554250,1780486130608905666,1780486130608905796,1780486129757044630,852351416,-851861166,-852106291,245125,-852115922,236941
7,1780486129757053350,1780486130609406059,1780486130609406339,1780486129757550490,852352709,-851855849,-852104279,248430,-852115922,236941
8,1780486129757558430,1780486130609907031,1780486130609907281,1780486129757968812,852348601,-851938469,-852143535,205066,-852115922,236941
9,1780486129757976872,1780486130610334354,1780486130610334504,1780486129758459852,852357482,-851874652,-852116067,241415,-852115922,236941
10,1780486129758469512,1780486130610821166,1780486130610821276,1780486129758960773,852351654,-851860503,-852106079,245575,-852115922,236941
11,1780486129758969043,1780486130611324809,1780486130611324899,1780486129759465493,852355766,-851859406,-852107586,248180,-852115922,236941
12,1780486129759474053,1780486130611826492,1780486130611826672,1780486129759886435,852352439,-851940237,-852146338,206101,-852115922,236941
13,1780486129759894145,1780486130612246144,1780486130612246454,1780486129760367905,852351999,-851878549,-852115274,236725,-852115922,236941
14,1780486129760375985,1780486130612744658,1780486130612744768,1780486129760893205,852368673,-851851563,-852110118,258555,-852115922,236941
15,1780486129760900915,1780486130613250141,1780486130613250281,1780486129761389985,852349226,-851860296,-852104761,244465,-852115922,236941
16,1780486129761398185,1780486130613743993,1780486130613744203,1780486129761802477,852345808,-851941726,-852143767,202041,-852115922,236941
17,1780486129761810316,1780486130614155126,1780486130614155256,1780486129762277018,852344810,-851878238,-852111524,233286,-852115922,236941
18,1780486129762285478,1780486130614630488,1780486130614630678,1780486129762769188,852345010,-851861490,-852103250,241760,-852115922,236941
19,1780486129762778428,1780486130615127201,1780486130615127401,1780486129763266988,852348773,-851860413,-852104593,244180,-852115922,236941
20,1780486129763275418,1780486130615624174,1780486130615624314,1780486129763680800,852348756,-851943514,-852146135,202621,-852115922,236941
21,1780486129763688590,1780486130616037087,1780486130616037297,1780486129764161111,852348497,-851876186,-852112342,236155,-852115922,236941
22,1780486129764169401,1780486130616518020,1780486130616518130,1780486129764655911,852348619,-851862219,-852105419,243200,-852115922,236941
23,1780486129764663441,1780486130617012272,1780486130617012502,1780486129765177081,852348831,-851835421,-852092126,256705,-852115922,236941
24,1780486129765188081,1780486130617546685,1780486130617546905,1780486129765686321,852358604,-851860584,-852109594,249010,-852115922,236941
25,1780486129765697351,1780486130618047318,1780486130618047538,1780486129766182291,852349967,-851865247,-852107607,242360,-852115922,236941
26,1780486129766191571,1780486130618539921,1780486130618540061,1780486129766683811,852348350,-851856250,-852102300,246050,-852115922,236941
27,1780486129766693251,1780486130619048694,1780486130619048814,1780486129767114963,852355443,-851933851,-852144647,210796,-852115922,236941
28,1780486129767123233,1780486130619474236,1780486130619474356,1780486129767598633,852351003,-851875723,-852113363,237640,-852115922,236941
29,1780486129767606713,1780486130619958490,1780486130619958600,1780486129768084755,852351777,-851873845,-852112811,238966,-852115922,236941
30,1780486129768093254,1780486130620439522,1780486130620439642,1780486129768580265,852346268,-851859377,-852102823,243445,-852115922,236941
31,1780486129768588705,1780486130620939085,1780486130620939185,1780486129769079185,852350380,-851860000,-852105190,245190,-852115922,236941
32,1780486129769087525,1780486130621438858,1780486130621438978,1780486129769498676,852351333,-851940302,-852145818,205515,-852115922,236941
33,1780486129769506746,1780486130621856010,1780486130621856090,1780486129769938178,852349264,-851917912,-852133588,215676,-852115922,236941
34,1780486129769946318,1780486130622294042,1780486130622294372,1780486129770439198,852347724,-851855174,-852101449,246275,-852115922,236941
35,1780486129770447768,1780486130622798865,1780486130622799155,1780486129770944249,852351097,-851854906,-852103002,248095,-852115922,236941
36,1780486129770952648,1780486130623318049,1780486130623318129,1780486129771384710,852365401,-851933419,-852149410,215991,-852115922,236941
37,1780486129771392870,1780486130623755121,1780486130623755251,1780486129771882440,852362251,-851872811,-852117531,244720,-852115922,236941
