sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,clock_offset_mean_ns,clock_sync_path_delay_mean_ns
1,1780563791478028636,1780563796314983604,1780563796314983754,1780563791478508768,4836954968,-4836474986,-4836714977,239991,-4836595066,118918
2,1780563791478515497,1780563796315262444,1780563796315262504,1780563791478823581,4836746947,-4836438923,-4836592935,154012,-4836595066,118918
3,1780563791478830301,1780563796315567424,1780563796315567474,1780563791479042547,4836737123,-4836524927,-4836631025,106098,-4836595066,118918
4,1780563791479048907,1780563796315831264,1780563796315831314,1780563791479368560,4836782357,-4836462754,-4836622555,159801,-4836595066,118918
5,1780563791479375020,1780563796316087375,1780563796316087435,1780563791479583666,4836712355,-4836503769,-4836608062,104293,-4836595066,118918
6,1780563791479589816,1780563796316318885,1780563796316318935,1780563791479795382,4836729069,-4836523553,-4836626311,102758,-4836595066,118918
7,1780563791479802242,1780563796316541265,1780563796316541325,1780563791480074086,4836739023,-4836467239,-4836603131,135892,-4836595066,118918
8,1780563791480080656,1780563796316828845,1780563796316828895,1780563791480382010,4836748189,-4836446885,-4836597537,150652,-4836595066,118918
9,1780563791480388230,1780563796317133005,1780563796317133085,1780563791480692174,4836744775,-4836440911,-4836592843,151932,-4836595066,118918
10,1780563791480698964,1780563796317445015,1780563796317445095,1780563791480921329,4836746051,-4836523766,-4836634908,111142,-4836595066,118918
11,1780563791480927669,1780563796317661956,1780563796317661986,1780563791481201314,4836734287,-4836460672,-4836597479,136807,-4836595066,118918
12,1780563791481207774,1780563796317951706,1780563796317951796,1780563791481503819,4836743932,-4836447977,-4836595954,147977,-4836595066,118918
13,1780563791481510029,1780563796318254556,1780563796318254636,1780563791481730284,4836744527,-4836524352,-4836634439,110087,-4836595066,118918
14,1780563791481737054,1780563796318470116,1780563796318470146,1780563791482024479,4836733062,-4836445667,-4836589364,143697,-4836595066,118918
15,1780563791482030858,1780563796318774356,1780563796318774456,1780563791482327952,4836743498,-4836446504,-4836595001,148497,-4836595066,118918
16,1780563791482334362,1780563796319078607,1780563796319078687,1780563791482633706,4836744245,-4836444981,-4836594613,149632,-4836595066,118918
17,1780563791482640086,1780563796319300617,1780563796319300657,1780563791482853022,4836660531,-4836447635,-4836554083,106448,-4836595066,118918
18,1780563791482859602,1780563796319616247,1780563796319616327,1780563791483161316,4836756645,-4836455011,-4836605828,150817,-4836595066,118918
19,1780563791483167636,1780563796319904547,1780563796319904627,1780563791483451370,4836736911,-4836453257,-4836595084,141827,-4836595066,118918
20,1780563791483457560,1780563796320194557,1780563796320194637,1780563791483670866,4836736997,-4836523771,-4836630384,106613,-4836595066,118918
21,1780563791483677596,1780563796320403607,1780563796320403647,1780563791483880602,4836726011,-4836523045,-4836624528,101483,-4836595066,118918
22,1780563791483886802,1780563796320612918,1780563796320612938,1780563791484141907,4836726116,-4836471031,-4836598573,127542,-4836595066,118918
23,1780563791484148186,1780563796320820868,1780563796320820898,1780563791484337253,4836672682,-4836483645,-4836578163,94518,-4836595066,118918
24,1780563791484343183,1780563796321041778,1780563796321041808,1780563791484539240,4836698595,-4836502568,-4836600581,98013,-4836595066,118918
25,1780563791484545390,1780563796321295438,1780563796321295518,1780563791484774665,4836750048,-4836520853,-4836635450,114597,-4836595066,118918
26,1780563791484780865,1780563796321520498,1780563796321520528,1780563791485067669,4836739633,-4836452859,-4836596246,143387,-4836595066,118918
27,1780563791485073879,1780563796321814008,1780563796321814088,1780563791485287925,4836740129,-4836526163,-4836633146,106983,-4836595066,118918
28,1780563791485293955,1780563796322036299,1780563796322036379,1780563791485572959,4836742344,-4836463420,-4836602882,139462,-4836595066,118918
29,1780563791485579299,1780563796322254489,1780563796322254519,1780563791485789285,4836675190,-4836465234,-4836570212,104978,-4836595066,118918
30,1780563791485796015,1780563796322554819,1780563796322554909,1780563791486030740,4836758804,-4836524169,-4836641486,117317,-4836595066,118918
31,1780563791486036960,1780563796322759419,1780563796322759449,1780563791486295805,4836722459,-4836463644,-4836593051,129407,-4836595066,118918
32,1780563791486302025,1780563796322963649,1780563796322963679,1780563791486511821,4836661624,-4836451858,-4836556741,104883,-4836595066,118918
33,1780563791486518051,1780563796323282289,1780563796323282369,1780563791486757996,4836764238,-4836524373,-4836644305,119932,-4836595066,118918
34,1780563791486764696,1780563796323480779,1780563796323480809,1780563791486967232,4836716083,-4836513577,-4836614830,101253,-4836595066,118918
35,1780563791486973631,1780563796323683770,1780563796323683800,1780563791487232326,4836710139,-4836451474,-4836580806,129332,-4836595066,118918
36,1780563791487238886,1780563796323979080,1780563796323979160,1780563791487450542,4836740194,-4836528618,-4836634406,105788,-4836595066,118918
37,1780563791487457043,1780563796324200860,1780563796324200940,1780563791487739057,4836743817,-4836461883,-4836602850,140967,-4836595066,118918
38,1780563791487745887,1780563796324413160,1780563796324413190,1780563791487953103,4836667273,-4836460087,-4836563680,103593,-4836595066,118918
