round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,1,572996,608245,1790177411707679258,1790177411707563857,136580,0,0.884088,1,1
1,1,336887,376467,1790177411708097304,1790177411708153309,139773,56005,0.000000,1,0
2,1,218178,238048,1790177411708538700,1790177411709059047,116067,520347,0.526675,1,1
3,3,670214,175248,1790177411709868688,1790177411709786357,148071,0,0.000000,1,0
4,1,160919,177029,1790177411710113827,1790177411710588096,99296,474269,0.000000,1,0
5,1,149469,164669,1790177411710856911,1790177411711410546,98449,553635,0.519748,1,1
6,2,1436722,680996,1790177453775876300,1790177453775852542,137497,0,0.000000,1,0
7,1,322108,371807,1790177453776349347,1790177453776479503,110952,130156,0.755689,1,1
8,1,254898,280228,1790177453776878203,1790177453776972797,114765,94594,0.796350,1,1
9,5,993705,170609,1790177453778108787,1790177453778043743,127754,0,0.514406,1,1
10,1,138660,158180,1790177453778332336,1790177453778863672,85550,531336,0.000000,1,0
11,1,139209,158249,1790177453779111721,1790177453779281236,75193,169515,0.779700,1,1
12,1,137089,156399,1790177453779521988,1790177453780091716,77149,569728,0.522269,1,1
13,2,302488,161839,1790177453780493513,1790177453780501340,73963,7827,0.000000,1,0
14,1,136459,155369,1790177453780732892,1790177453781657415,78081,924523,0.000000,1,0
15,1,142309,162629,1790177453781901345,1790177453782422115,73566,520770,0.547796,1,1
16,1,132609,151409,1790177453782650200,1790177453783190315,73763,540115,0.000000,1,0
17,1,134299,153349,1790177453783421207,1790177453784370569,73701,949362,0.357519,1,1
18,4,2660554,376261,1790177459794651790,1790177459795078830,126640,427040,0.563114,1,1
19,2,1508327,811011,1790177468809363937,1790177468809842041,223750,478104,0.450535,1,1
