count_index,s2r_ns,r2a_ns,total_ns,werner,inter_success_gap
50,93542,772,94314,0.928560,0
51,81565,724,82289,0.937338,1
53,90675,740,91415,0.930652,2
55,87048,791,87839,0.933306,2
57,79195,635,79830,0.939088,2
63,112988,857,113845,0.914529,6
64,96299,858,97157,0.926554,1
65,84282,913,85195,0.935338,1
67,85883,792,86675,0.934161,2
68,72894,664,73558,0.943759,1
71,75843,611,76454,0.941569,3
72,84208,636,84844,0.935392,1
73,78189,886,79075,0.939832,1
75,91897,833,92730,0.929759,2
76,63820,588,64408,0.950539,1
77,68231,497,68728,0.947236,1
78,93809,1003,94812,0.928365,1
79,79703,798,80501,0.938712,1
81,84666,610,85276,0.935055,2
84,90421,866,91287,0.930837,3
85,87375,652,88027,0.933067,1
86,84811,684,85495,0.934949,1
87,95111,890,96001,0.927418,1
88,85066,803,85869,0.934761,1
91,96125,825,96950,0.926680,3
92,84799,648,85447,0.934958,1
93,96488,798,97286,0.926417,1
96,78528,605,79133,0.939581,3
97,67042,833,67875,0.948125,1
98,80103,626,80729,0.938417,1
100,71625,538,72163,0.944704,2
106,89861,1489,91350,0.931247,6
110,80793,934,81727,0.937908,4
111,92669,913,93582,0.929196,1
112,86706,742,87448,0.933557,1
114,81001,829,81830,0.937754,2
117,93374,802,94176,0.928682,3
119,83368,549,83917,0.936010,2
120,81390,896,82286,0.937467,1
122,102696,861,103557,0.921921,2
124,78735,719,79454,0.939428,2
125,82365,821,83186,0.936749,1
126,80190,888,81078,0.938353,1
132,79434,822,80256,0.938911,6
137,84693,652,85345,0.935035,5
144,81982,886,82868,0.937031,7
146,98645,727,99372,0.924851,2
149,109171,1050,110221,0.917262,3
150,74220,917,75137,0.942774,1
153,92670,975,93645,0.929195,3
158,105975,934,106909,0.919558,5
159,102700,889,103589,0.921918,1
163,74393,716,75109,0.942645,4
164,71081,715,71796,0.945109,1
165,113829,986,114815,0.913928,1
167,111829,700,112529,0.915358,2
171,95269,836,96105,0.927303,4
172,83465,723,84188,0.935939,1
182,99356,758,100114,0.924336,10
185,104518,758,105276,0.920607,3
190,75203,800,76003,0.942044,5
192,77992,696,78688,0.939977,2
194,92980,788,93768,0.928969,2
198,113951,942,114893,0.913841,4
199,95504,1020,96524,0.927132,1
200,75409,627,76036,0.941891,1
201,69506,569,70075,0.946284,1
203,93463,830,94293,0.928617,2
204,84900,745,85645,0.934883,1
205,87935,649,88584,0.932656,1
209,77761,779,78540,0.940148,4
210,92632,601,93233,0.929223,1
211,78612,530,79142,0.939519,1
213,88089,842,88931,0.932544,2
214,107916,866,108782,0.918162,1
215,77034,856,77890,0.940687,1
217,107706,793,108499,0.918313,2
218,91109,621,91730,0.930335,1
219,90313,1019,91332,0.930916,1
221,82181,729,82910,0.936884,2
222,155614,762,156376,0.884712,1
229,95111,845,95956,0.927418,7
231,92016,851,92867,0.929672,2
235,102935,832,103767,0.921748,4
236,86707,725,87432,0.933557,1
237,89974,841,90815,0.931164,1
240,70089,560,70649,0.945849,3
242,93916,939,94855,0.928287,2
243,87631,590,88221,0.932879,1
249,93193,811,94004,0.928814,6
251,81544,721,82265,0.937354,2
252,89544,870,90414,0.931478,1
253,84714,775,85489,0.935020,1
256,76936,784,77720,0.940759,3
259,77358,667,78025,0.940447,3
260,94441,808,95249,0.927905,1
261,92446,830,93276,0.929359,1
264,81756,851,82607,0.937197,3
265,86186,838,87024,0.933939,1
266,220789,791,221580,0.841509,1
270,90551,665,91216,0.930742,4
272,101275,872,102147,0.922948,2
273,82458,781,83239,0.936680,1
275,69419,745,70164,0.946349,2
279,78656,1016,79672,0.939486,4
281,69211,609,69820,0.946504,2
289,92510,815,93325,0.929312,8
291,56002,573,56575,0.956430,2
292,86877,762,87639,0.933432,1
294,124982,621,125603,0.906010,2
295,80207,813,81020,0.938340,1
297,120821,811,121632,0.908954,2
299,73017,671,73688,0.943668,2
301,71322,605,71927,0.944930,2
304,81830,720,82550,0.937143,3
308,100360,815,101175,0.923609,4
309,95057,918,95975,0.927457,1
310,135976,1379,137355,0.898291,1
313,125196,762,125958,0.905859,3
314,90712,969,91681,0.930625,1
316,79082,544,79626,0.939171,2
318,76618,575,77193,0.940995,2
321,106366,534,106900,0.919276,3
324,66890,537,67427,0.948238,3
327,74964,591,75555,0.942222,3
328,69413,536,69949,0.946353,1
334,67522,553,68075,0.947766,6
335,66248,564,66812,0.948719,1
336,68801,591,69392,0.946810,1
339,66655,546,67201,0.948414,3
340,67023,544,67567,0.948139,1
342,67042,579,67621,0.948125,2
343,66604,532,67136,0.948452,1
344,66037,592,66629,0.948877,1
345,66689,554,67243,0.948389,1
347,65918,593,66511,0.948966,2
348,66337,538,66875,0.948652,1
350,60472,542,61014,0.953056,2
352,70989,627,71616,0.945178,2
354,74905,524,75429,0.942265,2
355,68286,535,68821,0.947195,1
357,67512,580,68092,0.947773,2
358,68071,602,68673,0.947355,1
359,68874,558,69432,0.946755,1
361,68121,578,68699,0.947318,2
363,66583,632,67215,0.948468,2
365,67066,638,67704,0.948107,2
366,67133,628,67761,0.948057,1
369,64740,567,65307,0.949849,3
370,65442,536,65978,0.949323,1
371,65634,586,66220,0.949179,1
372,65829,561,66390,0.949033,1
373,64501,599,65100,0.950028,1
374,65005,551,65556,0.949650,1
380,71032,564,71596,0.945146,6
381,69823,578,70401,0.946047,1
382,66233,604,66837,0.948730,1
