count_index,s2r_ns,r2a_ns,total_ns,werner,inter_success_gap
50,66056,602,66658,0.948863,0
52,70278,820,71098,0.945708,2
55,49555,522,50077,0.961322,3
56,70899,806,71705,0.945245,1
58,71611,752,72363,0.944714,2
59,61366,607,61973,0.952383,1
64,179141,1457,180598,0.868790,5
67,112058,2354,114412,0.915194,3
69,71692,555,72247,0.944654,2
71,51433,542,51975,0.959894,2
72,77597,549,78146,0.940270,1
76,43947,541,44488,0.965604,4
77,57731,494,58225,0.955123,1
78,40147,470,40617,0.968519,1
80,125186,840,126026,0.905866,2
84,71570,781,72351,0.944745,4
86,94568,890,95458,0.927813,2
87,76225,575,76800,0.941286,1
89,86332,650,86982,0.933832,2
92,100998,942,101940,0.923148,3
93,64582,555,65137,0.949967,1
95,52993,533,53526,0.958709,2
96,60380,587,60967,0.953125,1
97,63413,595,64008,0.950845,1
98,172589,528,173117,0.873187,1
99,92733,948,93681,0.929149,1
100,86047,1072,87119,0.934041,1
101,86037,608,86645,0.934048,1
106,94413,996,95409,0.927926,5
109,145506,952,146458,0.891668,3
111,74640,837,75477,0.942462,2
114,84827,1018,85845,0.934937,3
116,103855,1220,105075,0.921085,2
117,88306,1024,89330,0.932385,1
119,67049,858,67907,0.948120,2
120,95095,1065,96160,0.927429,1
123,84053,1024,85077,0.935506,3
125,104757,882,105639,0.920435,2
127,112505,711,113216,0.914874,2
130,60395,643,61038,0.953114,3
134,68797,736,69533,0.946813,4
135,78269,819,79088,0.939773,1
137,53349,561,53910,0.958439,2
139,60370,991,61361,0.953133,2
141,62614,609,63223,0.951445,2
145,83613,842,84455,0.935830,4
148,75288,692,75980,0.941981,3
149,75745,622,76367,0.941642,1
150,67265,555,67820,0.947958,1
151,87414,1097,88511,0.933038,1
155,67776,566,68342,0.947576,4
156,52816,502,53318,0.958844,1
159,112065,1008,113073,0.915189,3
160,74228,572,74800,0.942768,1
165,116522,1056,117578,0.912008,5
166,78741,924,79665,0.939423,1
171,91268,817,92085,0.930218,5
173,75553,900,76453,0.941784,2
175,101621,545,102166,0.922697,2
176,47876,572,48448,0.962602,1
178,66498,677,67175,0.948532,2
180,97790,971,98761,0.925471,2
181,69245,799,70044,0.946478,1
183,99722,1141,100863,0.924071,2
184,98456,916,99372,0.924988,1
185,97642,655,98297,0.925579,1
186,60394,626,61020,0.953115,1
189,63013,679,63692,0.951145,3
191,80973,655,81628,0.937775,2
195,76161,945,77106,0.941334,4
197,69717,693,70410,0.946126,2
198,62248,560,62808,0.951720,1
199,50360,493,50853,0.960710,1
201,44635,460,45095,0.965077,2
207,55815,607,56422,0.956571,6
208,80760,864,81624,0.937932,1
210,70299,797,71096,0.945692,2
211,67232,613,67845,0.947983,1
213,52195,586,52781,0.959315,2
217,51427,521,51948,0.959898,4
218,65342,701,66043,0.949398,1
219,62020,809,62829,0.951891,1
220,53619,549,54168,0.958235,1
221,82754,664,83418,0.936462,1
226,79668,811,80479,0.938738,5
227,83625,829,84454,0.935821,1
230,114985,1044,116029,0.913104,3
231,70621,900,71521,0.945452,1
232,73025,643,73668,0.943662,1
233,71427,853,72280,0.944851,1
235,71864,977,72841,0.944526,2
241,86424,718,87142,0.933764,6
243,70597,658,71255,0.945470,2
244,88721,676,89397,0.932081,1
245,79390,709,80099,0.938944,1
246,74092,583,74675,0.942869,1
247,66975,611,67586,0.948175,1
249,84047,1023,85070,0.935510,2
251,62062,728,62790,0.951860,2
252,203946,931,204877,0.852405,1
