count_index,emit_ts_ns,rtt_ns,e2r_ns,werner
50,1784541760680423156,171740,82531,0.936626
51,1784541760680599445,159437,70086,0.945851
52,1784541760680762578,173923,85319,0.934575
53,1784541760680939456,155738,70558,0.945499
54,1784541760681098822,174398,81596,0.937315
55,1784541760681278261,182886,82595,0.936579
56,1784541760681465252,161010,78132,0.939874
57,1784541760681629049,154114,78071,0.939919
58,1784541760681786306,174433,81418,0.937447
59,1784541760681964753,188526,106117,0.919456
60,1784541760682156965,215572,77422,0.940399
61,1784541760682378017,294369,113811,0.913941
62,1784541760682681333,288552,118395,0.910676
63,1784541760682978939,222255,129216,0.903027
64,1784541760683207276,160452,77596,0.940271
65,1784541760683372821,184461,90767,0.930584
66,1784541760683560687,168156,84339,0.935296
67,1784541760683733925,186543,113435,0.914210
68,1784541760683924513,162030,81283,0.937546
69,1784541760684089966,193883,81159,0.937638
70,1784541760684289090,270594,86401,0.933781
71,1784541760684567097,239940,102603,0.921988
72,1784541760684813095,288100,90225,0.930980
73,1784541760685106312,480944,151824,0.887312
74,1784541760685592650,301554,106989,0.918828
75,1784541760685900542,241343,129136,0.903084
76,1784541760686146822,193206,94144,0.928121
77,1784541760686345584,251132,110156,0.916556
78,1784541760686602057,260391,98332,0.925078
79,1784541760686867909,191800,100180,0.923740
80,1784541760687063424,260182,87714,0.932818
81,1784541760687329153,254194,106011,0.919532
82,1784541760687588689,209840,86855,0.933448
83,1784541760687804270,224891,108051,0.918065
84,1784541760688037402,184126,92344,0.929433
85,1784541760688225532,233638,81080,0.937696
86,1784541760688463099,230631,90770,0.930582
87,1784541760688700958,162606,85003,0.934808
88,1784541760688869174,188460,75027,0.942175
89,1784541760689062021,195540,84779,0.934972
90,1784541760689260668,186962,70155,0.945799
91,1784541760689458493,214945,95344,0.927248
92,1784541760689677627,254408,125342,0.905756
93,1784541760689936242,205447,97812,0.925455
94,1784541760690146771,218847,120198,0.909396
95,1784541760690370741,251393,129921,0.902532
96,1784541760690626244,258478,99481,0.924246
97,1784541760690889933,197582,87792,0.932761
98,1784541760691093279,263150,109788,0.916819
99,1784541760691360942,310185,118329,0.910723
100,1784541760691681084,321953,125713,0.905494
101,1784541760692017388,280101,156393,0.884178
102,1784541760692310695,243421,124143,0.906603
103,1784541760692570869,217458,86019,0.934061
104,1784541760692792438,206801,119570,0.909842
105,1784541760693003333,221086,112055,0.915196
