count_index,emit_ts_ns,rtt_ns,e2r_ns,werner
50,1784541843867522948,243108,99865,0.923968
51,1784541843867771537,322176,116903,0.911737
52,1784541843868101629,238606,116807,0.911806
53,1784541843868346488,217114,118728,0.910439
54,1784541843868568736,251073,123111,0.907332
55,1784541843868827906,245156,135905,0.898340
56,1784541843869080640,263225,169758,0.875095
57,1784541843869349072,180654,92094,0.929616
58,1784541843869535690,172472,122885,0.907492
59,1784541843869714110,274285,147871,0.890034
60,1784541843869993426,176630,98971,0.924615
61,1784541843870175119,210066,117088,0.911606
62,1784541843870390333,232901,100480,0.923523
63,1784541843870627882,166087,85548,0.934407
64,1784541843870797490,161238,81485,0.937397
65,1784541843870962604,165706,81084,0.937693
66,1784541843871131683,160188,80246,0.938311
67,1784541843871295765,192092,112808,0.914658
68,1784541843871491775,199033,120048,0.909502
69,1784541843871695101,217741,117717,0.911158
70,1784541843871920290,223300,115693,0.912599
71,1784541843872149508,161231,97995,0.925323
72,1784541843872315187,149754,79353,0.938971
73,1784541843872469668,209843,115915,0.912441
74,1784541843872684320,224057,145509,0.891666
75,1784541843872913877,273427,171971,0.873603
76,1784541843873192669,190970,109638,0.916927
77,1784541843873388341,167398,91066,0.930366
78,1784541843873559599,129813,78325,0.939731
79,1784541843873692766,139693,85268,0.934613
80,1784541843873835755,242940,135738,0.898457
81,1784541843874085557,229158,129845,0.902585
82,1784541843874320823,220542,122984,0.907422
83,1784541843874546301,210618,123186,0.907279
84,1784541843874761855,200342,125689,0.905511
85,1784541843874967449,170229,99257,0.924408
86,1784541843875142686,155500,82918,0.936341
87,1784541843875302458,213138,122321,0.907891
88,1784541843875519512,453479,79626,0.938769
89,1784541843875977094,381981,82099,0.936945
90,1784541843876363221,232326,147436,0.890334
91,1784541843876600698,211992,107131,0.918726
92,1784541843876817308,268842,132184,0.900944
93,1784541843877091201,326423,195709,0.857801
94,1784541843877425137,304700,192626,0.859832
95,1784541843877735354,162559,93847,0.928338
96,1784541843877903316,194751,105069,0.920210
97,1784541843878103069,209565,78864,0.939332
98,1784541843878317255,204257,117026,0.911650
99,1784541843878526525,250806,114200,0.913664
100,1784541843878784868,325234,183477,0.865897
101,1784541843879115969,292266,137085,0.897517
102,1784541843879414055,262558,112486,0.914888
103,1784541843879692985,200779,90677,0.930650
104,1784541843879898519,168589,85810,0.934215
105,1784541843880071228,247982,99598,0.924161
106,1784541843880323290,200398,113413,0.914225
107,1784541843880528210,294447,112432,0.914926
108,1784541843880827449,204670,92484,0.929331
109,1784541843881036569,248230,101171,0.923023
110,1784541843881288814,403281,211995,0.847175
111,1784541843881696820,225212,116621,0.911938
112,1784541843881926665,202664,93415,0.928652
113,1784541843882134690,251876,145781,0.891478
114,1784541843882391738,213322,125855,0.905394
115,1784541843882610297,188059,96295,0.926557
116,1784541843882803443,184023,106264,0.919350
117,1784541843882992056,116918,69351,0.946399
118,1784541843883112074,294586,190600,0.861170
119,1784541843883411254,189477,92939,0.928999
120,1784541843883606058,160010,85441,0.934486
121,1784541843883770509,146916,71379,0.944887
122,1784541843883921057,198707,86717,0.933549
123,1784541843884122882,152278,75586,0.941760
124,1784541843884278390,185590,78659,0.939484
125,1784541843884469024,152156,85812,0.934213
126,1784541843884625488,187658,89704,0.931361
127,1784541843884817940,301096,72599,0.943979
128,1784541843885126478,258208,86193,0.933934
129,1784541843885388955,241426,99158,0.924480
130,1784541843885635498,346176,127084,0.904528
131,1784541843885990266,316592,128268,0.903694
132,1784541843886313606,256568,112333,0.914997
133,1784541843886576914,216252,118880,0.910331
134,1784541843886798912,162856,89066,0.931828
135,1784541843886966292,194856,94775,0.927662
136,1784541843887166146,306003,114320,0.913578
137,1784541843887477890,256924,100557,0.923467
138,1784541843887742481,253075,131772,0.901233
139,1784541843888000813,241431,102277,0.922224
140,1784541843888246562,172789,96648,0.926300
141,1784541843888422956,238127,89502,0.931509
142,1784541843888667981,194033,98730,0.924790
143,1784541843888869410,164637,76766,0.940885
144,1784541843889039556,170492,89346,0.931623
145,1784541843889214295,154279,97181,0.925913
146,1784541843889373496,232517,150144,0.888467
147,1784541843889609876,152157,72198,0.944277
148,1784541843889767144,208923,91390,0.930129
149,1784541843889981007,163454,82546,0.936615
150,1784541843890149410,184599,92014,0.929674
151,1784541843890338851,173754,87198,0.933196
152,1784541843890517657,160194,82473,0.936669
153,1784541843890682719,168766,100226,0.923706
154,1784541843890855620,157587,82237,0.936843
155,1784541843891017749,168753,84478,0.935193
156,1784541843891190450,175192,87413,0.933039
157,1784541843891369263,142596,69932,0.945966
158,1784541843891515155,120965,71587,0.944732
159,1784541843891640455,132019,67537,0.947755
160,1784541843891775725,169690,72151,0.944312
161,1784541843891949653,169236,87647,0.932867
162,1784541843892122566,158776,81481,0.937400
163,1784541843892285572,153975,84763,0.934984
164,1784541843892444669,275191,110023,0.916651
165,1784541843892724411,228134,115478,0.912752
166,1784541843892970986,288483,151076,0.887826
167,1784541843893267797,174450,92390,0.929400
168,1784541843893447366,124504,71204,0.945018
169,1784541843893575127,143892,85218,0.934650
170,1784541843893723782,223609,83969,0.935568
171,1784541843893952223,231739,150917,0.887935
172,1784541843894188264,192580,96423,0.926464
173,1784541843894385540,185189,88041,0.932579
174,1784541843894575562,176851,81277,0.937551
175,1784541843894756735,160604,80564,0.938077
176,1784541843894920890,135444,82767,0.936452
177,1784541843895059732,151004,84480,0.935192
178,1784541843895214460,166955,73619,0.943220
179,1784541843895386503,168700,87374,0.933067
180,1784541843895558125,160876,77773,0.940140
181,1784541843895723728,161786,79995,0.938497
182,1784541843895889833,190918,107339,0.918577
183,1784541843896084216,150904,77817,0.940107
184,1784541843896239004,161839,80260,0.938301
185,1784541843896405802,176917,87270,0.933144
186,1784541843896587523,176282,90939,0.930459
187,1784541843896768629,135974,70635,0.945442
188,1784541843896908047,214300,126229,0.905130
189,1784541843897129675,210731,92647,0.929212
190,1784541843897345156,143003,84473,0.935197
191,1784541843897492945,160942,86932,0.933392
192,1784541843897659212,166437,79680,0.938729
193,1784541843897830106,190200,84227,0.935378
194,1784541843898024828,185079,109751,0.916846
195,1784541843898214046,130978,74981,0.942209
196,1784541843898348208,163216,88038,0.932581
197,1784541843898516009,199300,115103,0.913019
198,1784541843898719002,263892,131537,0.901397
199,1784541843898988847,207050,84760,0.934986
200,1784541843899200179,193785,100388,0.923589
201,1784541843899399240,195210,91454,0.930083
202,1784541843899599738,196259,73789,0.943094
203,1784541843899801080,190597,96567,0.926359
204,1784541843899996041,215831,113345,0.914274
205,1784541843900216463,178265,94082,0.928166
206,1784541843900400336,159877,99422,0.924288
207,1784541843900564734,157431,81917,0.937079
208,1784541843900726009,148902,83530,0.935891
209,1784541843900878854,199363,114292,0.913598
210,1784541843901083297,282422,98039,0.925291
211,1784541843901370631,187028,83923,0.935602
212,1784541843901561695,155908,75000,0.942195
213,1784541843901720668,161961,54567,0.957516
214,1784541843901886726,184836,84646,0.935070
215,1784541843902076326,156582,76293,0.941236
216,1784541843902237022,163409,75271,0.941994
217,1784541843902404470,157829,80211,0.938337
218,1784541843902565953,163326,81048,0.937720
219,1784541843902733827,148056,79617,0.938776
220,1784541843902885483,150014,83928,0.935598
221,1784541843903038527,163843,77882,0.940059
222,1784541843903206453,151543,81883,0.937104
223,1784541843903364913,157306,81596,0.937315
224,1784541843903526641,237579,165816,0.877762
225,1784541843903767526,231572,73339,0.943429
226,1784541843904002209,126112,59585,0.953724
227,1784541843904131826,202551,71164,0.945047
228,1784541843904338889,133378,66620,0.948441
229,1784541843904476273,149329,67194,0.948011
230,1784541843904628736,150097,76819,0.940846
231,1784541843904781790,140580,76836,0.940833
232,1784541843904925130,198788,112631,0.914784
233,1784541843905128012,211179,84273,0.935344
234,1784541843905344448,170789,97194,0.925904
235,1784541843905519374,177645,78962,0.939260
236,1784541843905701166,194359,87186,0.933205
237,1784541843905900377,139471,61404,0.952355
238,1784541843906043750,244192,148839,0.889366
239,1784541843906292843,258002,166460,0.877325
240,1784541843906558412,221354,102764,0.921872
241,1784541843906786119,242889,114768,0.913258
242,1784541843907034315,190281,103794,0.921129
243,1784541843907229495,154116,85153,0.934697
244,1784541843907387247,198878,73111,0.943598
245,1784541843907591018,167714,87118,0.933255
246,1784541843907763168,172366,93139,0.928853
247,1784541843907939279,160718,81554,0.937346
248,1784541843908104059,152926,81635,0.937287
249,1784541843908260276,160467,83807,0.935687
250,1784541843908424489,152992,75446,0.941864
251,1784541843908583831,172156,82764,0.936455
252,1784541843908760390,156276,81029,0.937734
253,1784541843908919940,191471,101542,0.922755
254,1784541843909115253,179715,96252,0.926588
255,1784541843909299595,167112,78927,0.939286
256,1784541843909472242,132959,79636,0.938762
257,1784541843909610302,132978,82015,0.937007
258,1784541843909748195,263990,97414,0.925744
259,1784541843910016723,176605,84150,0.935435
260,1784541843910196782,219333,111855,0.915339
261,1784541843910420634,184142,103577,0.921285
262,1784541843910608952,166670,90881,0.930501
263,1784541843910779633,191187,126052,0.905255
264,1784541843910974107,156005,85576,0.934387
265,1784541843911133399,146375,81212,0.937599
266,1784541843911283392,183735,81115,0.937670
267,1784541843911472300,207379,127718,0.904081
268,1784541843911690175,139850,73639,0.943206
269,1784541843911833582,284900,90266,0.930950
270,1784541843912122675,206341,89312,0.931648
271,1784541843912333132,165388,75532,0.941800
272,1784541843912502950,149281,72601,0.943977
273,1784541843912656036,185115,80418,0.938184
274,1784541843912844305,174655,73267,0.943482
275,1784541843913022708,220953,125068,0.905950
276,1784541843913248719,309161,191719,0.860431
277,1784541843913562851,304869,105415,0.919961
278,1784541843913872542,288500,99750,0.924051
279,1784541843914165028,153378,80738,0.937948
280,1784541843914321451,172501,93895,0.928303
281,1784541843914498063,195350,80346,0.938238
282,1784541843914699186,192144,83270,0.936082
283,1784541843914897676,136105,74595,0.942495
284,1784541843915037472,147600,72412,0.944118
285,1784541843915188352,140376,65851,0.949016
286,1784541843915332813,173411,87523,0.932958
287,1784541843915510231,180205,80566,0.938075
288,1784541843915695449,194790,111402,0.915663
289,1784541843915895324,159504,74467,0.942590
290,1784541843916059670,164324,88113,0.932526
291,1784541843916227994,198486,76582,0.941022
292,1784541843916430261,198175,85018,0.934797
293,1784541843916632866,209418,100256,0.923685
294,1784541843916846204,189808,84305,0.935321
295,1784541843917043441,218258,113695,0.914024
296,1784541843917267310,176227,82198,0.936872
297,1784541843917448371,147143,81794,0.937169
298,1784541843917600742,198097,85774,0.934241
299,1784541843917803075,200808,110647,0.916204
300,1784541843918007480,202368,112064,0.915190
301,1784541843918212672,159723,93272,0.928757
302,1784541843918375717,140126,75695,0.941679
303,1784541843918520007,140527,68090,0.947341
304,1784541843918665758,173263,77671,0.940215
305,1784541843918844153,247815,146056,0.891287
306,1784541843919096433,179539,87299,0.933122
307,1784541843919280177,133004,75846,0.941567
308,1784541843919417492,158566,78209,0.939817
309,1784541843919581025,164317,88775,0.932041
310,1784541843919750463,219709,104438,0.920665
311,1784541843919981649,234990,106487,0.919189
312,1784541843920223583,258994,161657,0.880586
313,1784541843920489633,204635,105721,0.919740
314,1784541843920699723,180734,84996,0.934813
315,1784541843920884883,212924,79806,0.938636
316,1784541843921102074,174258,86734,0.933537
317,1784541843921281072,159428,79207,0.939079
318,1784541843921445584,174983,85556,0.934401
319,1784541843921626421,160738,78508,0.939596
320,1784541843921790539,143908,75329,0.941951
321,1784541843921937494,143616,74526,0.942547
322,1784541843922084097,139636,71856,0.944532
323,1784541843922226663,140297,72280,0.944216
324,1784541843922369943,140330,72559,0.944009
325,1784541843922513293,139015,71844,0.944541
326,1784541843922655311,139022,71811,0.944565
327,1784541843922797368,138905,72063,0.944378
328,1784541843922939329,138075,71042,0.945138
329,1784541843923080420,143714,71425,0.944853
330,1784541843923227162,141134,73801,0.943085
331,1784541843923371309,138644,71763,0.944601
332,1784541843923512917,139731,71483,0.944810
333,1784541843923655565,136009,70954,0.945204
334,1784541843923794576,136315,71218,0.945007
335,1784541843923933906,134974,70542,0.945511
336,1784541843924076415,138912,73195,0.943536
337,1784541843924218321,136159,71282,0.944959
338,1784541843924357472,134124,69876,0.946008
339,1784541843924494547,134084,69545,0.946255
340,1784541843924631632,134271,70129,0.945819
341,1784541843924768718,134312,69863,0.946017
