count_index,emit_ts_ns,rtt_ns,e2r_ns,werner
50,1784541846585386651,295686,153100,0.886435
51,1784541846585691763,243558,122465,0.907789
52,1784541846585941413,222138,107882,0.918187
53,1784541846586168973,252469,117039,0.911640
54,1784541846586427667,177583,86985,0.933353
55,1784541846586610119,213896,89412,0.931575
56,1784541846586827975,192330,92635,0.929221
57,1784541846587023837,243932,90079,0.931087
58,1784541846587270964,258835,98674,0.924830
59,1784541846587534464,203010,88106,0.932531
60,1784541846587740555,249037,82413,0.936713
61,1784541846587992094,217448,71066,0.945120
62,1784541846588212180,292561,140508,0.895133
63,1784541846588509216,315029,170028,0.874913
64,1784541846588829903,333413,130831,0.901893
65,1784541846589170726,317036,127660,0.904122
66,1784541846589495990,219229,107890,0.918181
67,1784541846589720903,382182,129316,0.902957
68,1784541846590108525,237206,112611,0.914799
69,1784541846590350785,240809,131746,0.901251
70,1784541846590595929,188055,88263,0.932416
71,1784541846590791697,265101,118529,0.910581
72,1784541846591062410,243596,137959,0.896908
73,1784541846591310680,174076,84582,0.935117
74,1784541846591490474,246372,107569,0.918412
75,1784541846591752865,290936,156246,0.884279
76,1784541846592049086,218015,94394,0.927939
77,1784541846592271964,267186,108393,0.917820
78,1784541846592544119,289299,91834,0.929805
79,1784541846592838120,292524,98899,0.924667
80,1784541846593135335,206807,96867,0.926141
81,1784541846593346377,182344,82965,0.936307
82,1784541846593533609,168650,81710,0.937231
83,1784541846593708098,182907,89284,0.931669
84,1784541846593895094,160429,68138,0.947305
85,1784541846594059389,175333,84078,0.935488
86,1784541846594237483,156678,76798,0.940862
87,1784541846594396711,164319,74141,0.942833
88,1784541846594565874,166630,81286,0.937544
89,1784541846594736278,174213,80115,0.938408
90,1784541846594913764,158991,70821,0.945303
91,1784541846595083328,160785,72174,0.944295
92,1784541846595249024,152227,65578,0.949221
93,1784541846595406210,196371,99809,0.924008
94,1784541846595606895,169630,78651,0.939490
95,1784541846595780331,156636,82707,0.936497
96,1784541846595940396,160019,73661,0.943189
97,1784541846596105213,171534,81308,0.937528
98,1784541846596281337,207658,112395,0.914953
99,1784541846596492498,162927,73486,0.943319
100,1784541846596660269,236263,64401,0.950103
101,1784541846596900949,281070,127820,0.904009
102,1784541846597189388,255300,125131,0.905905
103,1784541846597455443,223635,109499,0.917026
104,1784541846597683677,271663,129737,0.902661
105,1784541846597963289,269578,155538,0.884764
106,1784541846598243301,251482,109790,0.916818
107,1784541846598500486,222380,104349,0.920729
108,1784541846598728772,193828,103711,0.921189
109,1784541846598927412,166668,60589,0.952968
110,1784541846599099037,184317,87373,0.933068
111,1784541846599286847,164958,80650,0.938013
112,1784541846599456696,241692,128922,0.903234
113,1784541846599703070,195405,96978,0.926061
114,1784541846599901510,163019,82187,0.936880
115,1784541846600071153,207572,91831,0.929807
116,1784541846600284449,201116,96803,0.926188
117,1784541846600490436,188860,97955,0.925352
118,1784541846600684174,185738,94182,0.928094
119,1784541846600875188,196202,100110,0.923790
120,1784541846601075959,212348,81175,0.937626
121,1784541846601295900,205490,104961,0.920288
122,1784541846601507762,198327,92228,0.929518
123,1784541846601710835,201130,105212,0.920107
124,1784541846601915902,173282,71722,0.944632
125,1784541846602092970,204285,96365,0.926506
126,1784541846602301640,217445,108730,0.917578
127,1784541846602525103,202242,98929,0.924646
128,1784541846602731867,200416,109740,0.916854
129,1784541846602937211,196145,85011,0.934802
130,1784541846603138134,198033,75436,0.941871
131,1784541846603343709,303541,159590,0.881995
132,1784541846603653138,284154,114305,0.913589
133,1784541846603942165,350955,131656,0.901314
134,1784541846604301037,284383,160413,0.881434
135,1784541846604591531,197566,93110,0.928875
136,1784541846604793273,280148,82938,0.936327
137,1784541846605085657,293417,127676,0.904111
138,1784541846605385568,215252,106294,0.919328
139,1784541846605606389,202041,89729,0.931343
140,1784541846605813412,206167,86500,0.933708
141,1784541846606023211,211242,90838,0.930533
142,1784541846606239744,202321,95558,0.927093
143,1784541846606451028,225012,115419,0.912794
144,1784541846606679999,163595,70131,0.945817
145,1784541846606846318,154791,63381,0.950869
146,1784541846607007449,166154,69264,0.946464
147,1784541846607176236,154584,62886,0.951240
148,1784541846607333265,152286,60941,0.952703
149,1784541846607488039,152289,60906,0.952729
150,1784541846607642675,151284,60904,0.952731
151,1784541846607796419,151008,60548,0.952999
152,1784541846607949854,151675,60918,0.952720
153,1784541846608103979,149839,63869,0.950502
154,1784541846608256209,142468,57533,0.955273
155,1784541846608401075,141144,57415,0.955362
156,1784541846608544665,140202,55874,0.956527
157,1784541846608687274,141911,57445,0.955339
158,1784541846608831536,139983,56654,0.955937
159,1784541846608975335,222583,100323,0.923636
160,1784541846609201697,162369,72434,0.944102
161,1784541846609366742,145600,60552,0.952996
162,1784541846609514856,141296,56882,0.955764
163,1784541846609658518,144215,59925,0.953468
164,1784541846609805311,141349,57094,0.955604
165,1784541846609949088,143924,57671,0.955168
166,1784541846610098121,141876,57551,0.955259
167,1784541846610242405,140970,56685,0.955913
168,1784541846610385684,142001,56469,0.956077
169,1784541846610530072,142379,58428,0.954597
170,1784541846610674878,168544,74112,0.942854
171,1784541846610846003,140602,54032,0.957921
172,1784541846610989161,146037,59366,0.953889
173,1784541846611137573,204004,67823,0.947541
174,1784541846611346331,204468,96034,0.926747
175,1784541846611553655,159554,66263,0.948708
176,1784541846611716293,194315,71220,0.945006
177,1784541846611915949,188105,84819,0.934943
178,1784541846612108519,231641,116106,0.912305
179,1784541846612345677,224330,93555,0.928550
180,1784541846612574416,212434,93907,0.928294
181,1784541846612792267,272867,77906,0.940041
182,1784541846613090820,223055,101630,0.922691
183,1784541846613319382,184270,78880,0.939321
184,1784541846613508892,175411,72491,0.944059
185,1784541846613688247,191650,75400,0.941898
186,1784541846613882400,182706,79974,0.938512
187,1784541846614069591,164584,73237,0.943504
188,1784541846614237380,159807,66352,0.948641
189,1784541846614399761,149806,61806,0.952052
190,1784541846614552043,148101,60581,0.952974
191,1784541846614702600,147215,59630,0.953690
192,1784541846614852186,146991,59822,0.953546
193,1784541846615001616,148085,61104,0.952580
194,1784541846615152073,148198,61256,0.952466
195,1784541846615302718,145785,59376,0.953882
196,1784541846615450888,146171,59850,0.953525
197,1784541846615599399,146252,59485,0.953800
198,1784541846615747989,146323,59868,0.953511
199,1784541846615898510,146271,59970,0.953434
200,1784541846616047265,146267,59548,0.953752
201,1784541846616195922,153668,59166,0.954040
202,1784541846616352307,145644,59398,0.953865
203,1784541846616500372,145780,58658,0.954423
204,1784541846616648581,147619,61306,0.952428
205,1784541846616798618,146298,60052,0.953372
206,1784541846616947308,178760,90614,0.930696
207,1784541846617130995,178649,82276,0.936814
208,1784541846617313754,209712,73417,0.943371
209,1784541846617526038,195713,60625,0.952941
210,1784541846617728329,187202,60843,0.952777
211,1784541846617918033,207152,62746,0.951346
212,1784541846618128725,271281,85299,0.934590
213,1784541846618405340,247747,108755,0.917560
214,1784541846618657819,186527,97949,0.925356
215,1784541846618849004,169376,82012,0.937009
216,1784541846619022126,158549,68832,0.946787
217,1784541846619184714,159931,82076,0.936962
218,1784541846619348580,149989,64647,0.949919
219,1784541846619503095,145840,77902,0.940044
220,1784541846619652187,208314,79799,0.938642
221,1784541846619865782,188499,103989,0.920988
222,1784541846620059561,146071,72307,0.944196
223,1784541846620212308,135593,63850,0.950517
224,1784541846620351625,132071,62659,0.951411
225,1784541846620487378,134120,62201,0.951755
226,1784541846620625271,138125,61927,0.951961
227,1784541846620766732,134290,61930,0.951959
228,1784541846620904717,214327,106022,0.919524
229,1784541846621122795,199395,114155,0.913696
230,1784541846621326961,202707,80219,0.938331
231,1784541846621534728,176147,93557,0.928549
232,1784541846621715229,165662,86357,0.933813
233,1784541846621885537,158107,72080,0.944365
234,1784541846622047602,133930,63223,0.950987
235,1784541846622185104,128958,61199,0.952509
236,1784541846622317711,129199,61436,0.952331
237,1784541846622450425,146061,76600,0.941008
238,1784541846622599510,157751,71459,0.944828
239,1784541846622760761,140761,65617,0.949192
240,1784541846622904999,137594,64347,0.950144
241,1784541846623045970,142145,70445,0.945583
242,1784541846623191251,124757,63167,0.951029
243,1784541846623318796,138493,62419,0.951591
244,1784541846623460323,132539,62458,0.951562
245,1784541846623596132,133136,62948,0.951194
246,1784541846623732426,128343,62111,0.951823
247,1784541846623863358,131567,60308,0.953180
248,1784541846623998216,132561,61490,0.952290
249,1784541846624134209,133781,63272,0.950950
250,1784541846624271358,132645,62506,0.951526
251,1784541846624409392,131832,62338,0.951652
252,1784541846624544817,131673,61935,0.951955
253,1784541846624679704,131677,62123,0.951814
254,1784541846624814638,142714,61899,0.951982
255,1784541846624960706,221985,114639,0.913350
256,1784541846625186980,162823,91134,0.930316
257,1784541846625352969,151282,73251,0.943494
258,1784541846625507135,199335,86084,0.934014
259,1784541846625709610,152400,82821,0.936413
260,1784541846625864520,129810,65264,0.949456
261,1784541846625996937,114435,63305,0.950926
262,1784541846626113887,111148,54197,0.957796
263,1784541846626227656,113403,60779,0.952825
264,1784541846626343518,166801,56322,0.956188
265,1784541846626517803,204058,120558,0.909141
266,1784541846626728614,209139,102092,0.922357
267,1784541846626945565,207691,113156,0.914409
268,1784541846627169508,266304,111610,0.915514
269,1784541846627443533,217854,117524,0.911295
270,1784541846627668087,187821,94377,0.927952
271,1784541846627860072,172670,83580,0.935854
272,1784541846628036764,149905,71505,0.944793
273,1784541846628190502,139803,65891,0.948986
274,1784541846628333857,138910,65095,0.949583
275,1784541846628476179,135283,64209,0.950247
276,1784541846628614735,192509,92076,0.929629
277,1784541846628811035,214169,93699,0.928445
278,1784541846629029728,225623,105067,0.920211
279,1784541846629263219,206648,122910,0.907475
280,1784541846629477572,261571,111259,0.915766
281,1784541846629745111,219723,103456,0.921373
282,1784541846629970422,204180,92531,0.929297
283,1784541846630182522,152976,74295,0.942718
284,1784541846630338756,133050,61720,0.952117
285,1784541846630474256,127167,59302,0.953938
286,1784541846630603840,127172,58846,0.954282
287,1784541846630733460,140762,58544,0.954509
288,1784541846630876632,127845,58806,0.954312
289,1784541846631006826,126120,58861,0.954270
290,1784541846631135433,125956,58405,0.954614
291,1784541846631263767,133865,59072,0.954111
292,1784541846631400001,125227,58006,0.954915
293,1784541846631527611,131573,58791,0.954323
294,1784541846631661573,130445,71598,0.944724
295,1784541846631794398,145764,62828,0.951284
296,1784541846631942503,249836,102447,0.922101
297,1784541846632197414,176853,96256,0.926585
298,1784541846632377518,175993,102784,0.921857
299,1784541846632558898,178766,88314,0.932379
300,1784541846632743092,172542,84787,0.934966
301,1784541846632920995,278803,122598,0.907695
302,1784541846633207202,207013,113632,0.914069
303,1784541846633419806,217277,88025,0.932590
304,1784541846633642503,173816,78520,0.939587
305,1784541846633821621,198575,95670,0.927011
306,1784541846634025755,214523,118556,0.910562
307,1784541846634245326,158352,76339,0.941202
308,1784541846634407487,146340,67997,0.947411
309,1784541846634557331,150651,80327,0.938252
310,1784541846634711429,126092,68475,0.947053
311,1784541846634840174,116585,61479,0.952298
312,1784541846634959234,118342,64820,0.949789
313,1784541846635080046,118743,64240,0.950224
314,1784541846635201250,117858,63998,0.950406
315,1784541846635321574,117096,63359,0.950885
316,1784541846635441133,118061,64284,0.950191
317,1784541846635561624,118031,63826,0.950535
318,1784541846635682058,117185,63931,0.950456
319,1784541846635802932,197386,86798,0.933490
320,1784541846636005598,186836,75923,0.941510
321,1784541846636197744,252079,156773,0.883918
322,1784541846636456335,234447,126589,0.904877
323,1784541846636696766,185669,98561,0.924912
324,1784541846636889953,176360,80026,0.938474
325,1784541846637073298,300718,111559,0.915551
326,1784541846637382410,197719,102825,0.921828
327,1784541846637586483,190195,82114,0.936934
328,1784541846637782189,178095,92369,0.929415
329,1784541846637965460,153636,80738,0.937948
330,1784541846638123747,171419,77355,0.940449
331,1784541846638299153,152459,69495,0.946292
332,1784541846638455274,148823,68826,0.946791
333,1784541846638607612,154733,74388,0.942649
334,1784541846638765867,162822,66431,0.948582
335,1784541846638932664,210966,86580,0.933650
336,1784541846639153359,145303,79180,0.939099
337,1784541846639301819,208689,87744,0.932796
338,1784541846639514007,172579,82850,0.936391
339,1784541846639689673,155226,78192,0.939829
340,1784541846639847345,178633,84315,0.935313
341,1784541846640028543,203818,76421,0.941141
342,1784541846640235711,141365,70986,0.945180
343,1784541846640380040,174429,81899,0.937092
344,1784541846640559657,286393,186950,0.863588
345,1784541846640851473,211212,95791,0.926923
346,1784541846641068042,161481,79319,0.938996
347,1784541846641233924,140029,66892,0.948237
348,1784541846641377648,135744,64044,0.950371
349,1784541846641517143,133300,64001,0.950403
350,1784541846641653722,132117,62864,0.951257
351,1784541846641789174,131607,62797,0.951307
352,1784541846641931440,137187,65813,0.949045
353,1784541846642072240,151737,80167,0.938370
354,1784541846642227669,132699,63634,0.950679
355,1784541846642363764,130688,63073,0.951100
356,1784541846642497618,131422,63093,0.951085
357,1784541846642632286,131748,63321,0.950914
358,1784541846642767413,130516,62757,0.951337
359,1784541846642904593,133821,64829,0.949782
360,1784541846643041853,255726,63511,0.950771
361,1784541846643300421,131601,61863,0.952009
362,1784541846643435346,131293,62910,0.951222
363,1784541846643570225,151996,65018,0.949640
364,1784541846643725648,142807,63677,0.950646
365,1784541846643871975,139258,65416,0.949342
366,1784541846644014461,136552,64263,0.950207
367,1784541846644154233,167975,68020,0.947393
368,1784541846644324773,142462,64446,0.950069
369,1784541846644469649,133228,61309,0.952426
370,1784541846644605278,129765,60580,0.952975
371,1784541846644737449,128348,59147,0.954055
372,1784541846644868185,184831,60153,0.953296
373,1784541846645060035,197501,114039,0.913779
374,1784541846645264075,145537,77143,0.940606
375,1784541846645414708,154821,60728,0.952863
376,1784541846645574708,130871,72985,0.943692
377,1784541846645709643,234508,124701,0.906209
378,1784541846645949092,183271,100119,0.923784
379,1784541846646136810,148615,70362,0.945645
380,1784541846646290498,189422,85901,0.934148
381,1784541846646484507,319733,137138,0.897480
382,1784541846646808949,203669,103108,0.921624
383,1784541846647019791,183501,104771,0.920425
384,1784541846647209828,174785,96657,0.926294
385,1784541846647389856,153520,79640,0.938759
386,1784541846647548157,144876,78047,0.939937
387,1784541846647697288,134278,78426,0.939656
388,1784541846647834680,172465,68969,0.946684
389,1784541846648010799,151413,68904,0.946733
390,1784541846648165759,141911,65541,0.949249
391,1784541846648310958,133179,75324,0.941954
392,1784541846648446893,146554,67388,0.947866
393,1784541846648596641,131828,73305,0.943454
394,1784541846648731347,154033,67570,0.947730
395,1784541846648897507,153019,69002,0.946660
396,1784541846649053863,147402,62174,0.951775
397,1784541846649204735,144544,67334,0.947906
398,1784541846649353072,145026,68548,0.946999
399,1784541846649501847,139616,64749,0.949842
400,1784541846649645028,152111,81297,0.937536
401,1784541846649800809,149708,71529,0.944775
402,1784541846649954268,135993,65433,0.949329
