count_index,s2r_ns,r2a_ns,total_ns,werner,inter_success_gap
50,105119,966,106085,0.920174,0
53,85144,875,86019,0.934704,3
54,87421,822,88243,0.933033,1
55,148821,1580,150401,0.889379,1
61,96639,981,97620,0.926307,6
62,94232,941,95173,0.928057,1
65,184254,1562,185816,0.865380,3
67,92322,971,93293,0.929449,2
69,137164,1097,138261,0.897462,2
72,120930,911,121841,0.908877,3
80,162458,680,163138,0.880041,8
82,129344,691,130035,0.902937,2
84,64171,847,65018,0.950276,2
87,76361,849,77210,0.941185,3
88,80511,957,81468,0.938116,1
90,168718,780,169498,0.875798,2
91,132798,979,133777,0.900514,1
94,199950,1084,201034,0.855017,3
97,101235,958,102193,0.922977,3
100,175599,1360,176959,0.871163,3
101,161033,1444,162477,0.881011,1
102,149004,1567,150571,0.889253,1
107,92338,1067,93405,0.929438,5
108,91985,823,92808,0.929695,1
109,101488,807,102295,0.922794,1
110,128870,826,129696,0.903271,1
112,104497,712,105209,0.920622,2
115,118182,908,119090,0.910827,3
116,122855,1031,123886,0.907514,1
118,75786,795,76581,0.941612,2
121,83543,798,84341,0.935881,3
122,86824,903,87727,0.933471,1
124,140721,1022,141743,0.894985,2
125,114950,941,115891,0.913129,1
127,86168,805,86973,0.933952,2
130,92551,948,93499,0.929282,3
137,76119,1169,77288,0.941365,7
139,133915,735,134650,0.899732,2
142,80032,721,80753,0.938469,3
146,110796,935,111731,0.916097,4
148,107670,792,108462,0.918339,2
152,85165,1063,86228,0.934689,4
153,84207,879,85086,0.935393,1
154,167485,958,168443,0.876631,1
159,128378,864,129242,0.903617,5
160,140477,942,141419,0.895155,1
162,130479,890,131369,0.902140,2
163,99584,976,100560,0.924171,1
164,97309,950,98259,0.925820,1
165,167727,783,168510,0.876468,1
166,87393,806,88199,0.933054,1
167,88603,759,89362,0.932167,1
169,87214,777,87991,0.933185,2
170,82135,831,82966,0.936918,1
172,92566,880,93446,0.929271,2
173,116250,762,117012,0.912202,1
174,112015,742,112757,0.915225,1
175,109959,895,110854,0.916697,1
176,117904,986,118890,0.911025,1
179,88969,993,89962,0.931899,3
182,69773,718,70491,0.946084,3
184,76630,747,77377,0.940986,2
187,91570,775,92345,0.929998,3
188,83554,850,84404,0.935873,1
189,75406,1115,76521,0.941894,1
192,102839,764,103603,0.921818,3
194,89107,707,89814,0.931798,2
198,160302,902,161204,0.881509,4
199,131919,982,132901,0.901130,1
200,84930,1033,85963,0.934861,1
202,105245,876,106121,0.920083,2
204,155463,1541,157004,0.884815,2
