count_index,emit_ts_ns,rtt_ns,e2r_ns,werner
50,1784541769902840722,336718,88736,0.932070
51,1784541769903183027,217504,97276,0.925844
52,1784541769903406683,219667,145591,0.891609
53,1784541769903631544,194678,116616,0.911941
54,1784541769903831937,138743,77794,0.940124
55,1784541769903976558,155154,99583,0.924172
56,1784541769904135849,236456,94524,0.927845
57,1784541769904377639,245658,130042,0.902447
58,1784541769904628431,291458,155422,0.884843
59,1784541769904924415,230546,111328,0.915716
60,1784541769905162744,286845,146914,0.890695
61,1784541769905458307,178589,92826,0.929082
62,1784541769905642116,224675,108300,0.917887
63,1784541769905871891,229871,116541,0.911995
64,1784541769906107827,260686,143481,0.893070
65,1784541769906374057,202646,101781,0.922582
66,1784541769906581197,206325,94010,0.928219
67,1784541769906791922,231074,97769,0.925487
68,1784541769907028665,189099,106090,0.919475
69,1784541769907221908,222084,96621,0.926320
70,1784541769907446998,210181,125915,0.905352
71,1784541769907660342,207216,89759,0.931321
72,1784541769907870840,221667,139222,0.896028
73,1784541769908097539,179243,85468,0.934466
74,1784541769908281284,178139,72070,0.944373
75,1784541769908463502,147278,79765,0.938667
76,1784541769908614073,167310,93867,0.928323
77,1784541769908787267,160253,82685,0.936513
78,1784541769908952237,163218,83580,0.935854
79,1784541769909120516,166808,88683,0.932109
80,1784541769909291648,170649,100117,0.923785
81,1784541769909465704,143286,67878,0.947500
82,1784541769909613516,173404,80751,0.937939
83,1784541769909793077,173317,89191,0.931737
84,1784541769909971179,176398,89986,0.931155
85,1784541769910152603,180566,111028,0.915931
86,1784541769910337173,145901,82069,0.936967
87,1784541769910486289,167844,77683,0.940206
88,1784541769910658792,143854,76095,0.941383
89,1784541769910806545,144390,66031,0.948881
90,1784541769910954682,232389,123471,0.907078
91,1784541769911196060,337803,121581,0.908415
92,1784541769911539002,223745,93989,0.928234
93,1784541769911767633,276414,143720,0.892904
94,1784541769912050990,334239,215119,0.845156
95,1784541769912394098,235929,118762,0.910415
96,1784541769912636217,219993,111190,0.915815
97,1784541769912861226,195702,82824,0.936411
98,1784541769913061654,206958,98263,0.925128
99,1784541769913273560,191459,75548,0.941788
100,1784541769913470448,351281,202954,0.853053
101,1784541769913827030,272676,143500,0.893057
102,1784541769914104869,259342,126045,0.905260
103,1784541769914379297,177340,92043,0.929653
104,1784541769914561051,209166,137591,0.897164
105,1784541769914774188,156801,81563,0.937340
106,1784541769914935770,210227,146304,0.891116
107,1784541769915150561,200875,108094,0.918035
108,1784541769915356059,215170,98492,0.924962
109,1784541769915576134,178260,97334,0.925802
110,1784541769915759549,200415,99587,0.924169
111,1784541769915964919,176933,86336,0.933829
112,1784541769916146353,145714,72788,0.943838
113,1784541769916296048,174987,99378,0.924320
114,1784541769916474704,201190,82374,0.936742
115,1784541769916686447,240258,157821,0.883202
116,1784541769916932648,208417,121784,0.908272
117,1784541769917145963,161421,74314,0.942704
118,1784541769917312332,156516,79230,0.939062
119,1784541769917472813,161525,83437,0.935959
120,1784541769917637600,170132,81281,0.937548
121,1784541769917812214,251720,173163,0.872800
122,1784541769918068797,168999,88521,0.932227
123,1784541769918242532,205136,92867,0.929052
124,1784541769918453155,190917,89321,0.931642
125,1784541769918649248,245913,138451,0.896565
126,1784541769918903804,351063,172171,0.873468
127,1784541769919263179,244335,108089,0.918038
128,1784541769919512678,198139,110056,0.916627
129,1784541769919715276,193638,105719,0.919742
130,1784541769919913189,185702,80811,0.937894
131,1784541769920102041,183284,105512,0.919891
132,1784541769920288433,162977,70967,0.945194
133,1784541769920454878,174814,82238,0.936842
134,1784541769920634211,190070,104271,0.920785
135,1784541769920829519,157937,78561,0.939557
136,1784541769920991372,166190,103647,0.921235
137,1784541769921161059,153927,83578,0.935855
138,1784541769921317887,175803,101660,0.922669
139,1784541769921497535,162985,97911,0.925384
140,1784541769921664855,157769,87759,0.932785
141,1784541769921826472,179583,108517,0.917731
142,1784541769922009299,157348,93867,0.928323
143,1784541769922173199,141824,76807,0.940855
144,1784541769922318734,145665,76586,0.941019
145,1784541769922467478,153807,76037,0.941426
146,1784541769922634510,196002,86663,0.933589
147,1784541769922835193,266180,140003,0.895485
148,1784541769923111720,169570,90936,0.930461
149,1784541769923284892,165810,94330,0.927986
150,1784541769923455554,223045,98644,0.924852
151,1784541769923683426,174234,80878,0.937845
152,1784541769923861642,183530,90796,0.930563
153,1784541769924050006,169151,91957,0.929715
154,1784541769924223698,281785,202262,0.853505
155,1784541769924509975,181275,94466,0.927887
156,1784541769924696034,183766,95779,0.926932
157,1784541769924884696,147532,70663,0.945421
158,1784541769925036500,232209,130558,0.902084
159,1784541769925275742,266353,128739,0.903363
160,1784541769925547541,220175,118552,0.910565
161,1784541769925772503,205243,107508,0.918455
162,1784541769925983200,349355,161013,0.881025
163,1784541769926338269,236975,140683,0.895012
164,1784541769926580650,212670,102799,0.921847
165,1784541769926798191,197530,97363,0.925781
166,1784541769927003782,225184,131985,0.901083
167,1784541769927233307,179472,85557,0.934401
168,1784541769927418274,186020,100613,0.923426
169,1784541769927609252,228215,116153,0.912271
170,1784541769927846087,280629,168126,0.876198
171,1784541769928135786,205442,119483,0.909903
172,1784541769928347094,176947,93580,0.928532
173,1784541769928528628,293602,159691,0.881926
174,1784541769928827333,212105,121928,0.908170
175,1784541769929043882,226434,96201,0.926625
176,1784541769929274818,157780,85414,0.934506
177,1784541769929435748,208365,89132,0.931780
178,1784541769929648316,267856,178319,0.869340
179,1784541769929922759,233090,144378,0.892448
180,1784541769930160903,164843,73456,0.943342
181,1784541769930330801,205229,122257,0.907937
182,1784541769930540575,150949,72476,0.944070
183,1784541769930696720,178521,105581,0.919841
184,1784541769930879918,217111,95293,0.927285
185,1784541769931102449,255779,164670,0.878539
186,1784541769931363292,206642,120336,0.909298
187,1784541769931574665,187284,103933,0.921029
188,1784541769931767141,199574,116474,0.912043
189,1784541769931971720,240995,141474,0.894462
190,1784541769932217484,272891,123435,0.907103
191,1784541769932495568,235046,116144,0.912278
192,1784541769932735842,234886,120018,0.909524
193,1784541769932975544,222928,96768,0.926213
194,1784541769933203577,301549,224606,0.839065
195,1784541769933508374,242220,163024,0.879657
196,1784541769933753474,227767,88170,0.932484
197,1784541769933984559,167097,89004,0.931874
198,1784541769934155661,168299,89441,0.931554
199,1784541769934331788,280464,179688,0.868425
200,1784541769934617686,175457,89648,0.931402
201,1784541769934798460,169117,92792,0.929106
202,1784541769934972210,249289,144008,0.892705
203,1784541769935229190,243738,153325,0.886281
204,1784541769935477900,182686,116458,0.912054
205,1784541769935664205,189340,123368,0.907151
206,1784541769935857891,248291,86412,0.933773
207,1784541769936110548,197684,105419,0.919958
208,1784541769936311944,156772,83922,0.935602
209,1784541769936472773,201622,96557,0.926367
210,1784541769936686901,176324,87322,0.933106
211,1784541769936868385,161562,80374,0.938217
212,1784541769937034529,297645,103254,0.921518
213,1784541769937335960,134771,70396,0.945620
214,1784541769937476034,174533,85504,0.934440
215,1784541769937655148,282977,143088,0.893342
216,1784541769937946032,273237,145248,0.891846
217,1784541769938228035,298524,152126,0.887104
218,1784541769938533077,288057,150276,0.888376
219,1784541769938828481,299766,117695,0.911174
220,1784541769939134389,250192,122280,0.907920
221,1784541769939389968,232472,113463,0.914190
222,1784541769939627276,222521,111957,0.915266
223,1784541769939858038,278183,139440,0.895876
224,1784541769940141609,211331,123127,0.907321
225,1784541769940357563,284964,156482,0.884118
226,1784541769940646539,285592,128011,0.903875
227,1784541769940937287,214216,113089,0.914457
228,1784541769941156499,161405,79130,0.939136
229,1784541769941322516,196630,94836,0.927618
230,1784541769941523969,213577,96915,0.926107
231,1784541769941745526,259549,159268,0.882214
232,1784541769942011022,192773,97721,0.925522
233,1784541769942208160,271108,134379,0.899407
234,1784541769942483246,245120,137836,0.896993
235,1784541769942732549,333107,149369,0.889001
236,1784541769943070179,264706,111412,0.915656
237,1784541769943339714,252648,112843,0.914633
238,1784541769943600682,417520,160902,0.881100
239,1784541769944025039,216794,109833,0.916787
240,1784541769944248212,274178,110067,0.916619
241,1784541769944528021,331126,182173,0.866766
242,1784541769944867264,271582,165751,0.877806
243,1784541769945144907,215084,120864,0.908924
244,1784541769945365364,254493,125091,0.905933
245,1784541769945624690,201901,125009,0.905991
246,1784541769945830152,257248,153727,0.886005
247,1784541769946092339,264131,151546,0.887503
248,1784541769946362301,249172,157640,0.883326
249,1784541769946616877,210782,114221,0.913649
250,1784541769946832428,415023,174875,0.871650
251,1784541769947269999,231029,133012,0.900364
252,1784541769947511795,195506,101862,0.922523
253,1784541769947712074,161368,74295,0.942718
254,1784541769947879213,221048,124948,0.906034
255,1784541769948108940,232883,155735,0.884629
256,1784541769948347195,208637,122960,0.907439
257,1784541769948561195,169269,80442,0.938167
258,1784541769948734938,216553,123307,0.907194
259,1784541769948955067,121857,65942,0.948948
260,1784541769949079876,199925,121783,0.908272
261,1784541769949283163,233119,111620,0.915507
262,1784541769949519643,187596,100103,0.923795
263,1784541769949710996,192417,93098,0.928883
264,1784541769949908904,170939,95649,0.927026
265,1784541769950083889,152083,74843,0.942311
266,1784541769950239522,181855,102757,0.921877
267,1784541769950424505,160150,88526,0.932223
268,1784541769950594698,153875,83801,0.935691
269,1784541769950751750,142453,75449,0.941862
270,1784541769950897373,135420,74971,0.942216
271,1784541769951035824,146370,76955,0.940745
272,1784541769951185245,141880,73170,0.943554
273,1784541769951329976,140396,72967,0.943705
274,1784541769951473448,140746,73427,0.943363
275,1784541769951617052,138852,72217,0.944263
276,1784541769951758757,139391,72320,0.944187
277,1784541769951901037,138166,72007,0.944420
278,1784541769952042142,138459,72060,0.944380
279,1784541769952183454,139279,72798,0.943831
280,1784541769952325639,138035,71963,0.944452
281,1784541769952466638,139301,72196,0.944279
282,1784541769952608957,139969,72498,0.944054
283,1784541769952753622,238325,147992,0.889950
284,1784541769952996825,381516,115814,0.912513
285,1784541769953392220,235557,135278,0.898778
286,1784541769953637053,184085,100237,0.923698
287,1784541769953827288,348280,247458,0.824626
288,1784541769954181193,208991,126791,0.904734
289,1784541769954394782,174992,101117,0.923062
290,1784541769954573208,155936,83780,0.935707
291,1784541769954732293,148807,78517,0.939589
292,1784541769954884246,181051,78708,0.939448
293,1784541769955071432,239049,163155,0.879568
294,1784541769955315325,154706,83068,0.936231
295,1784541769955473072,147293,77337,0.940462
296,1784541769955623404,146243,76516,0.941070
297,1784541769955772519,145251,76027,0.941433
298,1784541769955920694,156666,75657,0.941707
299,1784541769956080548,147127,78030,0.939949
300,1784541769956230626,145746,76331,0.941208
301,1784541769956379340,144414,75681,0.941690
302,1784541769956526842,144872,75418,0.941885
303,1784541769956674652,149141,79406,0.938932
304,1784541769956826828,145867,76389,0.941165
305,1784541769956975640,143976,75077,0.942138
306,1784541769957122755,142941,75250,0.942009
307,1784541769957268770,141906,74330,0.942692
308,1784541769957413653,141893,73422,0.943367
309,1784541769957558592,142141,74204,0.942786
310,1784541769957704318,141609,74709,0.942411
311,1784541769957849050,141050,73236,0.943505
312,1784541769957993103,141178,73691,0.943167
313,1784541769958137398,142242,73934,0.942986
314,1784541769958282638,149810,81771,0.937186
315,1784541769958435476,143297,73314,0.943447
316,1784541769958581748,140135,72702,0.943902
317,1784541769958724796,140349,73294,0.943462
318,1784541769958868049,152327,73554,0.943269
319,1784541769959024829,171725,99727,0.924068
320,1784541769959199502,147752,77131,0.940615
321,1784541769959350271,142542,74504,0.942563
322,1784541769959495898,142547,74101,0.942862
323,1784541769959641460,155413,75615,0.941738
324,1784541769959800002,171566,76299,0.941231
325,1784541769959976368,184531,94905,0.927567
326,1784541769960166330,188715,103787,0.921134
327,1784541769960359958,189060,102811,0.921838
328,1784541769960553456,165307,88326,0.932370
329,1784541769960722290,146366,77641,0.940237
330,1784541769960871804,140948,74018,0.942924
