count_index,emit_ts_ns,rtt_ns,e2r_ns,werner
50,1784541840544056180,261521,133488,0.900030
51,1784541840544325331,251462,139547,0.895802
52,1784541840544582907,296353,183267,0.866037
53,1784541840544883968,264557,174105,0.872167
54,1784541840545153666,183956,106761,0.918992
55,1784541840545342284,246379,144972,0.892037
56,1784541840545593861,179489,103765,0.921150
57,1784541840545780984,195232,104274,0.920783
58,1784541840545981226,184038,111418,0.915652
59,1784541840546168691,248705,143330,0.893174
60,1784541840546420240,165313,94007,0.928221
61,1784541840546588541,235916,144064,0.892666
62,1784541840546829141,202519,103340,0.921456
63,1784541840547036768,243967,94534,0.927837
64,1784541840547291597,234158,108389,0.917823
65,1784541840547531459,207682,108896,0.917459
66,1784541840547744907,197585,116541,0.911995
67,1784541840547947457,188872,100890,0.923226
68,1784541840548141265,232799,134350,0.899427
69,1784541840548379460,231445,111029,0.915930
70,1784541840548615314,187300,81667,0.937263
71,1784541840548809087,320216,122404,0.907833
72,1784541840549134673,229294,133118,0.900289
73,1784541840549368249,184306,110626,0.916219
74,1784541840549562774,302776,198766,0.855793
75,1784541840549872516,260421,125791,0.905439
76,1784541840550141438,305770,163411,0.879394
77,1784541840550455061,312721,144354,0.892465
78,1784541840550774903,264125,148773,0.889412
79,1784541840551045439,254741,129238,0.903012
80,1784541840551305765,167155,83505,0.935909
81,1784541840551478834,285294,194351,0.858695
82,1784541840551769967,242034,129479,0.902842
83,1784541840552018204,247114,109582,0.916967
84,1784541840552270857,331088,210189,0.848345
85,1784541840552606998,177990,98453,0.924991
86,1784541840552790163,707185,114304,0.913589
87,1784541840553502244,207738,118064,0.910911
88,1784541840553715113,215909,103644,0.921237
89,1784541840553939601,187881,93141,0.928852
90,1784541840554132868,293869,160930,0.881081
91,1784541840554432064,173802,96597,0.926337
92,1784541840554610173,189190,124550,0.906315
93,1784541840554804027,144507,79182,0.939097
94,1784541840554952466,582656,450800,0.709695
95,1784541840555546637,293202,180534,0.867859
96,1784541840555847954,232208,113733,0.913997
97,1784541840556090755,249049,111897,0.915309
98,1784541840556345098,220625,123294,0.907203
99,1784541840556571421,182127,96638,0.926308
100,1784541840556758769,173903,71106,0.945091
101,1784541840556936771,380445,210224,0.848322
102,1784541840557321436,569751,109539,0.916998
103,1784541840557967279,580771,278511,0.805528
104,1784541840558559706,340103,196615,0.857205
105,1784541840558908349,329366,175993,0.870899
106,1784541840559249396,283787,152201,0.887053
107,1784541840559538995,321537,210821,0.847935
108,1784541840559865890,218201,110449,0.916346
109,1784541840560089684,213565,102466,0.922087
