sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,clock_offset_mean_ns,clock_sync_path_delay_mean_ns
1,1780563687863580771,1780563692698392266,1780563692698392406,1780563687864043822,4834811495,-4834348584,-4834580039,231455,-4834470037,122640
2,1780563687864049112,1780563692698713906,1780563692698714046,1780563687864410726,4834664794,-4834303320,-4834484057,180737,-4834470037,122640
3,1780563687864416436,1780563692699128696,1780563692699128806,1780563687864811258,4834712260,-4834317548,-4834514904,197356,-4834470037,122640
4,1780563687864817298,1780563692699469246,1780563692699469306,1780563687865075802,4834651948,-4834393504,-4834522726,129222,-4834470037,122640
5,1780563687865081252,1780563692699683197,1780563692699683257,1780563687865348067,4834601945,-4834335190,-4834468567,133377,-4834470037,122640
6,1780563687865353567,1780563692699963227,1780563692699963277,1780563687865641831,4834609660,-4834321446,-4834465553,144107,-4834470037,122640
7,1780563687865647221,1780563692700265017,1780563692700265107,1780563687865947845,4834617796,-4834317262,-4834467529,150267,-4834470037,122640
8,1780563687865953715,1780563692700573657,1780563692700573747,1780563687866175151,4834619942,-4834398596,-4834509269,110673,-4834470037,122640
9,1780563687866180670,1780563692700787557,1780563692700787587,1780563687866451725,4834606887,-4834335862,-4834471374,135512,-4834470037,122640
10,1780563687866457395,1780563692701071807,1780563692701071897,1780563687866749939,4834614412,-4834321958,-4834468185,146227,-4834470037,122640
11,1780563687866755429,1780563692701367848,1780563692701367938,1780563687867050313,4834612419,-4834317625,-4834465022,147397,-4834470037,122640
12,1780563687867056163,1780563692701591628,1780563692701591668,1780563687867268680,4834535465,-4834322988,-4834429226,106238,-4834470037,122640
13,1780563687867274040,1780563692701895028,1780563692701895118,1780563687867567444,4834620988,-4834327674,-4834474331,146657,-4834470037,122640
14,1780563687867572914,1780563692702175978,1780563692702176068,1780563687867850878,4834603064,-4834325190,-4834464127,138937,-4834470037,122640
15,1780563687867856728,1780563692702460418,1780563692702460508,1780563687868059784,4834603690,-4834400724,-4834502207,101483,-4834470037,122640
16,1780563687868065264,1780563692702674559,1780563692702674599,1780563687868338169,4834609295,-4834336430,-4834472862,136432,-4834470037,122640
17,1780563687868343589,1780563692702956219,1780563692702956309,1780563687868636943,4834612630,-4834319366,-4834465998,146632,-4834470037,122640
18,1780563687868642523,1780563692703255449,1780563692703255539,1780563687868936717,4834612926,-4834318822,-4834465874,147052,-4834470037,122640
19,1780563687868942467,1780563692703482689,1780563692703482729,1780563687869157433,4834540222,-4834325296,-4834432759,107463,-4834470037,122640
20,1780563687869162732,1780563692703784659,1780563692703784749,1780563687869455327,4834621927,-4834329422,-4834475674,146252,-4834470037,122640
21,1780563687869460687,1780563692704063959,1780563692704064049,1780563687869736731,4834603272,-4834327318,-4834465295,137977,-4834470037,122640
22,1780563687869742131,1780563692704348800,1780563692704348900,1780563687869950397,4834606669,-4834398503,-4834502586,104083,-4834470037,122640
23,1780563687869956337,1780563692704556640,1780563692704556690,1780563687870222052,4834600303,-4834334638,-4834467470,132832,-4834470037,122640
24,1780563687870227782,1780563692704841880,1780563692704841970,1780563687870521057,4834614098,-4834320913,-4834467505,146592,-4834470037,122640
25,1780563687870526576,1780563692705138900,1780563692705138990,1780563687870823621,4834612324,-4834315369,-4834463846,148477,-4834470037,122640
26,1780563687870829610,1780563692705365480,1780563692705365520,1780563687871039456,4834535870,-4834326064,-4834430967,104903,-4834470037,122640
27,1780563687871044866,1780563692705669751,1780563692705669841,1780563687871340550,4834624885,-4834329291,-4834477088,147797,-4834470037,122640
28,1780563687871346010,1780563692705948961,1780563692705949051,1780563687871624285,4834602951,-4834324766,-4834463858,139092,-4834470037,122640
29,1780563687871629575,1780563692706233441,1780563692706233521,1780563687871834121,4834603866,-4834399400,-4834501633,102233,-4834470037,122640
30,1780563687871840040,1780563692706442801,1780563692706442841,1780563687872106055,4834602761,-4834336786,-4834469773,132987,-4834470037,122640
31,1780563687872111795,1780563692706727041,1780563692706727131,1780563687872406899,4834615246,-4834320232,-4834467739,147507,-4834470037,122640
32,1780563687872412429,1780563692707024961,1780563692707025051,1780563687872706433,4834612532,-4834318618,-4834465575,146957,-4834470037,122640
33,1780563687872711923,1780563692707242112,1780563692707242152,1780563687872927249,4834530189,-4834314903,-4834422546,107643,-4834470037,122640
34,1780563687872933129,1780563692707551592,1780563692707551682,1780563687873221874,4834618463,-4834329808,-4834474135,144327,-4834470037,122640
35,1780563687873227324,1780563692707830052,1780563692707830142,1780563687873503549,4834602728,-4834326593,-4834464660,138067,-4834470037,122640
36,1780563687873508898,1780563692708113402,1780563692708113492,1780563687873722584,4834604504,-4834390908,-4834497706,106798,-4834470037,122640
37,1780563687873732984,1780563692708320972,1780563692708321012,1780563687873984519,4834587988,-4834336493,-4834462240,125747,-4834470037,122640
38,1780563687873991039,1780563692708608463,1780563692708608553,1780563687874289993,4834617424,-4834318560,-4834467992,149432,-4834470037,122640
39,1780563687874295643,1780563692708909483,1780563692708909583,1780563687874592177,4834613840,-4834317406,-4834465623,148217,-4834470037,122640
40,1780563687874598037,1780563692709130993,1780563692709131033,1780563687874811463,4834532956,-4834319570,-4834426263,106693,-4834470037,122640
41,1780563687874817622,1780563692709438473,1780563692709438563,1780563687875110047,4834620851,-4834328516,-4834474683,146167,-4834470037,122640
42,1780563687875115597,1780563692709719833,1780563692709719933,1780563687875392921,4834604236,-4834327012,-4834465624,138612,-4834470037,122640
43,1780563687875398491,1780563692710001003,1780563692710001093,1780563687875599937,4834602512,-4834401156,-4834501834,100678,-4834470037,122640
44,1780563687875605407,1780563692710209814,1780563692710209854,1780563687875874541,4834604407,-4834335313,-4834469860,134547,-4834470037,122640
45,1780563687875880441,1780563692710499204,1780563692710499294,1780563687876179485,4834618763,-4834319809,-4834469286,149477,-4834470037,122640
46,1780563687876185255,1780563692710798294,1780563692710798384,1780563687876479280,4834613039,-4834319104,-4834466071,146967,-4834470037,122640
47,1780563687876484850,1780563692711013414,1780563692711013464,1780563687876696996,4834528564,-4834316468,-4834422516,106048,-4834470037,122640
48,1780563687876702506,1780563692711321554,1780563692711321644,1780563687876995220,4834619048,-4834326424,-4834472736,146312,-4834470037,122640
49,1780563687877001300,1780563692711603555,1780563692711603645,1780563687877275775,4834602255,-4834327870,-4834465062,137192,-4834470037,122640
50,1780563687877281444,1780563692711884515,1780563692711884605,1780563687877485340,4834603071,-4834399265,-4834501168,101903,-4834470037,122640
51,1780563687877490730,1780563692712093175,1780563692712093215,1780563687877756885,4834602445,-4834336330,-4834469387,133057,-4834470037,122640
52,1780563687877762245,1780563692712377235,1780563692712377325,1780563687878059349,4834614990,-4834317976,-4834466483,148507,-4834470037,122640
53,1780563687878065139,1780563692712679015,1780563692712679105,1780563687878360243,4834613876,-4834318862,-4834466369,147507,-4834470037,122640
54,1780563687878365553,1780563692712897605,1780563692712897645,1780563687878579959,4834532052,-4834317686,-4834424869,107183,-4834470037,122640
55,1780563687878585558,1780563692713204856,1780563692713204936,1780563687878875303,4834619298,-4834329633,-4834474465,144832,-4834470037,122640
56,1780563687878881463,1780563692713489486,1780563692713489586,1780563687879164577,4834608023,-4834325009,-4834466516,141507,-4834470037,122640
57,1780563687879170447,1780563692713776056,1780563692713776146,1780563687879375034,4834605609,-4834401112,-4834503360,102248,-4834470037,122640
58,1780563687879380324,1780563692713984776,1780563692713984816,1780563687879648918,4834604452,-4834335898,-4834470175,134277,-4834470037,122640
59,1780563687879654318,1780563692714271426,1780563692714271516,1780563687879951452,4834617108,-4834320064,-4834468586,148522,-4834470037,122640
60,1780563687879957492,1780563692714570956,1780563692714571056,1780563687880252126,4834613464,-4834318930,-4834466197,147267,-4834470037,122640
