sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,clock_offset_mean_ns,clock_sync_path_delay_mean_ns
1,1780313784781375593,1780313784136394424,1780313784136394874,1780313784782003517,-644981169,645608643,645294906,313737,645321272,242544
2,1780313784782016797,1780313784136948373,1780313784136948623,1780313784782500729,-645068424,645552106,645310265,241841,645321272,242544
3,1780313784782519169,1780313784137438823,1780313784137439083,1780313784782986822,-645080346,645547739,645314042,233696,645321272,242544
4,1780313784782995402,1780313784137947754,1780313784137948054,1780313784783510125,-645047648,645562071,645304859,257211,645321272,242544
5,1780313784783518905,1780313784138471164,1780313784138471464,1780313784784039459,-645047741,645567995,645307868,260127,645321272,242544
6,1780313784784048689,1780313784138994433,1780313784138994663,1780313784784562802,-645054256,645568139,645311197,256941,645321272,242544
7,1780313784784571202,1780313784139472304,1780313784139472634,1780313784785042174,-645098898,645569540,645334219,235321,645321272,242544
8,1780313784785050794,1780313784140004403,1780313784140004673,1780313784785571147,-645046391,645566474,645306432,260041,645321272,242544
9,1780313784785579237,1780313784140511243,1780313784140511483,1780313784786080890,-645067994,645569407,645318700,250706,645321272,242544
10,1780313784786090080,1780313784141022794,1780313784141022964,1780313784786590723,-645067286,645567759,645317522,250236,645321272,242544
11,1780313784786599243,1780313784141463405,1780313784141463535,1780313784786991715,-645135838,645528180,645332009,196171,645321272,242544
12,1780313784786999645,1780313784141958606,1780313784141958806,1780313784787529639,-645041039,645570833,645305936,264897,645321272,242544
13,1780313784787537989,1780313784142468876,1780313784142469076,1780313784788038812,-645069113,645569736,645319424,250311,645321272,242544
14,1780313784788046732,1780313784142982375,1780313784142982545,1780313784788562035,-645064357,645579490,645321923,257566,645321272,242544
15,1780313784788570375,1780313784143435656,1780313784143435746,1780313784788968677,-645134719,645532931,645333825,199106,645321272,242544
16,1780313784788976587,1780313784143922298,1780313784143922438,1780313784789489940,-645054289,645567502,645310895,256606,645321272,242544
17,1780313784789497870,1780313784144433437,1780313784144433577,1780313784790001812,-645064433,645568235,645316334,251901,645321272,242544
18,1780313784790010693,1780313784144944547,1780313784144944687,1780313784790516425,-645066146,645571738,645318942,252796,645321272,242544
19,1780313784790524685,1780313784145390008,1780313784145390188,1780313784790920379,-645134677,645530191,645332434,197757,645321272,242544
20,1780313784790928949,1780313784145875469,1780313784145875629,1780313784791444951,-645053480,645569322,645311401,257921,645321272,242544
21,1780313784791452931,1780313784146384899,1780313784146385049,1780313784791955654,-645068032,645570605,645319318,251286,645321272,242544
22,1780313784791963864,1780313784146900569,1780313784146900759,1780313784792468217,-645063295,645567458,645315376,252081,645321272,242544
23,1780313784792476467,1780313784147343661,1780313784147343761,1780313784792874819,-645132806,645531058,645331932,199126,645321272,242544
24,1780313784792883159,1780313784147828451,1780313784147828571,1780313784793356772,-645054708,645528201,645291454,236746,645321272,242544
25,1780313784793364552,1780313784148296142,1780313784148296312,1780313784793864205,-645068410,645567893,645318151,249741,645321272,242544
26,1780313784793872235,1780313784148806392,1780313784148806582,1780313784794376717,-645065843,645570135,645317989,252146,645321272,242544
27,1780313784794385868,1780313784149249943,1780313784149250043,1780313784794824001,-645135925,645573958,645354941,219016,645321272,242544
28,1780313784794832291,1780313784149785943,1780313784149786353,1780313784795357314,-645046348,645570961,645308654,262306,645321272,242544
29,1780313784795365464,1780313784150295893,1780313784150296053,1780313784795869787,-645069571,645573734,645321652,252081,645321272,242544
30,1780313784795877827,1780313784150813703,1780313784150813893,1780313784796388339,-645064124,645574446,645319285,255161,645321272,242544
31,1780313784796396400,1780313784151271574,1780313784151271684,1780313784796815742,-645124826,645544058,645334442,209616,645321272,242544
32,1780313784796824232,1780313784151770364,1780313784151770524,1780313784797343235,-645053868,645572711,645313289,259421,645321272,242544
33,1780313784797350615,1780313784152281364,1780313784152281534,1780313784797855508,-645069251,645573974,645321612,252361,645321272,242544
34,1780313784797863498,1780313784152798265,1780313784152798565,1780313784798373051,-645065233,645574486,645319859,254626,645321272,242544
35,1780313784798381061,1780313784153248526,1780313784153248666,1780313784798821614,-645132535,645572948,645352741,220206,645321272,242544
36,1780313784798829364,1780313784153775315,1780313784153775485,1780313784799347677,-645054049,645572192,645313120,259071,645321272,242544
37,1780313784799355367,1780313784154285865,1780313784154286035,1780313784799859090,-645069502,645573055,645321278,251776,645321272,242544
38,1780313784799866790,1780313784154798785,1780313784154798945,1780313784800335412,-645068005,645536467,645302236,234231,645321272,242544
39,1780313784800343022,1780313784155206647,1780313784155206767,1780313784800784445,-645136375,645577678,645357026,220651,645321272,242544
40,1780313784800792295,1780313784155737687,1780313784155737857,1780313784801317488,-645054608,645579631,645317119,262511,645321272,242544
41,1780313784801325188,1780313784156259157,1780313784156259307,1780313784801807311,-645066031,645548004,645307017,240986,645321272,242544
42,1780313784801815171,1780313784156749157,1780313784156749437,1780313784802332204,-645066014,645582767,645324390,258376,645321272,242544
43,1780313784802340164,1780313784157206948,1780313784157207048,1780313784802787837,-645133216,645580789,645357002,223786,645321272,242544
44,1780313784802795497,1780313784157742827,1780313784157742997,1780313784803315359,-645052670,645572362,645312516,259846,645321272,242544
45,1780313784803323080,1780313784158269197,1780313784158269357,1780313784803844892,-645053883,645575535,645314709,260826,645321272,242544
46,1780313784803852692,1780313784158787208,1780313784158787388,1780313784804359995,-645065484,645572607,645319045,253561,645321272,242544
47,1780313784804369655,1780313784159234549,1780313784159234649,1780313784804808868,-645135106,645574219,645354662,219556,645321272,242544
48,1780313784804816618,1780313784159765538,1780313784159765748,1780313784805338622,-645051080,645572874,645311977,260897,645321272,242544
49,1780313784805347212,1780313784160280208,1780313784160280358,1780313784805856214,-645067004,645575856,645321430,254426,645321272,242544
50,1780313784805864034,1780313784160798328,1780313784160798498,1780313784806368687,-645065706,645570189,645317947,252241,645321272,242544
51,1780313784806376487,1780313784161239939,1780313784161240049,1780313784806814050,-645136548,645574001,645355274,218726,645321272,242544
52,1780313784806822130,1780313784161766830,1780313784161767020,1780313784807339693,-645055300,645572673,645313986,258686,645321272,242544
53,1780313784807347733,1780313784162280490,1780313784162280660,1780313784807857445,-645067243,645576785,645322014,254771,645321272,242544
54,1780313784807866605,1780313784162799019,1780313784162799229,1780313784808371068,-645067586,645571839,645319712,252126,645321272,242544
55,1780313784808379148,1780313784163251730,1780313784163251870,1780313784808825031,-645127418,645573161,645350289,222871,645321272,242544
56,1780313784808834211,1780313784163784090,1780313784163784290,1780313784809326044,-645050121,645541754,645295937,245816,645321272,242544
