round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1790176431321178912,0.585410,0.981681,0.574686,1
1,1790176431322468645,0.735896,0.984876,0.724766,1
2,1790176437331800368,0.984068,0.662785,0.652225,1
3,1790176437332368260,0.989872,0.904359,0.895199,1
4,1790176437332815634,0.989565,0.904449,0.895011,1
5,1790176437333257328,0.989832,0.826697,0.818291,1
6,1790176437334473012,0.991427,0.370973,0.000000,0
7,1790176437334887557,0.992032,0.802898,0.796501,1
8,1790176437335698886,0.991943,0.527940,0.523687,1
9,1790176437336092941,0.987696,0.799110,0.789278,1
10,1790176437336902050,0.992558,0.726719,0.721310,1
11,1790176437338075425,0.992508,0.366262,0.363518,1
12,1790176437338460359,0.992440,0.805826,0.000000,0
13,1790176437338847864,0.992439,0.787189,0.781237,1
14,1790176437339231699,0.992260,0.787512,0.781416,1
15,1790176437339991689,0.992538,0.626101,0.621429,1
16,1790176437340750929,0.992250,0.542970,0.538762,1
17,1790176437341512339,0.992151,0.544231,0.000000,0
18,1790176437342106331,0.805295,0.992349,0.799134,1
19,1790176437342850201,0.992508,0.674635,0.669580,1
20,1790176443352828815,0.984807,0.346530,0.000000,0
21,1790176443353398697,0.982741,0.881026,0.865820,1
22,1790176443354733039,0.984670,0.365786,0.360179,1
23,1790176443355987693,0.991784,0.385175,0.382010,1
24,1790176443356815042,0.991496,0.662308,0.656676,1
25,1790176443357208967,0.991695,0.812347,0.805600,1
26,1790176443357960127,0.992667,0.773030,0.767362,1
27,1790176443358717537,0.992339,0.548767,0.000000,0
28,1790176443359166211,0.928320,0.992588,0.000000,0
29,1790176443359528436,0.994525,0.983567,0.978182,1
30,1790176443359910151,0.992895,0.949083,0.942340,1
31,1790176443360320945,0.992757,0.891359,0.000000,0
32,1790176443361084515,0.992737,0.539107,0.535191,1
33,1790176443361477510,0.992429,0.784219,0.778281,1
34,1790176443361865835,0.992756,0.913439,0.906822,1
35,1790176443363400645,0.992439,0.441742,0.000000,0
36,1790176443363791329,0.992936,0.784541,0.778999,1
37,1790176443364190184,0.992439,0.896212,0.000000,0
38,1790176443365359489,0.992121,0.362295,0.000000,0
39,1790176443365755534,0.992478,0.784807,0.778904,1
40,1790176443366151808,0.992151,0.781042,0.774912,1
41,1790176446371357219,0.984403,0.476032,0.468607,1
42,1790176446371931271,0.989605,0.886080,0.876870,1
43,1790176446372363936,0.982692,0.886505,0.871161,1
44,1790176449376839366,0.947878,0.601257,0.000000,0
45,1790176455387979166,0.657873,0.984314,0.647553,1
46,1790176455389156151,0.489960,0.984157,0.482198,1
47,1790176455389602065,0.992568,0.974939,0.967693,1
48,1790176455390038789,0.991308,0.834896,0.827639,1
49,1790176455390872418,0.992022,0.662122,0.656840,1
50,1790176458396357694,0.982545,0.450544,0.442680,1
51,1790176458396958816,0.995631,0.978036,0.973762,1
52,1790176458397923754,0.984039,0.749884,0.737915,1
53,1790176458398800802,0.989703,0.543404,0.000000,0
54,1790176458399225956,0.986995,0.997234,0.000000,0
55,1790176458400041575,0.991962,0.661898,0.656578,1
56,1790176458400868364,0.992072,0.607160,0.602346,1
57,1790176458401291179,0.991258,0.767431,0.760722,1
58,1790176458402107428,0.991903,0.604990,0.000000,0
59,1790176458402530992,0.991724,0.764513,0.758186,1
60,1790176458402954867,0.992181,0.765277,0.759293,1
61,1790176458403380591,0.991853,0.762963,0.756747,1
62,1790176458403804925,0.992073,0.765584,0.000000,0
63,1790176458404995920,0.991972,0.481398,0.000000,0
64,1790176458405420504,0.991715,0.762749,0.000000,0
65,1790176458405845478,0.992340,0.892162,0.000000,0
66,1790176458406267773,0.992022,0.880937,0.873909,1
67,1790176458406738637,0.917155,0.992657,0.910420,1
68,1790176458407123881,0.992688,0.834889,0.828784,1
69,1790176458407546356,0.992111,0.764520,0.000000,0
70,1790176458407970660,0.992449,0.764223,0.758452,1
71,1790176458408765080,0.991992,0.529119,0.524882,1
72,1790176458409165524,0.992350,0.785059,0.000000,0
73,1790176458409943454,0.992230,0.542405,0.000000,0
74,1790176458410725624,0.992488,0.621354,0.616687,1
75,1790176458411504554,0.992101,0.729646,0.723883,1
76,1790176461417241988,0.973468,0.479203,0.000000,0
77,1790176461417840030,0.990149,0.966330,0.956810,1
78,1790176461418738168,0.984196,0.610801,0.601148,1
79,1790176461419565607,0.990882,0.936113,0.927577,1
80,1790176461419973381,0.991557,0.790905,0.784228,1
81,1790176461420810830,0.982083,0.514829,0.000000,0
82,1790176461421242915,0.992052,0.910675,0.903437,1
83,1790176461422436599,0.991764,0.359250,0.000000,0
84,1790176461422862503,0.992598,0.766220,0.760548,1
85,1790176461423333907,0.915881,0.991843,0.908410,1
86,1790176461424085257,0.992082,0.680876,0.000000,0
