sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,t2_kernel_timestamp,t4_kernel_timestamp,used_for_offset,used_for_best_path,clock_sync_method,clock_sync_protocol,clock_sync_kernel_timestamp,clock_sync_kernel_timestamp_received,clock_sync_kernel_timestamp_fallback,clock_sync_t2_kernel_timestamp_received,clock_sync_t2_kernel_timestamp_fallback,clock_sync_t4_kernel_timestamp_received,clock_sync_t4_kernel_timestamp_fallback,clock_offset_final_ns,clock_offset_mean_ns,clock_offset_median_ns,clock_offset_best_path_median_ns,clock_offset_std_ns,clock_offset_mad_ns,clock_sync_path_delay_final_ns,clock_sync_path_delay_mean_ns,clock_sync_path_delay_min_ns,clock_sync_path_delay_median_ns,clock_sync_path_delay_p95_ns,clock_sync_path_delay_best_median_ns,clock_sync_negative_or_suspicious,sync_quality
1,1780659061439577837,1780659062461605031,1780659062461680481,1780659061440262573,1022027194,-1021417908,-1021722551,304643,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1021649678,-1021650548,-1021649843,-1021649678,4230.087965,945,176461,178657,173351,177795,184191,176461,0,ok
2,1780659061440329462,1780659062462184824,1780659062462220724,1780659061440786834,1021855362,-1021433890,-1021644626,210736,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1021649678,-1021650548,-1021649843,-1021649678,4230.087965,945,176461,178657,173351,177795,184191,176461,0,ok
3,1780659061440830183,1780659062462678156,1780659062462700247,1780659061441265244,1021847973,-1021435003,-1021641488,206485,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1021649678,-1021650548,-1021649843,-1021649678,4230.087965,945,176461,178657,173351,177795,184191,176461,0,ok
4,1780659061441308513,1780659062463160159,1780659062463193679,1780659061441756595,1021851646,-1021437084,-1021644365,207281,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1021649678,-1021650548,-1021649843,-1021649678,4230.087965,945,176461,178657,173351,177795,184191,176461,0,ok
5,1780659061441800164,1780659062463650692,1780659062463672082,1780659061442222295,1021850528,-1021449787,-1021650158,200370,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1021649678,-1021650548,-1021649843,-1021649678,4230.087965,945,176461,178657,173351,177795,184191,176461,0,ok
6,1780659061442260195,1780659062464089004,1780659062464109504,1780659061442646747,1021828809,-1021462757,-1021645783,183026,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1021649678,-1021650548,-1021649843,-1021649678,4230.087965,945,176461,178657,173351,177795,184191,176461,0,ok
7,1780659061442671606,1780659062464498726,1780659062464519166,1780659061443053039,1021827120,-1021466127,-1021646624,180496,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1021649678,-1021650548,-1021649843,-1021649678,4230.087965,945,176461,178657,173351,177795,184191,176461,0,ok
8,1780659061443072419,1780659062464900079,1780659062464919490,1780659061443450351,1021827660,-1021469139,-1021648400,179260,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1021649678,-1021650548,-1021649843,-1021649678,4230.087965,945,176461,178657,173351,177795,184191,176461,0,ok
9,1780659061443468591,1780659062465300912,1780659062465320482,1780659061443851844,1021832321,-1021468638,-1021650480,181841,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1021649678,-1021650548,-1021649843,-1021649678,4230.087965,945,176461,178657,173351,177795,184191,176461,0,ok
10,1780659061443869054,1780659062465697574,1780659062465716394,1780659061444249406,1021828520,-1021466988,-1021647754,180766,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1021649678,-1021650548,-1021649843,-1021649678,4230.087965,945,176461,178657,173351,177795,184191,176461,0,ok
11,1780659061444266386,1780659062466093836,1780659062466112766,1780659061444642878,1021827450,-1021469888,-1021648669,178781,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1021649678,-1021650548,-1021649843,-1021649678,4230.087965,945,176461,178657,173351,177795,184191,176461,0,ok
12,1780659061444660938,1780659062466490698,1780659062466507278,1780659061445037121,1021829760,-1021470157,-1021649959,179801,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1021649678,-1021650548,-1021649843,-1021649678,4230.087965,945,176461,178657,173351,177795,184191,176461,0,ok
13,1780659061445052930,1780659062466878760,1780659062466892540,1780659061445420313,1021825830,-1021472227,-1021649029,176801,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1021649678,-1021650548,-1021649843,-1021649678,4230.087965,945,176461,178657,173351,177795,184191,176461,0,ok
14,1780659061445437133,1780659062467264262,1780659062467278742,1780659061445807885,1021827129,-1021470857,-1021648993,178136,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1021649678,-1021650548,-1021649843,-1021649678,4230.087965,945,176461,178657,173351,177795,184191,176461,0,ok
15,1780659061445824195,1780659062467649814,1780659062467665074,1780659061446194448,1021825619,-1021470626,-1021648123,177496,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-1021649678,-1021650548,-1021649843,-1021649678,4230.087965,945,176461,178657,173351,177795,184191,176461,0,ok
16,1780659061446210427,1780659062468039726,1780659062468054516,1780659061446583481,1021829299,-1021471035,-1021650167,179132,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1021649678,-1021650548,-1021649843,-1021649678,4230.087965,945,176461,178657,173351,177795,184191,176461,0,ok
17,1780659061446608681,1780659062468435449,1780659062468449719,1780659061446979253,1021826768,-1021470466,-1021648617,178151,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1021649678,-1021650548,-1021649843,-1021649678,4230.087965,945,176461,178657,173351,177795,184191,176461,0,ok
18,1780659061447000453,1780659062468826311,1780659062468842692,1780659061447374165,1021825858,-1021468527,-1021647193,178665,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1021649678,-1021650548,-1021649843,-1021649678,4230.087965,945,176461,178657,173351,177795,184191,176461,0,ok
