round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,3,1113899,265820,1790178041930610503,1790178041930542386,81597,0,0.000000,1,0
1,1,208520,219730,1790178041930846683,1790178041931436384,77467,589701,0.000000,1,0
2,5,2700836,264716,1790178047942364644,1790178047942858951,111684,494307,0.000000,1,0
3,1,192717,213187,1790178047943193582,1790178047943288585,99844,95003,0.812161,1,1
4,8,1280409,155497,1790178047944691147,1790178047945292029,100737,600882,0.000000,1,0
5,5,763978,153958,1790178047946180914,1790178047946091348,154415,0,0.000000,1,0
6,3,438472,150277,1790178047946706545,1790178047946852858,98393,146313,0.778717,1,1
7,7,2733317,225239,1790178068980787023,1790178068981205804,111004,418781,0.000000,1,0
8,4,691914,147589,1790178068982035002,1790178068981959194,84188,0,0.000000,1,0
9,1,131839,147389,1790178068982190361,1790178068982772123,84512,581762,0.510727,1,1
10,4,575805,143319,1790178068983450840,1790178068983378195,136434,0,0.800110,1,1
11,4,561576,140019,1790178068984093545,1790178068984551090,92590,457545,0.579828,1,1
12,6,887483,148428,1790178068985549433,1790178068986503594,97659,954161,0.000000,1,0
13,4,2408597,430214,1790178071992348610,1790178071992231954,116746,0,0.566453,1,1
14,2,477033,219127,1790178071992885462,1790178071993582776,126455,697314,0.000000,1,0
15,1,198547,221177,1790178071993933248,1790178071993996961,116644,63713,0.000000,1,0
16,1,183057,201797,1790178071994318562,1790178071994819730,89614,501168,0.537787,1,1
17,1,155538,171158,1790178071995084001,1790178071995662739,88303,578738,0.511697,1,1
18,2,330407,165098,1790178071996100498,1790178071996083593,83884,0,0.930095,1,1
19,3,444684,145568,1790178071996629670,1790178071997246777,86193,617107,0.000000,1,0
20,7,1030845,149077,1790178071998381625,1790178071998743838,84600,362213,0.636746,1,1
21,2,1495548,631136,1790178084016722692,1790178084016869183,225422,146491,0.667923,1,1
22,2,771223,281554,1790178084017922197,1790178084017861410,93167,0,0.000000,1,0
23,1,224376,252286,1790178084018218282,1790178084018757928,116221,539646,0.511713,1,1
