round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1790178041930542386,0.547221,0.985082,0.000000,0
1,1790178041931436384,0.984570,0.515158,0.000000,0
2,1790178047942858951,0.984954,0.536718,0.000000,0
3,1790178047943288585,0.991893,0.818799,0.812161,1
4,1790178047945292029,0.991883,0.498017,0.000000,0
5,1790178047946091348,0.660450,0.992260,0.000000,0
6,1790178047946852858,0.992737,0.784415,0.778717,1
7,1790178068981205804,0.980816,0.585030,0.000000,0
8,1790178068981959194,0.745839,0.992320,0.000000,0
9,1790178068982772123,0.992340,0.514669,0.510727,1
10,1790178068983378195,0.806173,0.992479,0.800110,1
11,1790178068984551090,0.992290,0.584334,0.579828,1
12,1790178068986503594,0.992181,0.355128,0.000000,0
13,1790178071992231954,0.579991,0.976658,0.566453,1
14,1790178071993582776,0.984808,0.443052,0.000000,0
15,1790178071993996961,0.991883,0.834045,0.000000,0
16,1790178071994819730,0.992220,0.542004,0.537787,1
17,1790178071995662739,0.992409,0.515611,0.511697,1
18,1790178071996083593,0.992885,0.936759,0.930095,1
19,1790178071997246777,0.991904,0.497823,0.000000,0
20,1790178071998743838,0.992617,0.641482,0.636746,1
21,1790178084016869183,0.984975,0.678111,0.667923,1
22,1790178084017861410,0.990416,0.946723,0.000000,0
23,1790178084018757928,0.984846,0.519587,0.511713,1
