count_index,ts_swap,swap_to_recv_ns,werner,success_bit
0,1789567926150451283,523900,0.931000,1
1,1789567926150875308,334738,0.931000,1
2,1789567926151309202,284599,0.931000,1
3,1789567926151716637,281539,0.931000,1
4,1789567926152123221,279899,0.931000,1
5,1789567926152529076,282289,0.000000,0
6,1789567926152935001,280680,0.000000,0
7,1789567926153342555,283221,0.931000,1
8,1789567926153748450,280021,0.931000,1
9,1789567926154154574,265612,0.931000,1
10,1789567926154562719,261203,0.931000,1
11,1789567926154968444,261523,0.931000,1
12,1789567926155374468,262284,0.931000,1
13,1789567926155780263,262614,0.931000,1
14,1789567926156186298,264985,0.931000,1
15,1789567926156592142,274646,0.931000,1
16,1789567926156997767,264366,0.931000,1
17,1789567926157404811,258778,0.931000,1
18,1789567926157810566,264008,0.931000,1
19,1789567926158216701,258808,0.931000,1
20,1789567926158622365,262099,0.931000,1
21,1789567926159028200,262130,0.931000,1
22,1789567926159433875,261750,0.931000,1
23,1789567926159839769,264501,0.931000,1
24,1789567926160245714,259711,0.931000,1
25,1789567926160651538,263643,0.931000,1
26,1789567926161057843,264563,0.931000,1
27,1789567926161467678,261423,0.931000,1
28,1789567926161873762,262755,0.931000,1
29,1789567926162279897,260575,0.000000,0
30,1789567926162685802,265065,0.000000,0
31,1789567926163091906,262176,0.000000,0
32,1789567926163497531,260807,0.931000,1
33,1789567926163903405,261478,0.931000,1
34,1789567926164309350,261738,0.931000,1
35,1789567926164715015,259968,0.931000,1
36,1789567926165120929,262640,0.931000,1
37,1789567926165527294,260930,0.931000,1
38,1789567926165933969,264760,0.931000,1
39,1789567926166340193,262481,0.931000,1
40,1789567926166745908,261621,0.931000,1
41,1789567926167151922,261743,0.000000,0
42,1789567926167557747,267003,0.931000,1
43,1789567926167966052,261303,0.931000,1
44,1789567926168372256,258984,0.931000,1
45,1789567926168777961,258645,0.931000,1
46,1789567926169184056,260275,0.931000,1
47,1789567926169590550,264326,0.931000,1
48,1789567926169996375,269166,0.931000,1
49,1789567926170402579,261958,0.931000,1
50,1789567926170808264,265028,0.931000,1
51,1789567926171214389,261618,0.931000,1
52,1789567926171620043,260689,0.931000,1
53,1789567926172026258,264670,0.931000,1
54,1789567926172432043,261570,0.931000,1
55,1789567926172837757,267221,0.931000,1
56,1789567926173244402,263591,0.931000,1
57,1789567926173650186,277273,0.931000,1
58,1789567926174056111,264063,0.931000,1
59,1789567926174461756,262003,0.931000,1
60,1789567926174867380,264865,0.931000,1
61,1789567926175274025,261155,0.931000,1
62,1789567926175680030,265205,0.931000,1
63,1789567926176089824,261726,0.931000,1
64,1789567926176495829,258266,0.931000,1
65,1789567926176901883,262728,0.931000,1
66,1789567926177308638,262728,0.931000,1
67,1789567926177714393,262698,0.931000,1
68,1789567926178120277,260789,0.931000,1
69,1789567926178525942,260670,0.931000,1
70,1789567926178931687,265220,0.000000,0
71,1789567926179337821,263061,0.931000,1
72,1789567926179743616,260851,0.931000,1
73,1789567926180149570,260043,0.931000,1
74,1789567926180555215,258913,0.931000,1
75,1789567926180960860,261773,0.931000,1
76,1789567926181367394,258974,0.931000,1
77,1789567926181773499,262645,0.000000,0
78,1789567926182179654,261265,0.931000,1
79,1789567926182585708,260956,0.931000,1
80,1789567926182991353,264377,0.931000,1
81,1789567926183397497,268748,0.931000,1
82,1789567926183803182,262998,0.931000,1
83,1789567926184209227,259438,0.931000,1
84,1789567926184614921,259669,0.931000,1
85,1789567926185020796,266600,0.931000,1
86,1789567926185427131,261410,0.931000,1
87,1789567926185832785,261611,0.931000,1
88,1789567926186238730,260651,0.931000,1
89,1789567926186644365,264422,0.931000,1
90,1789567926187050279,259513,0.000000,0
91,1789567926187455914,260543,0.931000,1
92,1789567926187861588,260504,0.931000,1
93,1789567926188269873,261335,0.931000,1
94,1789567926188676008,261315,0.931000,1
95,1789567926189081942,262146,0.931000,1
96,1789567926189488297,261307,0.931000,1
97,1789567926189893982,260107,0.931000,1
98,1789567926190300066,266118,0.931000,1
99,1789567926190705691,260658,0.931000,1
100,1789567926191111625,260600,0.931000,1
101,1789567926191517290,258860,0.931000,1
102,1789567926191922965,262140,0.931000,1
103,1789567926192328949,263251,0.931000,1
104,1789567926192734604,261892,0.931000,1
105,1789567926193140499,260832,0.931000,1
106,1789567926193546753,261783,0.931000,1
107,1789567926193952488,259843,0.931000,1
108,1789567926194358902,259304,0.931000,1
109,1789567926194764647,261885,0.931000,1
110,1789567926195170732,261375,0.931000,1
111,1789567926195576416,259216,0.931000,1
112,1789567926195982021,262766,0.931000,1
113,1789567926196388086,261937,0.931000,1
114,1789567926196793690,277648,0.931000,1
115,1789567926197205655,260378,0.931000,1
116,1789567926197611269,260330,0.931000,1
117,1789567926198017254,262670,0.931000,1
118,1789567926198422979,259850,0.931000,1
119,1789567926198828643,263841,0.000000,0
120,1789567926199234638,261132,0.931000,1
121,1789567926199640583,262442,0.931000,1
122,1789567926200046427,261813,0.931000,1
123,1789567926200452022,259923,0.931000,1
124,1789567926200857676,263165,0.931000,1
125,1789567926201264191,260815,0.931000,1
126,1789567926201670046,264465,0.931000,1
127,1789567926202075970,260726,0.931000,1
128,1789567926202481625,258526,0.931000,1
129,1789567926202887310,262047,0.000000,0
130,1789567926203293244,260558,0.931000,1
131,1789567926203698919,259338,0.000000,0
132,1789567926204104803,259799,0.931000,1
133,1789567926204510458,259730,0.931000,1
134,1789567926204916233,261960,0.931000,1
135,1789567926205323017,261741,0.931000,1
136,1789567926205728712,259821,0.931000,1
137,1789567926206134637,260061,0.931000,1
138,1789567926206540291,273603,0.931000,1
139,1789567926206945996,265203,0.931000,1
140,1789567926207352020,258744,0.931000,1
141,1789567926207757615,258395,0.931000,1
142,1789567926208163610,260725,0.931000,1
143,1789567926208569254,259786,0.931000,1
144,1789567926208976469,261976,0.931000,1
145,1789567926209383494,261307,0.931000,1
146,1789567926209789238,264588,0.931000,1
