count_index,ts_swap,werner,success_bit
0,1789567916924400430,0.931000,1
1,1789567916924829654,0.931000,1
2,1789567916925253019,0.931000,1
3,1789567916925669093,0.931000,1
4,1789567916926075518,0.931000,1
5,1789567916926481843,0.931000,1
6,1789567916926887837,0.931000,1
7,1789567916927293792,0.931000,1
8,1789567916927699726,0.931000,1
9,1789567916928105631,0.931000,1
10,1789567916928511576,0.931000,1
11,1789567916928917560,0.931000,1
12,1789567916929324355,0.931000,1
13,1789567916929730650,0.931000,1
14,1789567916930136794,0.931000,1
15,1789567916930542849,0.000000,0
16,1789567916930949113,0.931000,1
17,1789567916931356008,0.000000,0
18,1789567916931762163,0.000000,0
19,1789567916932168237,0.931000,1
20,1789567916932574342,0.931000,1
21,1789567916932980227,0.000000,0
22,1789567916933386541,0.931000,1
23,1789567916933792936,0.931000,1
24,1789567916934198930,0.931000,1
25,1789567916934605255,0.931000,1
26,1789567916935011610,0.000000,0
27,1789567916935417794,0.931000,1
28,1789567916935823679,0.931000,1
29,1789567916936229624,0.931000,1
30,1789567916936635708,0.931000,1
31,1789567916937041843,0.931000,1
32,1789567916937448147,0.931000,1
33,1789567916937854552,0.000000,0
34,1789567916938260787,0.000000,0
35,1789567916938666811,0.931000,1
36,1789567916939072656,0.931000,1
37,1789567916939478651,0.931000,1
38,1789567916939884575,0.931000,1
39,1789567916940290520,0.931000,1
40,1789567916940696555,0.931000,1
41,1789567916941102639,0.931000,1
42,1789567916941508954,0.931000,1
43,1789567916941917318,0.931000,1
44,1789567916942323733,0.931000,1
45,1789567916942729878,0.931000,1
46,1789567916943135802,0.931000,1
47,1789567916943541907,0.931000,1
48,1789567916943947891,0.931000,1
49,1789567916944354266,0.931000,1
50,1789567916944760251,0.000000,0
51,1789567916945166345,0.000000,0
52,1789567916945572550,0.000000,0
53,1789567916945978905,0.931000,1
54,1789567916946385039,0.931000,1
55,1789567916946790984,0.931000,1
56,1789567916947196998,0.931000,1
57,1789567916947603043,0.000000,0
58,1789567916948008958,0.000000,0
59,1789567916948415002,0.931000,1
60,1789567916948820917,0.931000,1
61,1789567916949227512,0.931000,1
62,1789567916949633546,0.931000,1
63,1789567916950039511,0.931000,1
64,1789567916950445586,0.931000,1
65,1789567916950851710,0.931000,1
66,1789567916951257775,0.931000,1
67,1789567916951663729,0.931000,1
68,1789567916952069654,0.931000,1
69,1789567916952475609,0.931000,1
70,1789567916952881573,0.931000,1
71,1789567916953288488,0.931000,1
72,1789567916953694753,0.931000,1
73,1789567916954100667,0.931000,1
74,1789567916954506752,0.931000,1
75,1789567916954912686,0.931000,1
76,1789567916955318731,0.931000,1
77,1789567916955725016,0.931000,1
