count_index,ts_swap,swap_to_recv_ns,werner,success_bit
0,1789567926150451283,341676,0.931000,1
1,1789567926150875308,131349,0.931000,1
2,1789567926151309202,73780,0.931000,1
3,1789567926151716637,76950,0.931000,1
4,1789567926152123221,73822,0.931000,1
5,1789567926152529076,75312,0.000000,0
6,1789567926152935001,75152,0.000000,0
7,1789567926153342555,73574,0.931000,1
8,1789567926153748450,74344,0.931000,1
9,1789567926154154574,62035,0.931000,1
10,1789567926154562719,56265,0.931000,1
11,1789567926154968444,57275,0.931000,1
12,1789567926155374468,55327,0.931000,1
13,1789567926155780263,57417,0.931000,1
14,1789567926156186298,64027,0.931000,1
15,1789567926156592142,58319,0.931000,1
16,1789567926156997767,58469,0.931000,1
17,1789567926157404811,55650,0.931000,1
18,1789567926157810566,55900,0.931000,1
19,1789567926158216701,55730,0.931000,1
20,1789567926158622365,55232,0.931000,1
21,1789567926159028200,56412,0.931000,1
22,1789567926159433875,54693,0.931000,1
23,1789567926159839769,54984,0.931000,1
24,1789567926160245714,56224,0.931000,1
25,1789567926160651538,57945,0.931000,1
26,1789567926161057843,58885,0.931000,1
27,1789567926161467678,55325,0.931000,1
28,1789567926161873762,56566,0.931000,1
29,1789567926162279897,55736,0.000000,0
30,1789567926162685802,57248,0.000000,0
31,1789567926163091906,55809,0.000000,0
32,1789567926163497531,56859,0.931000,1
33,1789567926163903405,56340,0.931000,1
34,1789567926164309350,56130,0.931000,1
35,1789567926164715015,54430,0.931000,1
36,1789567926165120929,55481,0.931000,1
37,1789567926165527294,54792,0.931000,1
38,1789567926165933969,55872,0.931000,1
39,1789567926166340193,55584,0.931000,1
40,1789567926166745908,56054,0.931000,1
41,1789567926167151922,56325,0.000000,0
42,1789567926167557747,61635,0.931000,1
43,1789567926167966052,56015,0.931000,1
44,1789567926168372256,59257,0.931000,1
45,1789567926168777961,56107,0.931000,1
46,1789567926169184056,57767,0.931000,1
47,1789567926169590550,58528,0.931000,1
48,1789567926169996375,58479,0.931000,1
49,1789567926170402579,57130,0.931000,1
50,1789567926170808264,57200,0.931000,1
51,1789567926171214389,55450,0.931000,1
52,1789567926171620043,57102,0.931000,1
53,1789567926172026258,55032,0.931000,1
54,1789567926172432043,55152,0.931000,1
55,1789567926172837757,56553,0.931000,1
56,1789567926173244402,54153,0.931000,1
57,1789567926173650186,55975,0.931000,1
58,1789567926174056111,55275,0.931000,1
59,1789567926174461756,55176,0.931000,1
60,1789567926174867380,57487,0.931000,1
61,1789567926175274025,54977,0.931000,1
62,1789567926175680030,59727,0.931000,1
63,1789567926176089824,56138,0.931000,1
64,1789567926176495829,56468,0.931000,1
65,1789567926176901883,57949,0.931000,1
66,1789567926177308638,55310,0.931000,1
67,1789567926177714393,55851,0.931000,1
68,1789567926178120277,55532,0.931000,1
69,1789567926178525942,54072,0.931000,1
70,1789567926178931687,60052,0.000000,0
71,1789567926179337821,55563,0.931000,1
72,1789567926179743616,57463,0.931000,1
73,1789567926180149570,55794,0.931000,1
74,1789567926180555215,55275,0.931000,1
75,1789567926180960860,56826,0.931000,1
76,1789567926181367394,55517,0.931000,1
77,1789567926181773499,61077,0.000000,0
78,1789567926182179654,55947,0.931000,1
79,1789567926182585708,54788,0.931000,1
80,1789567926182991353,59768,0.931000,1
81,1789567926183397497,56350,0.931000,1
82,1789567926183803182,57310,0.931000,1
83,1789567926184209227,56210,0.931000,1
84,1789567926184614921,56252,0.931000,1
85,1789567926185020796,56652,0.931000,1
86,1789567926185427131,56112,0.931000,1
87,1789567926185832785,55443,0.931000,1
88,1789567926186238730,55833,0.931000,1
89,1789567926186644365,54714,0.931000,1
90,1789567926187050279,55935,0.000000,0
91,1789567926187455914,56725,0.931000,1
92,1789567926187861588,55406,0.931000,1
93,1789567926188269873,56157,0.931000,1
94,1789567926188676008,55757,0.931000,1
95,1789567926189081942,55988,0.931000,1
96,1789567926189488297,56849,0.931000,1
97,1789567926189893982,56179,0.931000,1
98,1789567926190300066,58960,0.931000,1
99,1789567926190705691,54540,0.931000,1
100,1789567926191111625,55481,0.931000,1
101,1789567926191517290,54701,0.931000,1
102,1789567926191922965,56642,0.931000,1
103,1789567926192328949,55213,0.931000,1
104,1789567926192734604,57304,0.931000,1
105,1789567926193140499,56274,0.931000,1
106,1789567926193546753,56955,0.931000,1
107,1789567926193952488,56145,0.931000,1
108,1789567926194358902,55006,0.931000,1
109,1789567926194764647,56576,0.931000,1
110,1789567926195170732,58306,0.931000,1
111,1789567926195576416,55169,0.931000,1
112,1789567926195982021,57069,0.931000,1
113,1789567926196388086,55499,0.931000,1
114,1789567926196793690,64020,0.931000,1
115,1789567926197205655,55780,0.931000,1
116,1789567926197611269,56141,0.931000,1
117,1789567926198017254,55371,0.931000,1
118,1789567926198422979,54642,0.931000,1
119,1789567926198828643,56373,0.000000,0
120,1789567926199234638,56164,0.931000,1
121,1789567926199640583,55174,0.931000,1
122,1789567926200046427,56345,0.931000,1
123,1789567926200452022,55135,0.931000,1
124,1789567926200857676,56726,0.931000,1
125,1789567926201264191,56346,0.931000,1
126,1789567926201670046,60657,0.931000,1
127,1789567926202075970,56008,0.931000,1
128,1789567926202481625,54668,0.931000,1
129,1789567926202887310,55239,0.000000,0
130,1789567926203293244,55090,0.931000,1
131,1789567926203698919,54770,0.000000,0
132,1789567926204104803,55811,0.931000,1
133,1789567926204510458,54632,0.931000,1
134,1789567926204916233,57412,0.931000,1
135,1789567926205323017,56013,0.931000,1
136,1789567926205728712,56733,0.931000,1
137,1789567926206134637,56013,0.931000,1
138,1789567926206540291,55365,0.931000,1
139,1789567926206945996,55745,0.931000,1
140,1789567926207352020,54947,0.931000,1
141,1789567926207757615,55397,0.931000,1
142,1789567926208163610,55727,0.931000,1
143,1789567926208569254,60818,0.931000,1
144,1789567926208976469,57228,0.931000,1
145,1789567926209383494,55658,0.931000,1
146,1789567926209789238,57329,0.931000,1
147,1789567926210195243,55530,0.931000,1
148,1789567926210605117,56122,0.931000,1
149,1789567926211011052,55372,0.931000,1
150,1789567926211416777,56972,0.931000,1
151,1789567926211822551,55463,0.931000,1
152,1789567926212228466,56393,0.931000,1
153,1789567926212634281,55763,0.931000,1
154,1789567926213040115,59834,0.931000,1
155,1789567926213446450,57855,0.931000,1
156,1789567926213852184,55937,0.931000,1
157,1789567926214258339,54157,0.931000,1
158,1789567926214664154,56147,0.931000,1
159,1789567926215070128,55818,0.931000,1
160,1789567926215476443,56518,0.931000,1
161,1789567926215882118,59728,0.931000,1
162,1789567926216288402,54829,0.931000,1
163,1789567926216694147,56350,0.931000,1
164,1789567926217100022,55910,0.931000,1
165,1789567926217506196,55762,0.000000,0
166,1789567926217912021,57012,0.931000,1
167,1789567926218318105,54853,0.931000,1
168,1789567926218723770,57863,0.931000,1
169,1789567926219129595,56383,0.000000,0
170,1789567926219535319,55395,0.931000,1
171,1789567926219940894,56715,0.931000,1
172,1789567926220347069,55095,0.931000,1
173,1789567926220753163,61586,0.931000,1
174,1789567926221161948,57756,0.931000,1
175,1789567926221570372,59838,0.931000,1
176,1789567926221976207,56768,0.931000,1
177,1789567926222382412,55599,0.931000,1
178,1789567926222788036,56430,0.931000,1
179,1789567926223194071,56480,0.931000,1
180,1789567926223599735,60911,0.931000,1
