round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,1,395973,435762,1790174962007444125,1790174962007370351,103464,0,0.000000,1,0
1,1,211696,253835,1790174962007734420,1790174962008226499,106870,492079,0.545849,1,1
2,1,171827,192656,1790174962008534006,1790174962008643494,100918,109488,0.804948,1,1
3,1,168207,188036,1790174962008935369,1790174962009071278,81618,135909,0.782809,1,1
4,1,148778,167357,1790174962009321903,1790174962010269642,80242,947739,0.354004,1,1
5,1,143437,159477,1790174962010514341,1790174962010672127,77810,157786,0.782316,1,1
6,1,143337,159037,1790174962010911494,1790174962011455696,79447,544202,0.532331,1,1
7,1,143957,159587,1790174962011697710,1790174962011847651,85595,149941,0.790731,1,1
8,1,142207,157478,1790174962012094183,1790174962013049075,79251,954892,0.353290,1,1
9,1,135868,154558,1790174962013283003,1790174962013451670,86238,168667,0.779450,1,1
10,2,299255,154647,1790174962013856463,1790174962013886924,79267,30461,0.889640,1,1
11,1,140948,156328,1790174962014124648,1790174962014279399,82005,154751,0.785781,1,1
12,2,297115,153638,1790174962014676708,1790174962014672534,77383,0,0.921466,1,1
13,2,302115,158617,1790174962015069901,1790174962015064229,79382,0,0.922453,1,1
14,1,135598,150768,1790174962015297158,1790174962015455344,78780,158186,0.784752,1,1
15,1,137378,152488,1790174962015689951,1790174962016238543,78927,548592,0.530152,1,1
16,1,140298,156008,1790174962016475877,1790174962016639958,90634,164081,0.779045,1,1
17,2,300745,156787,1790174962017049377,1790174962017031553,82442,0,0.000000,1,0
18,1,145208,166617,1790174962017275493,1790174962017423168,77391,147675,0.786937,1,1
19,1,141228,161217,1790174962017664946,1790174962017814082,78720,149136,0.790937,1,1
20,1,142618,162237,1790174962018057779,1790174962018202087,78779,144308,0.794250,1,1
21,1,142038,161577,1790174962018445113,1790174962018977877,79755,532764,0.537900,1,1
22,1,140578,159698,1790174962019221329,1790174962019757617,77951,536288,0.537078,1,1
23,1,143797,164007,1790174962020005915,1790174962020148541,78710,142626,0.795006,1,1
24,1,141577,160477,1790174962020390798,1790174962020547076,77918,156278,0.784886,1,1
25,1,140597,159977,1790174962020787781,1790174962021319526,81675,531745,0.539468,1,1
26,1,145117,163837,1790174962021570168,1790174962022091896,79351,521728,0.543089,1,1
27,2,300795,158337,1790174962022495562,1790174962022491280,77190,0,0.921642,1,1
28,1,138888,158097,1790174962022728568,1790174962022897515,80148,168947,0.775198,1,1
29,1,143347,162867,1790174962023142370,1790174962024053580,80413,911210,0.368241,1,1
30,1,141877,160977,1790174962024298600,1790174962024467644,78452,169044,0.774478,1,1
31,2,314594,170587,1790174962024882000,1790174962025255284,89538,373284,0.623913,1,1
32,1,143998,162607,1790174962025511579,1790174962025653489,77926,141910,0.795792,1,1
33,1,147258,167467,1790174962025899972,1790174962026052273,78515,152301,0.784925,1,1
34,1,142758,161327,1790174962026295135,1790174962026450438,78243,155303,0.784258,1,1
35,1,145598,164467,1790174962026695238,1790174962026855303,81220,160065,0.778570,1,1
36,1,144728,163688,1790174962027103421,1790174962027283427,78700,180006,0.765920,1,1
37,1,140188,158757,1790174962027523384,1790174962027678592,77718,155208,0.786190,1,1
38,1,143578,165447,1790174962027919627,1790174962028076087,78145,156460,0.781682,1,1
39,1,142058,161767,1790174962028318810,1790174962028472401,77584,153591,0.786559,1,1
40,3,474392,162217,1790174962029046617,1790174962028974725,135270,0,0.890538,1,1
41,1,139937,160287,1790174962029272642,1790174962029365639,78010,92997,0.835792,1,1
42,1,136828,156487,1790174962029602327,1790174962029759544,78508,157217,0.000000,1,0
43,1,142638,161807,1790174962030002690,1790174962030155379,78207,152689,0.787150,1,1
44,1,142108,160857,1790174962030397424,1790174962030552774,78165,155350,0.785090,1,1
45,1,138898,157817,1790174962030790947,1790174962030949909,80483,158962,0.783114,1,1
46,2,301665,157887,1790174962031354577,1790174962031362383,90492,7806,0.910876,1,1
