count_index,ts_swap,swap_to_recv_ns,werner,success_bit
0,1789567968946040097,453243,0.931000,1
1,1789567968946461661,287252,0.931000,1
2,1789567968946872176,285632,0.931000,1
3,1789567968947278730,298153,0.931000,1
4,1789567968947684405,286802,0.931000,1
5,1789567968948089909,285163,0.931000,1
6,1789567968948495754,285392,0.931000,1
7,1789567968948901179,276692,0.931000,1
8,1789567968949307893,268862,0.931000,1
9,1789567968949713858,266052,0.931000,1
10,1789567968950119473,265142,0.931000,1
11,1789567968950525517,272392,0.931000,1
12,1789567968950931162,266872,0.931000,1
13,1789567968951337036,267062,0.931000,1
14,1789567968951742721,267232,0.931000,1
15,1789567968952148336,268012,0.931000,1
16,1789567968952554210,266912,0.931000,1
17,1789567968952960055,266902,0.931000,1
18,1789567968953366450,265731,0.931000,1
19,1789567968953772034,265912,0.931000,1
20,1789567968954177649,267452,0.931000,1
21,1789567968954583423,267512,0.931000,1
22,1789567968954988908,272252,0.931000,1
23,1789567968955394543,267241,0.931000,1
24,1789567968955800127,267002,0.931000,1
25,1789567968956206022,270482,0.931000,1
26,1789567968956612387,270301,0.931000,1
27,1789567968957018011,272062,0.931000,1
28,1789567968957424426,269761,0.931000,1
29,1789567968957833300,269722,0.931000,1
30,1789567968958239215,267522,0.931000,1
31,1789567968958645410,265561,0.931000,1
32,1789567968959051094,269062,0.931000,1
33,1789567968959457389,267141,0.931000,1
34,1789567968959862974,266791,0.931000,1
35,1789567968960268658,267972,0.931000,1
36,1789567968960674223,265151,0.931000,1
37,1789567968961079808,265691,0.931000,1
38,1789567968961486452,266481,0.931000,1
39,1789567968961892007,268771,0.931000,1
40,1789567968962297891,268042,0.931000,1
41,1789567968962707236,267901,0.931000,1
42,1789567968963113281,268451,0.931000,1
43,1789567968963519355,272872,0.931000,1
44,1789567968963924960,267451,0.931000,1
45,1789567968964330655,267301,0.931000,1
46,1789567968964736229,264751,0.931000,1
47,1789567968965141964,266241,0.931000,1
48,1789567968965548578,265092,0.931000,1
49,1789567968965954113,266811,0.931000,1
50,1789567968966359838,268261,0.931000,1
